Image Pair,MSE,SSIM,Time,Mean MSE,Mean SSIM,Mean Time,Mean NegJ
284,0.0005079096899549101,0.9482435224743964,0.008862018585205078,-,-,-,-
285,0.0011043840358996796,0.9287131018398643,0.00860452651977539,-,-,-,-
286,0.0005564542292926427,0.9481684105083423,0.01107931137084961,-,-,-,-
287,0.0002227132012634064,0.9657202790777016,0.012079477310180664,-,-,-,-
288,0.00030817746559542547,0.9536520888663073,0.010463714599609375,-,-,-,-
289,0.0003256788329498201,0.9489791982655386,0.012123584747314453,-,-,-,-
290,0.0001682048206144698,0.96215777758112,0.009100198745727539,-,-,-,-
291,0.00012134940437009927,0.9745388709639937,0.008712530136108398,-,-,-,-
292,0.00014358124882413528,0.9746398817896078,0.010420560836791992,-,-,-,-
293,0.00014231917337205978,0.9714163436491009,0.011036157608032227,-,-,-,-
294,0.00017792848364703653,0.9678780542942427,0.012186050415039062,-,-,-,-
295,0.0003895003306129936,0.9587778231031614,0.010473012924194336,-,-,-,-
296,0.0002702690748168607,0.9610133903735917,0.011430740356445312,-,-,-,-
297,0.00024289517375916995,0.9662598095336912,0.008528470993041992,-,-,-,-
298,9.375049500641772e-05,0.9766513857947464,0.010629892349243164,-,-,-,-
299,0.00015224257028030006,0.9708354796386959,0.011263608932495117,-,-,-,-
300,0.00012098426620490838,0.9670694635365641,0.011170148849487305,-,-,-,-
301,0.00011570321484162627,0.9727144487183039,0.011087656021118164,-,-,-,-
302,6.891290929377223e-05,0.9830948897471248,0.009453773498535156,-,-,-,-
303,5.7964665269779724e-05,0.9839277440713138,0.00837850570678711,-,-,-,-
304,7.565349614731777e-05,0.9813708103236781,0.011281967163085938,-,-,-,-
305,7.563365800822706e-05,0.9810797018267989,0.011121034622192383,-,-,-,-
306,7.583328437172729e-05,0.9810241976841347,0.012346982955932617,-,-,-,-
307,0.00010794215064614868,0.975439728071509,0.011204004287719727,-,-,-,-
308,0.0001261439548917156,0.975269614256182,0.009700775146484375,-,-,-,-
309,0.003075550458334096,0.8032469186132596,0.008368730545043945,-,-,-,-
310,0.0031395935897929,0.7838352217075305,0.008336067199707031,-,-,-,-
311,0.0023763270105889934,0.7766965742703809,0.011081695556640625,-,-,-,-
312,0.002082096517190005,0.7914999400223779,0.010967254638671875,-,-,-,-
313,0.0014570269377590327,0.8230992548749558,0.010196685791015625,-,-,-,-
314,0.000857283070166993,0.8577684342855347,0.008471250534057617,-,-,-,-
315,0.0007981932396352575,0.8766582819607183,0.008392095565795898,-,-,-,-
316,0.0018086368750089633,0.8440226055837499,0.010827779769897461,-,-,-,-
317,0.0023242787522553964,0.8228107488697104,0.011184453964233398,-,-,-,-
318,0.0012444678643838542,0.8606807596883679,0.012340784072875977,-,-,-,-
319,0.0009174653209314316,0.8945188259374738,0.01112055778503418,-,-,-,-
320,0.0009367758150709769,0.8762066914008504,0.010947227478027344,-,-,-,-
321,0.0014314657867604491,0.8562006379969173,0.008358240127563477,-,-,-,-
322,0.0020224624007343537,0.8338573715542921,0.008330106735229492,-,-,-,-
323,0.0016630861006782184,0.8710653963788572,0.011156558990478516,-,-,-,-
324,0.0007858747495186324,0.9068831019077749,0.011046409606933594,-,-,-,-
325,0.000544345409395845,0.9268727102263117,0.009106874465942383,-,-,-,-
326,0.0006688345813801389,0.920331847760109,0.008500814437866211,-,-,-,-
327,0.0011659086362737511,0.8754846915069624,0.00851583480834961,-,-,-,-
328,0.0013561477207753325,0.8441883685538802,0.008662939071655273,-,-,-,-
329,0.0010140918300180618,0.87622363295796,0.011089801788330078,-,-,-,-
330,0.000472503428310546,0.9092318828180175,0.014629602432250977,-,-,-,-
331,0.00032744276783728426,0.9211898795550209,0.01173090934753418,-,-,-,-
332,0.00040202395262938683,0.9128184422063946,0.011094808578491211,-,-,-,-
333,0.0005872435594848981,0.9008433020261456,0.008418798446655273,-,-,-,-
334,0.0007817200905704914,0.9012581681315527,0.008516073226928711,-,-,-,-
335,0.0005191116951687288,0.9345661795585876,0.011169910430908203,-,-,-,-
336,0.00031194715841147114,0.9526830085473128,0.011092662811279297,-,-,-,-
337,0.0004840849153659316,0.9360367220656681,0.01116943359375,-,-,-,-
338,0.0006938971093209419,0.895982608340828,0.008446216583251953,-,-,-,-
339,0.0006019106208134039,0.8812764140133535,0.008457183837890625,-,-,-,-
340,0.0004007530457390508,0.9144889932282422,0.008478879928588867,-,-,-,-
341,0.0002415625658511267,0.93433167265333,0.011947154998779297,-,-,-,-
342,0.00025960990047768667,0.9400564401406933,0.011072158813476562,-,-,-,-
343,0.0002644375471060766,0.9361215923639046,0.011865615844726562,-,-,-,-
344,0.00028604828492148876,0.9302236627576937,0.010719776153564453,-,-,-,-
345,0.0002245301515466031,0.942371998458087,0.008358001708984375,-,-,-,-
346,0.0002017731963122913,0.9509474672305377,0.008850336074829102,-,-,-,-
347,0.0001615966161157539,0.9581847635022482,0.011939525604248047,-,-,-,-
348,0.0002159251337967888,0.9447741997290752,0.01672220230102539,-,-,-,-
349,0.0003369865976966478,0.9195938866862857,0.01247406005859375,-,-,-,-
350,0.0003472684748109795,0.9259018199259789,0.011063575744628906,-,-,-,-
351,0.0002298166928976299,0.9421007547058902,0.008560419082641602,-,-,-,-
352,0.0001775864979330233,0.9552559726067552,0.008476972579956055,-,-,-,-
353,0.0002713469186095483,0.9403922612466807,0.009028434753417969,-,-,-,-
354,0.0002862700058613672,0.9358732628484229,0.011120796203613281,-,-,-,-
355,0.0002708273082691102,0.9373494495179825,0.012280702590942383,-,-,-,-
356,0.00022694728423223749,0.9473009337127132,0.01123356819152832,-,-,-,-
357,0.0001625850987859219,0.9578287797586679,0.012201309204101562,-,-,-,-
358,0.00015187074672084157,0.9594234909302769,0.008455276489257812,-,-,-,-
359,0.0001889120129148759,0.953724689291496,0.010704278945922852,-,-,-,-
360,0.0002992050587013436,0.9373440819018938,0.011304855346679688,-,-,-,-
361,0.0004277198252224668,0.9202978286616604,0.012078523635864258,-,-,-,-
362,0.0003245137683909389,0.9381905687836612,0.01098179817199707,-,-,-,-
