Epoch,Dice,MSE,SSIM
0,0.5187706712138362,0.002632460791149566,0.8073707159407998
1,0.5207006988570447,0.0026766367931373423,0.8019789398115186
2,0.5176157092105335,0.002632119040102476,0.803226422236188
3,0.5151803790935069,0.002625340141848196,0.8050598708808647
4,0.5136351730679075,0.002630646279257233,0.8033822227755577
5,0.5192766369337964,0.0025782856131522426,0.8055426601578234
