Epoch,Dice,MSE,SSIM
1,0.5033967555641385,0.0008027232317563918,0.9220011113840513
2,0.5104350042634491,0.0007980459422445979,0.9252182953902844
3,0.5078083523902762,0.0007872909839029912,0.9246091345062105
4,0.5081081582090372,0.0007924370850593451,0.9247780214874106
5,0.5125058534050432,0.0007757974879046229,0.9262117054365185
6,0.5087826307082493,0.0007808102893937323,0.9253356661825421
