Epoch,Dice,MSE,SSIM
1,0.5851329568355769,0.0011494439872736034,0.9053221149754059
2,0.6031835514773742,0.0012093760011011934,0.9077997864794223
3,0.5884707376469968,0.0011161290962497148,0.9087486022893149
4,0.5895836017105283,0.0011107876315534606,0.9083923695024121
5,0.589312839408766,0.00110483049937023,0.9084499210501638
6,0.5878834823395845,0.0010800094120192508,0.9090833902808173
