Epoch,Dice,MSE,SSIM
1,0.5088556119584978,0.0011734780277854015,0.9172403258799683
2,0.5108885772337733,0.0011789625558130976,0.9179119788025086
3,0.5099121522806035,0.0011645726516028398,0.9185461484265414
4,0.5056895971132932,0.0011566173576529044,0.9178185966240622
5,0.5072986087126897,0.0011658217777578267,0.917733832738039
6,0.5043082336510121,0.0011739372616335175,0.9180865884550795
