Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
0,0.2414213967060408,0.0,0.0019017482583737666,0.8808397010958443,-,-,-,-,-,-
1,0.2409635167800326,0.0,0.001561606560785588,0.8380113091557497,-,-,-,-,-,-
2,0.786013316968454,0.645836852796944,0.0014591105168814385,0.818889827059797,-,-,-,-,-,-
3,0.7846867375344578,0.6518065296151606,0.0011975755902608612,0.8442545061953329,-,-,-,-,-,-
4,0.7517514204430404,0.6332148220571706,0.0008856303090308428,0.8974494184515112,-,-,-,-,-,-
5,0.7954866308330809,0.7180992672049322,0.0010933720325691806,0.8459489026312993,-,-,-,-,-,-
6,0.8056685262979926,0.7225651689671426,0.0004960185592412619,0.9400861351941313,-,-,-,-,-,-
7,0.802514702859292,0.7071246705134426,0.0006844187753252057,0.8833167095375746,-,-,-,-,-,-
8,0.84981722884166,0.7864245961947143,0.00047484124172027405,0.9238017972247942,-,-,-,-,-,-
9,0.8542797648800832,0.7863627863627864,0.0005626918454022387,0.9272737946194264,-,-,-,-,-,-
10,0.8303871069532703,0.7703090464926907,0.0005502682269700799,0.9051220292875987,-,-,-,-,-,-
11,0.8396900128540123,0.7692324324324324,0.0002677538961425557,0.961355590905604,-,-,-,-,-,-
12,0.8165483640583311,0.7160592768029889,0.0007171225658735072,0.8935717797515736,-,-,-,-,-,-
13,0.8121987438306998,0.7177725827472021,0.0004639297322726272,0.9133534829769107,-,-,-,-,-,-
14,0.7782231476444901,0.6687243196425994,0.0004439276396673484,0.9186137449449372,-,-,-,-,-,-
15,0.7669690573837497,0.6599852243564819,0.00022608157466260778,0.959099700911199,-,-,-,-,-,-
16,0.7663566278072698,0.674839648400628,0.0004446500325617868,0.9118946594393236,-,-,-,-,-,-
17,0.5172125191248718,0.18700787401574803,0.0033804402148916407,0.7938827139626584,-,-,-,-,-,-
18,0.6357197142986609,0.37343358395989973,0.0022268030337810997,0.873470009539941,-,-,-,-,-,-
19,0.8495100646725026,0.7994601053403667,0.0012663047836448513,0.9120541476949173,-,-,-,-,-,-
20,0.8202379910916151,0.7490934158550202,0.0009658917933994329,0.8848709001808023,-,-,-,-,-,-
21,0.8650338581924846,0.829121878152276,0.0009128500681235027,0.8529471800830704,-,-,-,-,-,-
22,0.8669350815404555,0.8308245139871036,0.0005090950259647127,0.940137897019554,-,-,-,-,-,-
23,0.8818058728506256,0.8375358173980937,0.0006512292690016643,0.9037134995080176,-,-,-,-,-,-
24,0.9009018272864789,0.8646737643122611,0.0006437800095288477,0.8855099176035396,-,-,-,-,-,-
25,0.8734771319674243,0.82852445540485,0.0003946189777688646,0.9404263092162176,-,-,-,-,-,-
26,0.8633070790109879,0.8170734778684912,0.000589284513052067,0.9053317781766078,-,-,-,-,-,-
27,0.8318750830472286,0.7657723772858518,0.0008422409024983581,0.9003486637502244,-,-,-,-,-,-
28,0.8197308046173308,0.7097261735419631,0.0011734679423014611,0.8969279579736888,-,-,-,-,-,-
29,0.8288058345489118,0.7195508993950971,0.0007362113099796915,0.9005548335933861,-,-,-,-,-,-
30,0.6878362782914476,0.6250341299565713,0.0005920344098250645,0.9009938255958215,-,-,-,-,-,-
31,0.6428153282210791,0.5796176739734538,0.0006703628379699307,0.9013657728410726,-,-,-,-,-,-
32,0.5697450217413469,0.4405902835350688,0.0006848540257756113,0.8972313916065597,-,-,-,-,-,-
33,0.8996004564241785,0.8832103733512184,0.0007877170988426866,0.8878729766452524,-,-,-,-,-,-
34,0.8434009641880227,0.8230179399906121,0.0008108814190172763,0.9217801087218824,-,-,-,-,-,-
35,0.8671331678267817,0.8660090305139341,0.0006768354828321323,0.9163314846370458,-,-,-,-,-,-
36,0.8095490067073393,0.7618778746811242,0.0010088561864851767,0.9038485776368794,-,-,-,-,-,-
37,0.7638961044306187,0.7021689132004381,0.0011713621408057909,0.8922176628114522,-,-,-,-,-,-
38,0.8140011329068955,0.7319003038515234,0.0004335708654815054,0.9292962604712706,-,-,-,-,-,-
39,0.7755113701671499,0.6732616328722124,0.0016267547702552598,0.8537749349447687,-,-,-,-,-,-
40,0.8004478248047006,0.7094232935892302,0.0013739865825671835,0.859675150969257,-,-,-,-,-,-
41,0.8585738420700346,0.7768193716439785,0.00141796114570636,0.8756284873866573,-,-,-,-,-,-
42,0.840487024396621,0.754791534031181,0.0015556132563484374,0.8533725113584065,-,-,-,-,-,-
43,0.8013022999372861,0.7129412738974068,0.0018316954885911829,0.8824917861128492,-,-,-,-,-,-
44,0.8391294805361077,0.7279621154335114,0.001543520367587462,0.8549275948197902,-,-,-,-,-,-
45,0.7376399163335539,0.5934032486717511,0.0012549678882952343,0.8716746923493432,-,-,-,-,-,-
46,0.7314358951827661,0.5899004303649189,0.0013800210268149538,0.8707650147204814,-,-,-,-,-,-
47,0.6296313080535547,0.5480669718449337,0.0012705365890077081,0.8736629773234724,-,-,-,-,-,-
48,0.5462320288435527,0.4573013415892673,0.0011184000566713287,0.8751143663940253,-,-,-,-,-,-
49,0.464485654763027,0.38968824940047964,0.0008079551956265585,0.9264585883227732,-,-,-,-,-,-
50,0.2602417046424932,0.022727272727272728,0.0008353760486417095,0.9256933746389516,-,-,-,-,-,-
51,0.7701774136602078,0.6668559898791508,0.0009526026722034742,0.9062073947060317,-,-,-,-,-,-
52,0.7888712586921703,0.7247624283358203,0.0009978218945739786,0.8747608624937356,-,-,-,-,-,-
53,0.808374296891687,0.7774298989680696,0.0009078457543858896,0.9162845455423307,-,-,-,-,-,-
54,0.8815466111865246,0.8373269830536543,0.0013434938394979088,0.9159126466549933,-,-,-,-,-,-
55,0.8353537762269478,0.7876778744757703,0.0011573939524699762,0.8855267096109566,-,-,-,-,-,-
56,0.8486981413778205,0.809205883949411,0.0021628195495274555,0.8574061554906862,-,-,-,-,-,-
57,0.8449278027220206,0.793626166454736,0.0010524574272330117,0.9021534865784858,-,-,-,-,-,-
58,0.8336126758351129,0.7905419350300281,0.0006792571609529373,0.8951094714976204,-,-,-,-,-,-
59,0.8547161709455834,0.8026633220554223,0.0006838827132121119,0.9143275266341909,-,-,-,-,-,-
60,0.8447490041665062,0.7866067026704465,0.000971594376066483,0.8957132340855364,-,-,-,-,-,-
61,0.8110901236256418,0.7502876325529083,0.0006553636339031455,0.9316299626825023,-,-,-,-,-,-
62,0.7931495146016965,0.739296275367169,0.0007309466032248006,0.9023965128982073,-,-,-,-,-,-
63,0.7459557481684933,0.7076135891084634,0.0006036605746188354,0.9118977054120574,-,-,-,-,-,-
64,0.7180267264589185,0.6871432364263905,0.0006343507796716065,0.9449993080288327,-,-,-,-,-,-
65,0.8220849007035634,0.6452991452991453,0.000793207263853382,0.9426155272867941,-,-,-,-,-,-
66,0.8192883549427713,0.7380750755778913,0.0018058176907289527,0.9063043239261313,-,-,-,-,-,-
67,0.764848118682558,0.6819521065084322,0.0011372066293649666,0.8742924539596347,-,-,-,-,-,-
68,0.7203313700374202,0.610451367176397,0.0010657311286715414,0.9212013610806454,-,-,-,-,-,-
