Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE
88,0.792174799449743,0.7135220920410759,0.0008218869834967538,0.9226779082964309,-,-,-,-
89,0.8280590410698786,0.7389940582990371,0.0006122093804293024,0.9407857922306987,-,-,-,-
90,0.8151649603768981,0.7275323544408224,0.002194337472724816,0.7019275522679911,-,-,-,-
91,0.8104973790061667,0.7228200356866957,0.00046866393272020567,0.954850653564738,-,-,-,-
92,0.7800081642943101,0.7300651745421236,0.001512752877743834,0.7700398800128431,-,-,-,-
93,0.7401934785280875,0.6109949061566475,0.0005706434450387627,0.9511130388985897,-,-,-,-
94,0.7213318738564084,0.5952254641909814,0.0008539760266176409,0.8343703103021923,-,-,-,-
95,0.6427221736738884,0.49402481187716085,0.0014330308635911268,0.748290429457751,-,-,-,-
96,0.24893300158006573,0.0,0.0015941610049561318,0.7422157745759147,-,-,-,-
97,0.7444719259662407,0.6763978057587772,0.001460185134846946,0.7415123875651138,-,-,-,-
98,0.7537448587662949,0.7169092273643143,0.0011201872528440267,0.763283465991889,-,-,-,-
99,0.7254029461961564,0.6651884479609917,0.00039158712559619516,0.9428137944970302,-,-,-,-
100,0.5878111643685798,0.4543406577216804,0.0005511327536378072,0.9211577342487193,-,-,-,-
101,0.6212164041828258,0.5204160995527902,0.0011527622232463978,0.7793261667434951,-,-,-,-
102,0.4469043705442945,0.25293279705044414,0.0011572167627480678,0.7829401050224066,-,-,-,-
103,0.6007990727215823,0.31097560975609756,0.004191269231694519,0.6484818437697475,-,-,-,-
104,0.688616536056207,0.5813224685707907,0.0038764799522422472,0.7008441571938959,-,-,-,-
105,0.6897779124305664,0.5754350823595091,0.004031033578025277,0.6731856852182725,-,-,-,-
106,0.7129805518941994,0.5928677239456257,0.0038155461931961014,0.6711373613789379,-,-,-,-
107,0.6453637457080517,0.4907256486601447,0.003605249119557896,0.6864043403993998,-,-,-,-
108,0.7617569095020743,0.6776930008138589,0.0012041320354571408,0.9106154747622381,-,-,-,-
109,0.32884451807374,0.16200466200466201,0.001066062007377094,0.9260656942617713,-,-,-,-
110,1.0,1.0,0.001595283263896115,0.7427811983151195,-,-,-,-
111,1.0,1.0,0.008329566315920807,0.709760825025791,-,-,-,-
112,1.0,1.0,0.002455930127420396,0.8845095036785686,-,-,-,-
113,1.0,1.0,0.003580140629206673,0.7579513010449981,-,-,-,-
114,1.0,1.0,0.0038421078867910204,0.6643527291216512,-,-,-,-
115,1.0,1.0,0.0029604105767635147,0.899528064940032,-,-,-,-
116,1.0,1.0,0.002770890770733938,0.9077425359056472,-,-,-,-
117,1.0,1.0,0.001495350632572852,0.7699128714067218,-,-,-,-
118,0.4603781119985178,0.1312536786344909,0.0107938709092814,0.6063388720167565,-,-,-,-
119,0.482393182681189,0.16862745098039217,0.007328417461085847,0.6616393803134949,-,-,-,-
120,0.6605037267984001,0.5606271304863331,0.006693157227684494,0.6502758080428241,-,-,-,-
121,0.6709053250665076,0.5736208078178465,0.006084816227241473,0.6657239346029546,-,-,-,-
122,0.7244439487255219,0.6604835914997,0.005043129425094984,0.6314360226908435,-,-,-,-
123,0.7328298689733674,0.6645253600606785,0.0036088514690485163,0.6591905961100339,-,-,-,-
124,0.7139170007935334,0.6271482122260669,0.003175715377301345,0.6751704664942937,-,-,-,-
125,0.6904195054053905,0.6331456123016104,0.003507496302571993,0.6709230471359718,-,-,-,-
126,0.6848917999769712,0.602638033375065,0.0036052894479691065,0.6652314176116159,-,-,-,-
127,0.6366547801940177,0.5500355041590586,0.0033239266405641395,0.722536079972065,-,-,-,-
128,0.6241951884632615,0.5303750289262761,0.003954770994850607,0.6666122971119478,-,-,-,-
129,0.6282664273536063,0.5880926616612043,0.002921300864750893,0.6324187570228517,-,-,-,-
130,0.6113724600481871,0.5578001504611244,0.002174508652381616,0.7114168336942398,-,-,-,-
131,0.3534334907002433,0.2103825136612022,0.002447048110324711,0.6665496124712305,-,-,-,-
132,0.7493063489472825,0.5,0.0014692162447329721,0.853316097785549,-,-,-,-
133,0.49712580600905476,0.5,0.002697126833908044,0.7630291908896684,-,-,-,-
134,0.4131102832841531,0.07953603976801989,0.0027166152396318503,0.7496449639916597,-,-,-,-
135,0.5132059075884117,0.3534299021999069,0.0028329635931597414,0.8839015757989888,-,-,-,-
136,0.5995415868025397,0.4588845579124812,0.004934195798319175,0.6648054035916615,-,-,-,-
137,0.5977824498380649,0.44895573849482695,0.009632644980452106,0.6929488080802388,-,-,-,-
138,0.5600771265588026,0.4057929913611477,0.005604316660854303,0.6059884826608016,-,-,-,-
139,0.5091851914046104,0.3610526650351206,0.003855316609323531,0.8439472132951632,-,-,-,-
140,0.4888706092993079,0.3748056311391929,0.0033789581821288407,0.738676559177294,-,-,-,-
141,0.4177692119850205,0.3396769850241975,0.0031266286056829042,0.7036548930399312,-,-,-,-
142,0.7688504389233202,0.54,0.0031038009106521686,0.7663065790348295,-,-,-,-
143,0.6133408905811147,0.34705474705474704,0.001670803415781812,0.8401236957495939,-,-,-,-
144,0.6388574625936618,0.4903740374037404,0.0015977471338672127,0.8465933082457557,-,-,-,-
145,0.6833880000685552,0.5447104605726731,0.0014151836015160889,0.925311182511804,-,-,-,-
146,0.7021731313860947,0.56198079352786,0.001754857583852316,0.8385145709560251,-,-,-,-
147,0.6774834127442994,0.5213656387665199,0.0018259236599158914,0.8099381826723473,-,-,-,-
148,0.6685142552275195,0.528618629748048,0.0014435015211670173,0.8446727267599247,-,-,-,-
149,0.6325041385590595,0.47097075531338606,0.001117660600535842,0.944596420007038,-,-,-,-
150,0.5970009491968169,0.4162307176391683,0.0014176978573251365,0.8539196070563282,-,-,-,-
151,0.38197457570630255,0.14536741214057508,0.0015702806623208996,0.8393812879298554,-,-,-,-
152,0.5852891523863619,0.5785714285714285,0.0013430184548129007,0.8362262737054005,-,-,-,-
