Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
0,0.24131736526946107,0.0,0.004903873705483962,0.8211927411759696,-,-,-,-,-,-
1,0.24118902524642646,0.0,0.0033542678148625713,0.8191778679102671,-,-,-,-,-,-
2,0.8063993749466851,0.6765908124693991,0.0024265891490797987,0.8527486155666247,-,-,-,-,-,-
3,0.8234424153358721,0.715206464666307,0.0024109529327620486,0.8554380126459956,-,-,-,-,-,-
4,0.807691276499908,0.7148239678980326,0.002222389918681507,0.8640189636336196,-,-,-,-,-,-
5,0.822748341837517,0.7479626378610847,0.0018441511797993194,0.8723826356283924,-,-,-,-,-,-
6,0.8238691728632337,0.7447928697010016,0.001664760129861889,0.8719517792670907,-,-,-,-,-,-
7,0.827577429779453,0.7447986878001269,0.0017528539327700042,0.8812286388066819,-,-,-,-,-,-
8,0.8650908470543873,0.8028359493582549,0.0013285392527933521,0.8956572587906879,-,-,-,-,-,-
9,0.866785782178936,0.8035073698103359,0.0014018005710917758,0.8924197561612253,-,-,-,-,-,-
10,0.8530565734010962,0.7976669896539867,0.0010606765420409466,0.9053913650696624,-,-,-,-,-,-
11,0.801403753579657,0.7062027636838691,0.0008449054050547228,0.9119760380110936,-,-,-,-,-,-
12,0.8109303489201487,0.701750772399588,0.0009179237290829474,0.91230211226393,-,-,-,-,-,-
13,0.811568132245701,0.7188355756637694,0.0008287500274435391,0.9186815177308174,-,-,-,-,-,-
14,0.7997825649186308,0.71451536643026,0.000866245354852586,0.9203337735079441,-,-,-,-,-,-
15,0.7556539452710271,0.6479617315942416,0.0008147279697507903,0.9267812352112645,-,-,-,-,-,-
16,0.7585620560968795,0.6857153106615009,0.0007275338419763249,0.933241649363405,-,-,-,-,-,-
17,0.611511639858103,0.307356608478803,0.0027497126492510068,0.8414906671291728,-,-,-,-,-,-
18,0.6488076985696842,0.39657701711491444,0.0028619959262532486,0.8612778726428478,-,-,-,-,-,-
19,0.843424436096704,0.795212421789941,0.0022769343550521066,0.8645279600850478,-,-,-,-,-,-
20,0.8589850226318267,0.7964768031216918,0.0019635785465495683,0.8576325723863096,-,-,-,-,-,-
21,0.8789964787511468,0.8382985245167947,0.0014484419657128207,0.8730341540343269,-,-,-,-,-,-
22,0.8902395472939004,0.8412849010571971,0.0012011183471707918,0.8778439882486393,-,-,-,-,-,-
23,0.889008935347645,0.8346597415817418,0.0011450705381431446,0.8790285482524806,-,-,-,-,-,-
24,0.9000546402417136,0.8538635748538703,0.0011766023400810043,0.8760010301284505,-,-,-,-,-,-
25,0.8806312231781824,0.8346198264655198,0.0012767122183638556,0.8724623026133338,-,-,-,-,-,-
26,0.8627676760255706,0.8150451148774582,0.001616606140454079,0.8563276450876972,-,-,-,-,-,-
27,0.8486409218195974,0.7744906570223026,0.0018188984447834817,0.8465290308006018,-,-,-,-,-,-
28,0.8072638098820818,0.694949494949495,0.0021549164953732027,0.8405998425238,-,-,-,-,-,-
29,0.8334123254686634,0.7420141383272221,0.0018964611899345116,0.8307526915486434,-,-,-,-,-,-
30,0.7142552350657531,0.6647789078129636,0.001649649574713004,0.8306976984292291,-,-,-,-,-,-
31,0.5123408649781068,0.4783444255275241,0.0017745040834634854,0.8280670405346393,-,-,-,-,-,-
32,0.5965807613603478,0.5175132954337063,0.0019844450361001425,0.8181017850071707,-,-,-,-,-,-
33,0.8340102963127829,0.7972810642544145,0.0015788247007807094,0.8624945734945627,-,-,-,-,-,-
34,0.7888289549933157,0.7653634954112541,0.0015961693827435228,0.8823586686058102,-,-,-,-,-,-
35,0.8418724586922748,0.8321570640675868,0.0010931463358550416,0.8921532373499971,-,-,-,-,-,-
36,0.7938967200352688,0.7509312176808103,0.0010691307458909967,0.9061898483317168,-,-,-,-,-,-
37,0.8218150486445029,0.7720898027601382,0.0009108445641750768,0.9160839396701749,-,-,-,-,-,-
38,0.8542328282775047,0.774506710779883,0.0007308893695301216,0.9192150807342614,-,-,-,-,-,-
39,0.7892326881138938,0.6779102889160171,0.003945207442718772,0.8545082511961707,-,-,-,-,-,-
40,0.8029255526858089,0.7176682599645363,0.003518073413679226,0.8580836023724109,-,-,-,-,-,-
41,0.7927120693255564,0.7371608662458335,0.003772640810885126,0.8732211943539049,-,-,-,-,-,-
42,0.8114381217665435,0.7438807702070567,0.003606612285406066,0.870263101708103,-,-,-,-,-,-
43,0.8165197266206293,0.7404927090968116,0.0034571477358200904,0.8806058875925925,-,-,-,-,-,-
44,0.8436626738915006,0.7600455032777091,0.003181948259667731,0.883349583563188,-,-,-,-,-,-
45,0.82644855233027,0.743469345300009,0.002772758590080351,0.8910919051862222,-,-,-,-,-,-
46,0.6505717941552235,0.6012405215732457,0.0027479178658261134,0.8971728227603551,-,-,-,-,-,-
47,0.6014955008219558,0.5364896865706154,0.002448949943389082,0.8994135660730878,-,-,-,-,-,-
48,0.49006224278289384,0.42337798791699505,0.002293060127320276,0.9015421424041458,-,-,-,-,-,-
49,0.4518427094199128,0.4056082322675487,0.001942681844039958,0.9117068521682326,-,-,-,-,-,-
50,0.262616060142649,0.027247956403269755,0.002066749160565363,0.9151714435272468,-,-,-,-,-,-
51,0.7844932274509171,0.6827444291554392,0.0024219393239541262,0.8536291172973753,-,-,-,-,-,-
52,0.8005668449641454,0.7402043078872347,0.00219578402561899,0.8454056604299115,-,-,-,-,-,-
53,0.8020256560688066,0.7722188151006262,0.0021183003365414267,0.8439689930682686,-,-,-,-,-,-
54,0.8513363966506896,0.8058874245003088,0.002950922133524267,0.8470547609643075,-,-,-,-,-,-
55,0.8123152793059241,0.7532292694109862,0.002366792579215866,0.8478970416442646,-,-,-,-,-,-
56,0.8247424438755262,0.7692252703064963,0.0032368065748533867,0.8443949803666218,-,-,-,-,-,-
57,0.8119170646428198,0.7383496528540847,0.002680491150052999,0.8455589786856527,-,-,-,-,-,-
58,0.824904668433263,0.7621228410267697,0.001336239363679904,0.8728364658860451,-,-,-,-,-,-
59,0.8114101557641968,0.7401700393282522,0.0015668623785721105,0.8788603466083783,-,-,-,-,-,-
60,0.8271680469210602,0.7395001360221543,0.0016118456990371578,0.889964630826039,-,-,-,-,-,-
61,0.8151954396151647,0.7871851369711973,0.0011858326726121335,0.9005981525826467,-,-,-,-,-,-
62,0.8123595229255464,0.7927819847954924,0.0010995409602156435,0.897139366128136,-,-,-,-,-,-
63,0.6522807289221695,0.6185274639657188,0.0012931694049801393,0.9010426455582007,-,-,-,-,-,-
64,0.7376771638086277,0.7511315770686086,0.0012928120939641311,0.9072581977673618,-,-,-,-,-,-
65,0.8942292533094132,0.7888888888888889,0.001415718755338546,0.9073332610581627,-,-,-,-,-,-
66,0.7805401443939417,0.7023263970072481,0.003459046372481864,0.835018155907176,-,-,-,-,-,-
67,0.7225781057264435,0.6455001966259857,0.0023617854110030145,0.8646591118199418,-,-,-,-,-,-
68,0.7630103196724671,0.6967936350931285,0.002203165815458521,0.8701647886015998,-,-,-,-,-,-
69,0.6722706387625934,0.6324656262203373,0.0025294601586420386,0.8463561190456634,-,-,-,-,-,-
70,0.6827156543213888,0.6130286588643519,0.001410528296275029,0.8857709127783032,-,-,-,-,-,-
71,0.6392656730704374,0.5766879825397397,0.0014394485804874217,0.8829903470417161,-,-,-,-,-,-
72,0.9807315742847249,0.9617868675995694,0.0013865937899819525,0.882591665901859,-,-,-,-,-,-
73,0.7597500083003546,0.6721667884706384,0.001969864935700161,0.849714764546912,-,-,-,-,-,-
74,0.8709945850568721,0.8356400661090619,0.0012172554987926992,0.8784555768300243,-,-,-,-,-,-
75,0.8837708479827031,0.8390257961289777,0.0011030866110497864,0.8856335762538725,-,-,-,-,-,-
76,0.872524126739248,0.8222363503255885,0.0010950812864245689,0.8858190388739278,-,-,-,-,-,-
77,0.8697924449158142,0.8149102745299585,0.0010559563414051076,0.8901373196118229,-,-,-,-,-,-
78,0.8237107199279008,0.7601989761235095,0.0008995502458620373,0.9026807863784355,-,-,-,-,-,-
