Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE
50,0.2566288669732552,0.016420361247947456,0.9261741703765869,0.0012632732668738321,-,-,-,-
51,0.6575778052752341,0.5173452809286712,0.8879472844565776,0.0018308468454862645,-,-,-,-
52,0.6889950250225378,0.5959442202294103,0.8512498461250112,0.0018411910927804245,-,-,-,-
53,0.6903977516360891,0.6320982081711497,0.8950537077948065,0.0014751578952942282,-,-,-,-
54,0.7200128969885422,0.6571308392387101,0.8897142178483501,0.0028217523469496655,-,-,-,-
55,0.7347877205637218,0.6659194358401008,0.8731793621707411,0.002082801388896174,-,-,-,-
56,0.7337448063273476,0.6531281889950117,0.8512799189956184,0.0035316793182052376,-,-,-,-
57,0.7228069109252823,0.628731008099978,0.8609017574548882,0.0030472400110029547,-,-,-,-
58,0.7199739780834,0.6441618341804178,0.8726597929297341,0.0018707349287815543,-,-,-,-
59,0.6732948392504056,0.5650696411992677,0.8802203169734967,0.0024951292156027653,-,-,-,-
60,0.7009911064628319,0.5838428429533165,0.8737935582246745,0.0028803691297440534,-,-,-,-
61,0.6341619665806439,0.5553300865800865,0.9136669992597823,0.0022865559083090447,-,-,-,-
62,0.6266360097287661,0.5741003939103587,0.8791566578251081,0.001953877583311293,-,-,-,-
63,0.519437869038228,0.4685642466199902,0.8887553563487885,0.0018961795216132515,-,-,-,-
64,0.49708553751730555,0.4970996760184738,0.9238541156873395,0.00138960365999749,-,-,-,-
65,0.8187709619271317,0.64,0.9121233486200554,0.001919591479626996,-,-,-,-
66,1.0,1.0,0.8999505822882069,0.0029143665866761203,-,-,-,-
67,1.0,1.0,0.856718019328059,0.0026204837656321226,-,-,-,-
68,1.0,1.0,0.905197791419844,0.0026041763114537145,-,-,-,-
69,1.0,1.0,0.8609164158859666,0.002442683089845757,-,-,-,-
70,1.0,1.0,0.9067938576745633,0.0011933897765087009,-,-,-,-
71,1.0,1.0,0.9123646663113688,0.0010910843322791903,-,-,-,-
72,1.0,1.0,0.8969826155088577,0.0007771860656289183,-,-,-,-
73,0.6484586069012077,0.4970414880328812,0.8920420541618086,0.0014513118717072923,-,-,-,-
74,0.7556880974743556,0.6669582606791827,0.891177019450234,0.0008666643378819502,-,-,-,-
75,0.7873676248974041,0.6976064247782517,0.9254353431866269,0.0006799873641830413,-,-,-,-
76,0.7924868024230112,0.715090938296121,0.9062888222399224,0.0007475129685326742,-,-,-,-
77,0.7923831527921646,0.7174796691889058,0.9014037175054322,0.0007544764241078643,-,-,-,-
78,0.7442512401714643,0.6696811796934197,0.9400682498646117,0.0006651086014904772,-,-,-,-
79,0.7247985930656402,0.665868235577287,0.9263325681923138,0.0005193098568334564,-,-,-,-
80,0.7259671864878552,0.5683327062904713,0.9383989170417418,0.0005923477037911895,-,-,-,-
81,0.4946949969527398,0.5,0.8944703662584941,0.0025365747500370292,-,-,-,-
82,0.4240118309652694,0.040675844806007506,0.8680193247365786,0.002688284821405371,-,-,-,-
83,0.478253753492601,0.12087912087912088,0.8480421539989503,0.002147493982827768,-,-,-,-
84,0.505260168522724,0.17174515235457063,0.8728063893689757,0.0019386304405882761,-,-,-,-
85,0.6426356166017093,0.4672193067839069,0.9056444096122426,0.001709797041072403,-,-,-,-
86,0.7065871637450957,0.5728809594478346,0.8803305562134306,0.0017614031464385166,-,-,-,-
87,0.7822306144575883,0.6769754062362758,0.893531326567192,0.001046865740048671,-,-,-,-
88,0.792174799449743,0.7135220920410759,0.8761023772372684,0.0010847544907986333,-,-,-,-
89,0.8280590410698786,0.7389940582990371,0.8803351144338388,0.0008720124322458086,-,-,-,-
90,0.8151649603768981,0.7275323544408224,0.924010603764815,0.0006313046091570361,-,-,-,-
91,0.8104973790061667,0.7228200356866957,0.8868651126319009,0.0009373515954074132,-,-,-,-
92,0.7800081642943101,0.7300651745421236,0.9315562913265131,0.0006180272525689507,-,-,-,-
93,0.7401934785280875,0.6109949061566475,0.9337703552560602,0.0005864364985531516,-,-,-,-
94,0.7213318738564084,0.5952254641909814,0.9524481089646568,0.0004218375612438412,-,-,-,-
95,0.6427221736738884,0.49402481187716085,0.9122113458795669,0.0006001966708633646,-,-,-,-
96,0.24893300158006573,0.0,0.916828365069822,0.0007394189006592995,-,-,-,-
97,0.7444719259662407,0.6763978057587772,0.9284181994108812,0.0006453780305263837,-,-,-,-
98,0.7537448587662949,0.7169092273643143,0.9693286701507906,0.0002937460701114089,-,-,-,-
99,0.7254029461961564,0.6651884479609917,0.9640502826701105,0.0003075621170782199,-,-,-,-
100,0.5878111643685798,0.4543406577216804,0.917942042128547,0.000646512193058691,-,-,-,-
101,0.6212164041828258,0.5204160995527902,0.9456513157231722,0.00043774516168184865,-,-,-,-
102,0.4469043705442945,0.25293279705044414,0.9336984630327468,0.00039649953433738936,-,-,-,-
103,0.6007990727215823,0.31097560975609756,0.8575478504245846,0.002047469854435224,-,-,-,-
104,0.688616536056207,0.5813224685707907,0.8653060325676426,0.0025795912170005035,-,-,-,-
105,0.6897779124305664,0.5754350823595091,0.8814600142820691,0.002210205472326942,-,-,-,-
106,0.7129805518941994,0.5928677239456257,0.9176372709578805,0.0018616960516009173,-,-,-,-
107,0.6453637457080517,0.4907256486601447,0.8907269119549803,0.0019862640238790504,-,-,-,-
108,0.7617569095020743,0.6776930008138589,0.896704253340108,0.0013595306250248085,-,-,-,-
109,0.32884451807374,0.16200466200466201,0.9118695120082138,0.0010908212865178585,-,-,-,-
110,1.0,1.0,0.9061867755161405,0.0008821300625684337,-,-,-,-
111,1.0,1.0,0.8235346224099097,0.0076840452091577124,-,-,-,-
112,1.0,1.0,0.8726209912128786,0.0024322314167051825,-,-,-,-
113,1.0,1.0,0.8557398569682282,0.0026480535759603858,-,-,-,-
114,1.0,1.0,0.8896757751981524,0.00253603374428819,-,-,-,-
115,1.0,1.0,0.8855082925468208,0.002895463909551358,-,-,-,-
116,1.0,1.0,0.9259173965092771,0.002611520453570978,-,-,-,-
117,1.0,1.0,0.9428147245327659,0.0007621387297422537,-,-,-,-
118,0.4603781119985178,0.1312536786344909,0.787692347782964,0.009770282571594301,-,-,-,-
119,0.482393182681189,0.16862745098039217,0.8353483418176679,0.00655694262498508,-,-,-,-
120,0.6605037267984001,0.5606271304863331,0.8364657991967727,0.005806054797823875,-,-,-,-
121,0.6709053250665076,0.5736208078178465,0.86149304899811,0.005251078066911405,-,-,-,-
122,0.7244439487255219,0.6604835914997,0.8838724790111864,0.003959116196385189,-,-,-,-
123,0.7328298689733674,0.6645253600606785,0.8636918258234787,0.002589093400095153,-,-,-,-
124,0.7139170007935334,0.6271482122260669,0.8891075206375185,0.002233367369412751,-,-,-,-
125,0.6904195054053905,0.6331456123016104,0.8507448447635665,0.0027560231466137665,-,-,-,-
126,0.6848917999769712,0.602638033375065,0.8785562767751789,0.0026040424495077734,-,-,-,-
127,0.6366547801940177,0.5500355041590586,0.877215066963113,0.002606424588416709,-,-,-,-
128,0.6241951884632615,0.5303750289262761,0.8762544639069845,0.002755838249083057,-,-,-,-
129,0.6282664273536063,0.5880926616612043,0.8756725706814203,0.001553017120380355,-,-,-,-
130,0.6113724600481871,0.5578001504611244,0.9304271705090872,0.0012842517820473855,-,-,-,-
131,0.3534334907002433,0.2103825136612022,0.9259714003975538,0.0012306590718044752,-,-,-,-
132,0.7493063489472825,0.5,0.9048102906185611,0.0010806871160885813,-,-,-,-
133,0.49712580600905476,0.5,0.8663327279525767,0.002252805380286837,-,-,-,-
134,0.4131102832841531,0.07953603976801989,0.8789415221516008,0.0023152403870463733,-,-,-,-
135,0.5132059075884117,0.3534299021999069,0.8554664661887189,0.002814848899827729,-,-,-,-
136,0.5995415868025397,0.4588845579124812,0.8606949509562863,0.003641323949286059,-,-,-,-
137,0.5977824498380649,0.44895573849482695,0.8084882130423623,0.008970525945465484,-,-,-,-
138,0.5600771265588026,0.4057929913611477,0.814427526895848,0.003765986941658238,-,-,-,-
139,0.5091851914046104,0.3610526650351206,0.8428982764530373,0.0037352067269335164,-,-,-,-
140,0.4888706092993079,0.3748056311391929,0.8642541450302454,0.0028225745632231326,-,-,-,-
141,0.4177692119850205,0.3396769850241975,0.8628876210394246,0.002141396083807313,-,-,-,-
142,0.7688504389233202,0.54,0.921301606413937,0.0011446756090046943,-,-,-,-
143,0.6133408905811147,0.34705474705474704,0.923894864924276,0.001295620645647384,-,-,-,-
144,0.6388574625936618,0.4903740374037404,0.9165381639810735,0.001276669875546171,-,-,-,-
145,0.6833880000685552,0.5447104605726731,0.9261044665136302,0.0013617220228493928,-,-,-,-
146,0.7021731313860947,0.56198079352786,0.9286905423867879,0.0013264080586550297,-,-,-,-
147,0.6774834127442994,0.5213656387665199,0.9304171443725061,0.001237872528114076,-,-,-,-
148,0.6685142552275195,0.528618629748048,0.9429204881402905,0.0009618851273209286,-,-,-,-
149,0.6325041385590595,0.47097075531338606,0.9433778008381231,0.0011000297643246925,-,-,-,-
150,0.5970009491968169,0.4162307176391683,0.950561071720882,0.0009699285722328835,-,-,-,-
151,0.38197457570630255,0.14536741214057508,0.950015107650254,0.0009660612609918529,-,-,-,-
152,0.5852891523863619,0.5785714285714285,0.9491441348649495,0.0008458831851525334,-,-,-,-
153,0.6570112728044433,0.49319013486043095,0.8330560226380298,0.0036378087843048365,-,-,-,-
154,0.6490091848146219,0.5430838990132565,0.8489967367387752,0.0051990877432143145,-,-,-,-
155,0.672013102206441,0.5659765049478511,0.838487965562862,0.0032242927348506813,-,-,-,-
156,0.6913120731279707,0.6071816209608629,0.8241710346965028,0.007979311245252004,-,-,-,-
157,0.650674181217689,0.5421312431257703,0.8183377147755383,0.0074428474089087105,-,-,-,-
158,0.6839491081859996,0.5587139487076881,0.8249678178207663,0.004665005727318332,-,-,-,-
159,0.7107834645682323,0.5845857200419534,0.8471541432207983,0.003353565963827031,-,-,-,-
160,0.6738125129930843,0.5280692858051639,0.8413749238387753,0.004543855813227743,-,-,-,-
161,0.6294992094082603,0.46449066781158443,0.8238747644605358,0.004635109622882228,-,-,-,-
162,0.5855503045056504,0.42313384836342544,0.8523903833523601,0.002718881699116696,-,-,-,-
163,0.621667641885062,0.5076107747865788,0.8559402970626393,0.004484157582580415,-,-,-,-
164,0.4933677700514294,0.30161312445971333,0.8380072974610012,0.0037786484601470913,-,-,-,-
165,0.5131023585912698,0.3424874511991077,0.8546213468605988,0.00433683615263634,-,-,-,-
166,0.24859283642348576,0.0,0.8503322851109532,0.0028939102847599647,-,-,-,-
167,0.24015037593984961,0.0,0.9136705323492746,0.002151186424588942,-,-,-,-
168,0.4883127106772835,0.09226190476190477,0.883130517695405,0.003891506997248077,-,-,-,-
169,0.7669508860112179,0.6826832884239075,0.9374235529849427,0.0014355618400784256,-,-,-,-
170,0.7484259678779932,0.6510029133074042,0.9037770886987011,0.0013597628344830057,-,-,-,-
171,0.7439300622562621,0.668040293977393,0.937596866773985,0.0017956708826579154,-,-,-,-
172,0.7496655545462027,0.6548010016625957,0.8921768349204031,0.00138567245236537,-,-,-,-
173,0.7912371946872898,0.7148440790839334,0.9051583915481303,0.0009913354318548129,-,-,-,-
174,0.7611347047406173,0.6642608056110166,0.9003197073160704,0.0009118788648955785,-,-,-,-
175,0.7716988758148516,0.6872053028062506,0.9275120268229897,0.0009669889741925028,-,-,-,-
176,0.7618852522277739,0.6620727948883149,0.8937265049735361,0.0011309341436392885,-,-,-,-
177,0.7490677271747648,0.6620901754042273,0.9014934469401708,0.0013953289855983336,-,-,-,-
178,0.7025144897337952,0.5828367713354989,0.882780902774565,0.0015337372668580316,-,-,-,-
179,0.7073372247605711,0.6315255352086693,0.9538315976008362,0.00048216455054905295,-,-,-,-
180,0.7005585274687558,0.601170810664988,0.9203005177271485,0.0005348292389758056,-,-,-,-
181,0.6969480419001485,0.642719492851036,0.9308386045586436,0.00047336903146071675,-,-,-,-
182,0.6554362773384993,0.5877436893505305,0.952556970204269,0.0003509904244037292,-,-,-,-
183,0.6020285997528382,0.525950728765795,0.947848295121261,0.00027638665652625973,-,-,-,-
184,0.48560041963880163,0.31589611213659435,0.9366120596790295,0.0003638680900272259,-,-,-,-
185,0.5120336930802705,0.20288753799392098,0.8383078228905962,0.009424739371965198,-,-,-,-
186,0.7274670486588967,0.6877194990365256,0.8668914553521707,0.007744327936103636,-,-,-,-
187,0.6954624272709006,0.6219448827243421,0.9108712771704907,0.0019464502167969582,-,-,-,-
188,0.6953645289670756,0.5927643287942099,0.9171561256345006,0.003949610782266792,-,-,-,-
189,0.6539669929482506,0.5275162545734194,0.9110057351858571,0.0009517036605401057,-,-,-,-
190,0.6176780101660779,0.44515133370400467,0.9073491479633204,0.0011900821398820964,-,-,-,-
191,0.5593046094394131,0.3773978941720877,0.9474628733634831,0.0002658571712090791,-,-,-,-
192,0.5337371337684005,0.3850855540442967,0.9539088400439557,0.00018565853856066753,-,-,-,-
193,1.0,1.0,0.8991159886229534,0.002401362000637219,-,-,-,-
194,1.0,1.0,0.9190013604597297,0.0007964323506272516,-,-,-,-
195,1.0,1.0,0.9133401410112604,0.0009121030061443603,-,-,-,-
196,1.0,1.0,0.9020759302148333,0.0009569784079663092,-,-,-,-
197,1.0,1.0,0.90996883402341,0.001037481021366426,-,-,-,-
198,1.0,1.0,0.9322344772830877,0.0004265770510273825,-,-,-,-
199,1.0,1.0,0.9095564626585436,0.003784539778148006,-,-,-,-
200,1.0,1.0,0.8604876484527987,0.0024601971374760157,-,-,-,-
201,1.0,1.0,0.8198181560952768,0.0020032383240451038,-,-,-,-
202,1.0,1.0,0.8500773711640098,0.0013670887035140036,-,-,-,-
203,1.0,1.0,0.8743380762702231,0.0011838971418780824,-,-,-,-
204,1.0,1.0,0.8929493006745882,0.0009580876137071727,-,-,-,-
205,1.0,1.0,0.880903917642017,0.0010003997343936441,-,-,-,-
206,1.0,1.0,0.8994910443089067,0.001406827642128071,-,-,-,-
207,1.0,1.0,0.9404149681695175,0.0008210814211237791,-,-,-,-
208,1.0,1.0,0.8957405072230998,0.0007272542651261557,-,-,-,-
209,1.0,1.0,0.8777580656663637,0.0007523674363484215,-,-,-,-
210,1.0,1.0,0.9236998485902667,0.0005233305023686264,-,-,-,-
211,1.0,1.0,0.8975101746545763,0.0007470290160730086,-,-,-,-
212,1.0,1.0,0.9354188214456522,0.0005566597746195612,-,-,-,-
213,1.0,1.0,0.8901206008877076,0.0014781618658960096,-,-,-,-
214,1.0,1.0,0.9594061320092623,0.0004548899409477776,-,-,-,-
215,1.0,1.0,0.9392898564807927,0.00030968540930585123,-,-,-,-
216,0.5481293432492023,0.24373379429559205,0.8867959789624382,0.0018301785173679183,-,-,-,-
217,0.744356143367331,0.6859778495917646,0.88954862540196,0.0018230172006999052,-,-,-,-
218,0.7632617056435003,0.7359231414961496,0.8999758456481525,0.0016011097402427463,-,-,-,-
219,0.771739633033159,0.7535998626208982,0.8901601548265657,0.0019626027173956723,-,-,-,-
220,0.7515774630789455,0.698922979047236,0.8363409428834339,0.008169182118196613,-,-,-,-
221,0.6726539501304437,0.6350727461500112,0.882512279658155,0.0015809011608050286,-,-,-,-
222,0.5719732692931144,0.4997371509609272,0.8972245749575869,0.001597849717026738,-,-,-,-
223,0.7492790685020948,0.5,0.9236815418374283,0.0007765393051609612,-,-,-,-
-,-,-,-,0.7084777085393391,0.6034946083448036,0.8917467509560261,0.002004155327596834
