HaarPSI,PSNR,SSIM,MSE,Mean HaarPSI,Std HaarPSI,Mean PSNR,Std PSNR,Mean SSIM,Std SSIM,Mean MSE,Std MSE
0.49642261667123916,27.905218659094153,0.7088195497790033,0.0016198524348269765,-,-,-,-,-,-,-,-
0.49440009756736314,27.603344865679222,0.7273771286969601,0.0017364529180140446,-,-,-,-,-,-,-,-
0.5052602112170853,27.71406384804449,0.7321886437499479,0.0016927430898120229,-,-,-,-,-,-,-,-
0.5075945541830813,27.785586662966324,0.7593290916240345,0.0016650938834659064,-,-,-,-,-,-,-,-
0.46554805674558825,27.09748451960328,0.6844082410135851,0.0019509642978779507,-,-,-,-,-,-,-,-
0.4827194499201468,26.78851948423975,0.6842500678985308,0.002094816463314368,-,-,-,-,-,-,-,-
0.4667699550037079,27.077035360334172,0.7007654445108102,0.0019601723030245586,-,-,-,-,-,-,-,-
0.502198586807199,27.347588983757177,0.7074406542748466,0.0018417842026567858,-,-,-,-,-,-,-,-
0.4423113317011058,26.443655362361955,0.6818644731476582,0.00226794515970632,-,-,-,-,-,-,-,-
0.4801676009718795,27.083682265033012,0.7027590891133237,0.001957174526171953,-,-,-,-,-,-,-,-
0.5017252186189086,27.433839119164194,0.6954767278500574,0.0018055673083052343,-,-,-,-,-,-,-,-
0.4974762780348734,27.62692735569781,0.7589706184076327,0.0017270493586519701,-,-,-,-,-,-,-,-
0.48946879868114423,26.622457544536466,0.7488781355849734,0.0021764678191409288,-,-,-,-,-,-,-,-
0.48911730029389966,26.51740548413833,0.740388309913541,0.0022297568350158905,-,-,-,-,-,-,-,-
0.46854907292756787,26.451883600465447,0.7264099686214611,0.0022636523102761686,-,-,-,-,-,-,-,-
0.49063602745807006,26.431130610093255,0.7076943527286944,0.0022744952258432526,-,-,-,-,-,-,-,-
0.43884288861561693,25.52542540081767,0.6616097585278973,0.0028019211530211944,-,-,-,-,-,-,-,-
0.47815592867936146,26.02091059300969,0.699928251061813,0.0024998111647679287,-,-,-,-,-,-,-,-
0.4678409672101618,25.783803751864454,0.6876750906604024,0.0026400854267718205,-,-,-,-,-,-,-,-
0.48259740617030544,26.102073681662645,0.6838508133947132,0.002453527114059823,-,-,-,-,-,-,-,-
0.492100142065171,26.287810976800912,0.7461207291662071,0.0023508074311598265,-,-,-,-,-,-,-,-
0.46280590946642663,26.042378489820628,0.6977823803327496,0.0024874846251515,-,-,-,-,-,-,-,-
0.46517251760800155,26.276155317980184,0.7141484714107414,0.002357125063246801,-,-,-,-,-,-,-,-
0.47828321793714335,26.313464747375697,0.73245605458299,0.0023369620874879905,-,-,-,-,-,-,-,-
0.5070832321834109,27.33848856069524,0.727815768232781,0.001845647636441427,-,-,-,-,-,-,-,-
0.5192589370369162,27.56990822327388,0.7649014088978395,0.0017498736674268,-,-,-,-,-,-,-,-
0.5199808944956943,27.647150473276962,0.7665576353297504,0.0017190259244299012,-,-,-,-,-,-,-,-
0.47958174332699904,26.52410604846755,0.6492021300655045,0.0022263192651298526,-,-,-,-,-,-,-,-
0.47956064788818853,26.958870107310858,0.680566461128766,0.002014238223434886,-,-,-,-,-,-,-,-
0.5139195700602421,27.26888386840936,0.7098511704269351,0.001875466441324436,-,-,-,-,-,-,-,-
0.5090906144344304,27.17171244034978,0.6961061987319004,0.0019179023511171841,-,-,-,-,-,-,-,-
0.49129509020919165,26.845892731787746,0.6732203276066409,0.0020673243788643246,-,-,-,-,-,-,-,-
0.4117217212026733,25.341789668514046,0.6429090565727519,0.002922937622653328,-,-,-,-,-,-,-,-
0.5064349858003313,27.115926429891466,0.6870044076921057,0.0019426972324920778,-,-,-,-,-,-,-,-
0.5105487832856629,27.070059426290975,0.7144872037904306,0.0019633234115578294,-,-,-,-,-,-,-,-
0.4947530814988301,26.45248035208298,0.6856383927409523,0.0022633412882858066,-,-,-,-,-,-,-,-
0.453949166786595,27.022635170955706,0.6730308269337698,0.001984880179016627,-,-,-,-,-,-,-,-
0.5307875470232329,28.42015025973553,0.711474251791516,0.0014387387987253857,-,-,-,-,-,-,-,-
0.43342223857018375,26.775658133481585,0.6485693503439481,0.0021010293516643026,-,-,-,-,-,-,-,-
0.5113295192191285,27.92867298243388,0.6922953461984436,0.0016111278545628141,-,-,-,-,-,-,-,-
0.5121434446878896,27.67970804969638,0.6882357519999507,0.001706187082611827,-,-,-,-,-,-,-,-
0.5022804787532626,27.272791470029265,0.6608504443153899,0.0018737797243426955,-,-,-,-,-,-,-,-
0.4988293643439925,27.848905701241705,0.6941305143812915,0.0016409932073156116,-,-,-,-,-,-,-,-
0.5373599809621338,28.65231636951446,0.7383215757437882,0.0013638455114152424,-,-,-,-,-,-,-,-
0.5241281972350957,28.644075313848415,0.7191989737912715,0.0013664359841008937,-,-,-,-,-,-,-,-
0.5342628675723724,28.454668474259165,0.7111482998580605,0.0014273487857555315,-,-,-,-,-,-,-,-
0.5176121694973479,27.94594653110021,0.7005140418128457,0.0016047324714299398,-,-,-,-,-,-,-,-
0.5406117775012271,28.007858085154847,0.6934252264131807,0.0015820180938478463,-,-,-,-,-,-,-,-
0.4946268213775267,27.471986347104327,0.7064473197089405,0.001789777065945493,-,-,-,-,-,-,-,-
0.5524823383746539,28.677338736256033,0.7674422066016628,0.0013560100979396075,-,-,-,-,-,-,-,-
0.5410846774815121,28.275626815710453,0.725719548782105,0.0014874226779469316,-,-,-,-,-,-,-,-
0.5282807828281846,28.29884264074415,0.750265469460799,0.001479492610976317,-,-,-,-,-,-,-,-
0.4428249127046529,25.324601309027305,0.6547167266663332,0.002934528888097634,-,-,-,-,-,-,-,-
0.5204594095920699,27.795407274169502,0.7190130788350171,0.0016613328724792117,-,-,-,-,-,-,-,-
0.5146259503397196,27.855133260356048,0.7070570385233156,0.0016386417795797204,-,-,-,-,-,-,-,-
0.5092406012161723,27.784969281076147,0.7198009545598587,0.0016653306071864452,-,-,-,-,-,-,-,-
0.4908178870523671,26.854878066406794,0.6764794215796383,0.002063051589525184,-,-,-,-,-,-,-,-
0.536953081271048,28.26025515653923,0.7470903322883697,0.0014926967075514035,-,-,-,-,-,-,-,-
0.5217893285116378,27.686107510429323,0.7036823775873179,0.0017036748009482653,-,-,-,-,-,-,-,-
0.5616715550911268,28.83662499862941,0.7847744767252957,0.0013071763378028614,-,-,-,-,-,-,-,-
0.5236522236293812,28.876212509701098,0.755281141080485,0.001295315004364712,-,-,-,-,-,-,-,-
0.49015931200502705,27.896234677415453,0.6902577742036147,0.001623206812485978,-,-,-,-,-,-,-,-
0.5226308132839096,28.752244409257454,0.7090837942181765,0.001332822453893775,-,-,-,-,-,-,-,-
0.5092871078941259,27.651772017840102,0.6921681011965728,0.001717197585402627,-,-,-,-,-,-,-,-
0.560861955471395,29.47402022374853,0.7708053092105119,0.0011287405569843528,-,-,-,-,-,-,-,-
0.4576063186838194,26.84383383645713,0.6816272619901549,0.002068304689316205,-,-,-,-,-,-,-,-
0.5481652940108184,28.606577551884335,0.7250600199864053,0.0013782852035370038,-,-,-,-,-,-,-,-
0.5447065042807654,29.091209446567007,0.732701015163415,0.0012327514793928035,-,-,-,-,-,-,-,-
0.5241790463889907,28.63259914887909,0.7426110442606311,0.0013700515715862679,-,-,-,-,-,-,-,-
0.48066189002219023,27.45415388529932,0.6963373310329686,0.0017971411762436483,-,-,-,-,-,-,-,-
0.5718643589626783,29.841959609145043,0.7967222584851182,0.0010370503712929433,-,-,-,-,-,-,-,-
0.5503253326651045,28.762666610208974,0.7238834258493099,0.0013296277568158109,-,-,-,-,-,-,-,-
0.4566451727678641,26.87016608765218,0.7061120970359241,0.0020558019738677363,-,-,-,-,-,-,-,-
0.4841026608840585,27.43809211126258,0.7585041591493118,0.001803799994294714,-,-,-,-,-,-,-,-
0.4835526366050896,27.413294654400087,0.7180748348282401,0.0018141288945567643,-,-,-,-,-,-,-,-
0.4810019949906547,27.170251262439294,0.7319522817282588,0.0019185477386975225,-,-,-,-,-,-,-,-
0.4785107391561512,27.167988145668957,0.7014260208997805,0.0019195477633034608,-,-,-,-,-,-,-,-
0.4832316118307128,27.144946457829118,0.7224137174507094,0.001929759127279738,-,-,-,-,-,-,-,-
0.4781561306070621,26.72391498552766,0.6626102127147288,0.00212621148089056,-,-,-,-,-,-,-,-
0.48163732582977237,27.36480205105532,0.7389331898045954,0.0018344987810747654,-,-,-,-,-,-,-,-
0.435158225410841,26.66723713881506,0.6728460142455627,0.0021541417105514424,-,-,-,-,-,-,-,-
0.4765122536852213,27.15085286286407,0.734659335389785,0.0019271364250723862,-,-,-,-,-,-,-,-
0.4952971834825255,27.15606256147391,0.7431658175832413,0.001924826049719507,-,-,-,-,-,-,-,-
0.4648094026926868,26.97367439831396,0.6836810916205434,0.0020073837154452427,-,-,-,-,-,-,-,-
0.5073477965439789,26.736624607264567,0.7147895700199618,0.002119998192823032,-,-,-,-,-,-,-,-
0.4655868399092158,26.517563910743775,0.6873407903389148,0.0022296754966700874,-,-,-,-,-,-,-,-
0.49872380365278934,26.453218588885026,0.7134781344772662,0.0022629565845234223,-,-,-,-,-,-,-,-
0.46760213165072345,26.085141386806114,0.6789346427189771,0.002463111648735555,-,-,-,-,-,-,-,-
0.4634409035993495,25.864128740125253,0.6820150535393429,0.0025917043059700134,-,-,-,-,-,-,-,-
0.4851235285066979,26.091024210369728,0.695839554563236,0.0024597774363122366,-,-,-,-,-,-,-,-
0.4834491357633215,26.35709900931846,0.7270545206883622,0.0023135997140340324,-,-,-,-,-,-,-,-
0.4840337855167695,26.22513300905591,0.6836216052249258,0.002384980750506191,-,-,-,-,-,-,-,-
0.5089683134315227,26.70817737634912,0.7441075858472362,0.0021339302857971035,-,-,-,-,-,-,-,-
0.42395654263732135,26.36903783628184,0.6717803761019143,0.00230724829683224,-,-,-,-,-,-,-,-
0.4618291156447634,26.315661699672095,0.6820250424151906,0.002335780189487468,-,-,-,-,-,-,-,-
0.48871886773371603,26.46420919263765,0.7100627936526972,0.0022572369804614075,-,-,-,-,-,-,-,-
0.447265464698497,26.98067530184096,0.7445453179662617,0.002004150368232495,-,-,-,-,-,-,-,-
0.43663423084617803,26.79271344868654,0.7084842662133779,0.0020927944742452726,-,-,-,-,-,-,-,-
0.44728852947242226,26.819769426151026,0.7423887469522584,0.002079797104440178,-,-,-,-,-,-,-,-
0.42117227995364687,26.13653125465649,0.6505444608522227,0.002434137406194619,-,-,-,-,-,-,-,-
0.43710795329574154,26.200885911156327,0.6639726959991843,0.002398333634399274,-,-,-,-,-,-,-,-
0.4367072372734819,25.644443832568196,0.6467629663378675,0.0027261768382873144,-,-,-,-,-,-,-,-
0.4139821573373831,26.281545257487792,0.6670378174565649,0.00235420148596246,-,-,-,-,-,-,-,-
0.4473601852192713,26.266198977866505,0.6623118359164759,0.00236253506982182,-,-,-,-,-,-,-,-
0.4508076800090851,26.554930450098368,0.703348684800483,0.0022105736573121396,-,-,-,-,-,-,-,-
0.3853959140734349,25.264337130594413,0.6151806194172139,0.0029755333853411993,-,-,-,-,-,-,-,-
0.44536396399946915,26.760198691409272,0.7468830920733576,0.0021085216815846437,-,-,-,-,-,-,-,-
0.4275668870335302,26.83562709710058,0.6871044741606532,0.0020722168199402164,-,-,-,-,-,-,-,-
0.5328420097040995,27.293230763569525,0.7746975178925343,0.0018649817871216677,-,-,-,-,-,-,-,-
0.5223432501394064,26.225016748125523,0.756571093199597,0.002385044597726597,-,-,-,-,-,-,-,-
0.549466303124914,27.37498114694111,0.786309807055212,0.001830204051394365,-,-,-,-,-,-,-,-
0.5239376175434534,27.0273590076523,0.7702094063646293,0.001982722380566688,-,-,-,-,-,-,-,-
0.5293015761655868,27.288414737027786,0.7975441553911367,0.0018670510816416537,-,-,-,-,-,-,-,-
0.5015760306699181,27.336184810585227,0.7603336960279271,0.0018466269401388,-,-,-,-,-,-,-,-
0.533930039286749,27.536520836355642,0.816444546932603,0.0017633781433616608,-,-,-,-,-,-,-,-
