Epoch,Dice,MSE,SSIM
1,0.5106750762902901,0.0009893261834805738,0.8863899218085961
2,0.5081785665290175,0.0009534198944363488,0.8884741447635194
3,0.5135206867682871,0.0009520791208329486,0.8902985797843083
4,0.5082008748770591,0.0009264242572935555,0.8904003019345146
5,0.5163962193094499,0.0009543486825079412,0.8912605213345138
6,0.5081963824748535,0.0009444585250861054,0.8909826689517071
