Epoch,Dice,MSE,SSIM
0,0.5005630107273014,0.00032723828292178966,0.9510762500111739
1,0.501341399870832,0.00034609601959998456,0.9525057845686274
2,0.49546088468674687,0.0003046053485671421,0.9560652475717496
3,0.4950045841042833,0.0003072494407014932,0.9554450020920687
4,0.5056046541859721,0.0002954535351661824,0.9579963525195895
5,0.49684978072615543,0.00028879777134681474,0.9575840497551042
