Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
0,0.24086883171657528,0.0,0.00623093228524099,0.5244216260927208,-,-,-,-,-,-
1,0.2408032399595005,0.0,0.005633060052842266,0.5380314310725157,-,-,-,-,-,-
2,0.7163532480580983,0.5666665410738687,0.005347579148884196,0.5535831227660732,-,-,-,-,-,-
3,0.7253103407367352,0.600859781757251,0.005371658298272697,0.5435231334514682,-,-,-,-,-,-
4,0.7000908906780593,0.5746536605382646,0.00576444505870887,0.531345742905692,-,-,-,-,-,-
5,0.7132732518673295,0.5893324556729251,0.004658152386945522,0.5655231374649223,-,-,-,-,-,-
6,0.7229364678570995,0.5909117991350246,0.005093469710274416,0.5510415434475454,-,-,-,-,-,-
7,0.760321855283526,0.6379690317955992,0.0042586491278110575,0.6124003480831439,-,-,-,-,-,-
8,0.7492149010509908,0.6148047877326737,0.004266786175967701,0.5807988259169959,-,-,-,-,-,-
9,0.753920601668992,0.616255446657764,0.004247045948659601,0.6326915220792912,-,-,-,-,-,-
10,0.7389128355268472,0.5992651202344238,0.004042912362249348,0.6096313619303333,-,-,-,-,-,-
11,0.7530007640175012,0.6294467007611491,0.004380652234721676,0.5947447614037369,-,-,-,-,-,-
12,0.708272367589472,0.5541631145211707,0.004038961033481423,0.5951610499131468,-,-,-,-,-,-
13,0.6996550704952842,0.5361582637972646,0.005034384935458323,0.49610683236611863,-,-,-,-,-,-
14,0.6423484396778943,0.4738922416927216,0.0040443746450451335,0.5906387824297601,-,-,-,-,-,-
15,0.6308886313695221,0.451944558598274,0.004338296466766189,0.6098916943522082,-,-,-,-,-,-
16,0.6508289708725747,0.5364203163017032,0.004092986823145858,0.5844485660531825,-,-,-,-,-,-
17,0.5059164810621537,0.1769185705916813,0.005790816987183484,0.5136932407098067,-,-,-,-,-,-
18,0.5743781660873308,0.2904446546830653,0.005649199174215125,0.5474090153588922,-,-,-,-,-,-
19,0.72535708159404,0.6278135490980647,0.005104817841329136,0.515510126191918,-,-,-,-,-,-
20,0.7295969239812694,0.6145707114253416,0.006022622893550611,0.5073382378210017,-,-,-,-,-,-
21,0.7304413680202735,0.6238129738767104,0.005959273623283003,0.48277365117222804,-,-,-,-,-,-
22,0.7250775516784733,0.6306729663016147,0.006326251878285777,0.4998206765759156,-,-,-,-,-,-
23,0.7300052294586667,0.6159836125468265,0.0052021955542861705,0.5504343144813324,-,-,-,-,-,-
24,0.7544219709568742,0.6462821490319047,0.0067081771402838376,0.5224985128436979,-,-,-,-,-,-
25,0.752222996333237,0.643475436508239,0.006079746517724462,0.5657636318951847,-,-,-,-,-,-
26,0.7565161776503257,0.6431976725457984,0.005968565708538567,0.5682343422218117,-,-,-,-,-,-
27,0.7251526137375357,0.5970568053238959,0.005993319168292437,0.5537437592267035,-,-,-,-,-,-
28,0.6815972181726574,0.5410326638263339,0.0054691688488623874,0.5518944789271933,-,-,-,-,-,-
29,0.6360450696607367,0.47228360712479034,0.005046198064715387,0.5869090494405205,-,-,-,-,-,-
30,0.5516400731368146,0.43268301746562615,0.004929954266691365,0.5563853507551563,-,-,-,-,-,-
31,0.5162128150569175,0.39646601012097293,0.004061080324159845,0.6150306469572883,-,-,-,-,-,-
32,0.5063656176790715,0.39015580519758797,0.0037019341971610796,0.619800174269142,-,-,-,-,-,-
33,0.7956614270313425,0.7017962044866324,0.0052548424862910986,0.5080041507785622,-,-,-,-,-,-
34,0.7694996952181983,0.6842562969872638,0.006170757296223191,0.5376375264717683,-,-,-,-,-,-
35,0.7944351200019988,0.7068278312456623,0.00594126721909958,0.5507346305140682,-,-,-,-,-,-
36,0.7107381606526129,0.580375564188866,0.004875517121294281,0.5653230763906133,-,-,-,-,-,-
37,0.6895355633840714,0.560718847729375,0.004733592838502344,0.5480240777037226,-,-,-,-,-,-
38,0.5979494077397493,0.45956901748040985,0.0041512877300293564,0.6309975653374027,-,-,-,-,-,-
39,0.6341170289614338,0.514408195006141,0.004541767582990376,0.576442301448251,-,-,-,-,-,-
40,0.5772816968027028,0.4561040965820554,0.004271725422419511,0.5628517124080985,-,-,-,-,-,-
41,0.6089025732216611,0.507338033050202,0.004663351861863575,0.5604625444907038,-,-,-,-,-,-
42,0.6170179545915414,0.5006286018172954,0.004966446672639439,0.5787261077292211,-,-,-,-,-,-
43,0.5840462489687057,0.4772212790039615,0.006408321608969174,0.4708953160927387,-,-,-,-,-,-
44,0.6002023238059474,0.499208838122271,0.005756572491095524,0.5235535152921946,-,-,-,-,-,-
45,0.595298466943294,0.4808480296620241,0.005825990691031659,0.5081118664086987,-,-,-,-,-,-
46,0.5075602373895759,0.4609216290146718,0.005056962227195193,0.5506506814924759,-,-,-,-,-,-
47,0.47285931580939233,0.43888116139610717,0.005463155828355679,0.4267569805637477,-,-,-,-,-,-
48,0.4607673389231029,0.42414501994808274,0.004731964071754523,0.4917628127775154,-,-,-,-,-,-
49,0.37054341827232007,0.24385447394296952,0.004284001731164917,0.5656691998212208,-,-,-,-,-,-
50,0.2512583203819222,0.005385996409335727,0.0041293090175536,0.5789508056344438,-,-,-,-,-,-
51,0.6523482884920322,0.5339539010425086,0.00415659050318012,0.6032662512665041,-,-,-,-,-,-
52,0.674086926054579,0.570440587743351,0.0035417890406267897,0.6263702185783542,-,-,-,-,-,-
53,0.6836837695538247,0.6192819918934569,0.003498678369992046,0.6085866610227058,-,-,-,-,-,-
54,0.705398031577828,0.6248223903203267,0.004686730079375262,0.5853360791135297,-,-,-,-,-,-
55,0.7148973102233552,0.6195325611300677,0.004126506811147474,0.588712812313013,-,-,-,-,-,-
56,0.7288966945110764,0.6313938188664069,0.005390013909382957,0.5283468581673114,-,-,-,-,-,-
57,0.7409990982279627,0.6357857633870165,0.0041894950856400165,0.5845703663861158,-,-,-,-,-,-
58,0.7059405393726135,0.6239902234762371,0.0032150166477311164,0.6498483348334494,-,-,-,-,-,-
59,0.6886332473104697,0.5796495171495172,0.003606762818704407,0.6059419428620657,-,-,-,-,-,-
60,0.7011583412751377,0.5652332267712725,0.0037023107468115257,0.6161902917972373,-,-,-,-,-,-
61,0.6385099442594385,0.5735546837353801,0.004134508551760174,0.5620212211768797,-,-,-,-,-,-
62,0.5717174166663869,0.5593126385809313,0.0037516746109613635,0.5888558182267363,-,-,-,-,-,-
63,0.49270231935204273,0.4497586580657733,0.003494077204373943,0.6414776605716369,-,-,-,-,-,-
64,0.4743362748143921,0.4508995472686259,0.004076879069980072,0.6200763206714661,-,-,-,-,-,-
65,0.8224434277506881,0.6469194312796208,0.00421241087848286,0.6186983357130699,-,-,-,-,-,-
66,0.7660377535846846,0.6313405732165497,0.0063033546468679496,0.5049355423986184,-,-,-,-,-,-
67,0.6968363544058795,0.5375772606090462,0.00683641661942118,0.49952426941889433,-,-,-,-,-,-
68,0.6990166173912378,0.5250101005098942,0.006431522786335425,0.5070972781405209,-,-,-,-,-,-
69,0.7256982094331791,0.5995755843084087,0.0061443513531463535,0.49833731976250045,-,-,-,-,-,-
70,0.6620829757986264,0.532474705741131,0.0044953608626392095,0.5566186549245125,-,-,-,-,-,-
71,0.5927332791691321,0.5177169201404067,0.004213236693795989,0.5784417628484418,-,-,-,-,-,-
72,0.9337605811152409,0.8685968819599109,0.004149929839967318,0.6005442400249631,-,-,-,-,-,-
73,0.6970388423585729,0.5751863205346446,0.005709986763159016,0.5503295239441424,-,-,-,-,-,-
74,0.7327397298288665,0.6117466071523039,0.0039032926092041724,0.5780050749544395,-,-,-,-,-,-
75,0.7639229155141951,0.6445619728669061,0.003944492049928558,0.574544860663678,-,-,-,-,-,-
76,0.7677434143889001,0.6508944719299034,0.004249623888672559,0.5628389088308824,-,-,-,-,-,-
77,0.7591450037496937,0.6419570244085697,0.004190608394834481,0.546808396301568,-,-,-,-,-,-
78,0.7444934726869161,0.6344197729181118,0.0050855398355679725,0.5702669131653356,-,-,-,-,-,-
79,0.6895366260937099,0.5841763902681232,0.004729276313595355,0.5990065416517429,-,-,-,-,-,-
80,0.5701899946916846,0.4924809345634229,0.005174721180798072,0.6169562126221626,-,-,-,-,-,-
81,0.4949517079785615,0.5,0.005450346106895861,0.5588520706664453,-,-,-,-,-,-
82,0.48145876733103793,0.13286713286713286,0.0057835520502174,0.5791442621890137,-,-,-,-,-,-
83,0.5289702361540409,0.1925925925925926,0.004875267103550801,0.5246414698899732,-,-,-,-,-,-
84,0.5548498603968227,0.22617853560682047,0.004927535881703435,0.5687389227126655,-,-,-,-,-,-
85,0.7406134871724019,0.6268694843212443,0.005057425453412736,0.5981734237477588,-,-,-,-,-,-
86,0.7858662230255833,0.6917036017725079,0.00508860046368439,0.569371689403591,-,-,-,-,-,-
87,0.7877459320614577,0.6825546851085413,0.004885807343991148,0.5663748596212619,-,-,-,-,-,-
88,0.7983472551375337,0.7138884397182166,0.005494538748941957,0.49949151201497743,-,-,-,-,-,-
89,0.8148722826103187,0.7149337269869118,0.004371399592476313,0.5861937886361014,-,-,-,-,-,-
90,0.791257780201059,0.6845535769240915,0.004289625732210835,0.6239584928116765,-,-,-,-,-,-
91,0.7868892063027819,0.6811380843009656,0.004652667835902995,0.5970301777774677,-,-,-,-,-,-
92,0.7265707822064982,0.6471602015805904,0.004295217876293821,0.6584635776587353,-,-,-,-,-,-
93,0.667013393035183,0.5103415103415103,0.004487392975815518,0.6035626666378203,-,-,-,-,-,-
94,0.5381495475790858,0.3705618212197159,0.003709651403770889,0.614276314259651,-,-,-,-,-,-
95,0.5281135195947804,0.3776064912554137,0.003861956439486525,0.6367778700286573,-,-,-,-,-,-
96,0.2490902160793531,0.0,0.003926610549798459,0.6222622259416346,-,-,-,-,-,-
97,0.7001599490693757,0.5786889945917768,0.0036379845169824867,0.5635819095486911,-,-,-,-,-,-
98,0.726443411387651,0.6434073338985838,0.003536588247588255,0.5782227067356819,-,-,-,-,-,-
99,0.6755173952528315,0.5651374306159299,0.0037138738771841117,0.5707319459982275,-,-,-,-,-,-
100,0.6814600222532382,0.575571554013309,0.004108428190299678,0.5621380067249689,-,-,-,-,-,-
101,0.6007559707225679,0.47207262070146727,0.0038285189173430296,0.6018319028115697,-,-,-,-,-,-
102,0.48510959059597125,0.3616532721010333,0.003914689746882417,0.588834980248349,-,-,-,-,-,-
103,0.47246738537920313,0.16847372810675562,0.005992975698764075,0.5570253568869662,-,-,-,-,-,-
104,0.611243963001624,0.5077888909158689,0.005554878501996301,0.622955721964534,-,-,-,-,-,-
105,0.597533492736172,0.47840837433892236,0.00559117803845273,0.5960580385741234,-,-,-,-,-,-
106,0.6262978381553208,0.5029690887256507,0.00548481572961291,0.5966009575017159,-,-,-,-,-,-
107,0.5914016704913045,0.457098971116493,0.0053913742700596795,0.5960054107404485,-,-,-,-,-,-
108,0.6727292321222464,0.5376727590117432,0.004694526286837801,0.6215924537727008,-,-,-,-,-,-
