Image Pair,Dice full,Dice no background,MSE,SSIM,Time,Mean Dice full, Mean Dice no background,Mean MSE,Mean SSIM,Mean Time,Mean NegJ
33,1.0,1.0,0.0009991426842423496,0.8816837530144457,0.010149717330932617,-,-,-,-,-,-
34,0.9791270146946047,0.9671290332285796,0.0013510259942623654,0.9131360547767486,0.010129213333129883,-,-,-,-,-,-
35,1.0,1.0,0.001089327579723216,0.9057111272283785,0.010081291198730469,-,-,-,-,-,-
36,0.9698868406906621,0.9516123434232152,0.0012277998795928804,0.8951528400304417,0.010122299194335938,-,-,-,-,-,-
37,1.0,1.0,0.0012720240237332706,0.8885840353341041,0.01016688346862793,-,-,-,-,-,-
38,1.0,1.0,0.0005461435040168619,0.9197636369369747,0.010108709335327148,-,-,-,-,-,-
39,0.6687884808561133,0.5141382809749352,0.0027605232146262126,0.8394952511228748,0.010128498077392578,-,-,-,-,-,-
40,0.6636125120571656,0.5458713403780597,0.002623942755503658,0.8430225486221022,0.010103940963745117,-,-,-,-,-,-
41,0.6675448879864545,0.5681712144392396,0.00330228180036952,0.8576752286240241,0.01015162467956543,-,-,-,-,-,-
42,0.6589164304979371,0.5620344136237853,0.0032270170699990925,0.8361922932297856,0.010140180587768555,-,-,-,-,-,-
43,0.6367466995654548,0.5409522774494924,0.0033382734410390223,0.8687158394949727,0.016263961791992188,-,-,-,-,-,-
44,0.6374919032010344,0.5460003826585994,0.003297796801494735,0.8459640294165162,0.01005697250366211,-,-,-,-,-,-
45,0.629625575954452,0.5378984861642335,0.0031085350164115227,0.8733950766611456,0.010087728500366211,-,-,-,-,-,-
46,0.5789174052121682,0.513633658737018,0.0027135858103097986,0.8863930126069474,0.01011967658996582,-,-,-,-,-,-
47,0.5433538570346752,0.49722301315345924,0.0021395167702711456,0.8849756690646426,0.010129690170288086,-,-,-,-,-,-
48,0.46540219385212706,0.3842537434253951,0.001620924828650394,0.8897708599064696,0.010067462921142578,-,-,-,-,-,-
49,0.4035743102480743,0.31063057845608777,0.0011584345873275545,0.9202287139744365,0.010114908218383789,-,-,-,-,-,-
50,0.25601639841790774,0.015337423312883436,0.0011876006827634383,0.9224684201465344,0.010112285614013672,-,-,-,-,-,-
51,0.663612050808194,0.5425893923828742,0.0015654261154051609,0.8912366572600733,0.0100860595703125,-,-,-,-,-,-
52,0.6836120761589314,0.5965107845269394,0.0016469772281946088,0.8535150955181925,0.010097265243530273,-,-,-,-,-,-
53,0.6735191372441177,0.6120554982935501,0.0013378445023947644,0.8955727683010866,0.010144472122192383,-,-,-,-,-,-
54,0.70700375766376,0.6445917196268663,0.002586874508277931,0.882178350963,0.010145902633666992,-,-,-,-,-,-
55,0.7262931209042411,0.6554983598110076,0.0020025844405033542,0.8636405564851493,0.010174751281738281,-,-,-,-,-,-
56,0.7187730448301585,0.6327533078272295,0.0034143253671382917,0.8463846188187588,0.010173320770263672,-,-,-,-,-,-
57,0.7125810475475047,0.6172946937302359,0.002823350179984017,0.8501930579006777,0.010124444961547852,-,-,-,-,-,-
58,0.7093664368310121,0.6292793258330368,0.001828176371412593,0.8615249386795671,0.010518074035644531,-,-,-,-,-,-
59,0.6614710825606795,0.5473884237136166,0.0022026328681052426,0.8755148978281038,0.010096549987792969,-,-,-,-,-,-
60,0.6681368712484314,0.5437017930905461,0.0024205833522641432,0.8575886621052449,0.010117769241333008,-,-,-,-,-,-
61,0.5902983238742097,0.49583284499485614,0.0019644438628544925,0.8989172332286668,0.010125160217285156,-,-,-,-,-,-
62,0.6045685178247018,0.5435066604680638,0.00185564278273681,0.8632974616151146,0.010159969329833984,-,-,-,-,-,-
63,0.4647306534099111,0.41401952816743814,0.0017007227433912262,0.8705259242010527,0.010099172592163086,-,-,-,-,-,-
64,0.4857275321511481,0.4748047781042214,0.001452490614692127,0.9165777404874452,0.010157585144042969,-,-,-,-,-,-
65,0.8112186928954547,0.6252983293556086,0.0017299531411692005,0.8999542285110372,0.01011800765991211,-,-,-,-,-,-
66,0.9251932719126379,0.88473914493692,0.002412852036244132,0.8941398295105333,0.010268926620483398,-,-,-,-,-,-
67,0.9342664052624214,0.8962212180801361,0.002422292193335331,0.8497666175504395,0.010088443756103516,-,-,-,-,-,-
68,0.9368294461228573,0.904276531202556,0.0023248592211070705,0.9027569415933607,0.010065317153930664,-,-,-,-,-,-
69,0.8974616416895443,0.8564945787361256,0.0021659716806814683,0.8566881057127889,0.010100603103637695,-,-,-,-,-,-
70,0.7531907099803907,0.6681658853836733,0.0009808283746160409,0.9033736663994144,0.01011037826538086,-,-,-,-,-,-
71,0.9385575701881892,0.9120705802321301,0.0011134262129217343,0.9072112789407852,0.010129928588867188,-,-,-,-,-,-
72,1.0,1.0,0.0007946747333150687,0.8920615268010967,0.010122299194335938,-,-,-,-,-,-
73,0.6417027988741326,0.49318723321515967,0.0013119500535380012,0.8926703146974528,0.010135889053344727,-,-,-,-,-,-
74,0.7537251180759024,0.6639707836363352,0.000882282981572981,0.8908229083398684,0.01015162467956543,-,-,-,-,-,-
75,0.7874307823030906,0.6977277760552776,0.0007103314499849752,0.9247839086352493,0.010075569152832031,-,-,-,-,-,-
76,0.7949125471789413,0.719076718524885,0.0007339174398969354,0.9051345070595787,0.01031804084777832,-,-,-,-,-,-
77,0.7892027375226859,0.711725577327913,0.0007967947934350024,0.8986389083358537,0.011908292770385742,-,-,-,-,-,-
78,0.7406910109508864,0.664506761884184,0.0006931626090448008,0.9365308358625641,0.010114192962646484,-,-,-,-,-,-
79,0.7333059525681157,0.6768041808135795,0.0005246662609731881,0.9256425959396575,0.01011967658996582,-,-,-,-,-,-
80,0.7210139571328325,0.5583891620355539,0.0006212743222358751,0.9364146430693567,0.01010894775390625,-,-,-,-,-,-
81,0.49452514276210013,0.5,0.0021182256110598577,0.8920898979697302,0.010074615478515625,-,-,-,-,-,-
82,0.4006810600557012,0.01854219948849105,0.0021696201692137677,0.8683108519876132,0.010095596313476562,-,-,-,-,-,-
83,0.46325304924572364,0.09956709956709957,0.0019389445966930363,0.8460104885008585,0.01019287109375,-,-,-,-,-,-
84,0.47232103968260664,0.13206459054209918,0.0017511633946049414,0.8727383643203637,0.010204553604125977,-,-,-,-,-,-
85,0.6345427738611766,0.4556380047415334,0.0016613677110225505,0.905171886941168,0.010109186172485352,-,-,-,-,-,-
86,0.7009376490512917,0.5630731279204915,0.001782469677729343,0.8773928100805175,0.010100603103637695,-,-,-,-,-,-
87,0.7841838213609681,0.6797490521586548,0.0010514915958677016,0.8920371502331336,0.010140657424926758,-,-,-,-,-,-
88,0.7906492254029363,0.7116266522393319,0.001143077644619689,0.8740889183687314,0.01008296012878418,-,-,-,-,-,-
89,0.8281807679362736,0.7390360187190499,0.000872412993614126,0.8796925757270073,0.01023411750793457,-,-,-,-,-,-
90,0.8151649603768981,0.7275323544408224,0.0006560390806546105,0.9215870674085094,0.010207176208496094,-,-,-,-,-,-
91,0.8136702535638773,0.7271602272168127,0.000994607567843128,0.8833011095547753,0.010173320770263672,-,-,-,-,-,-
92,0.7800081642943101,0.7300651745421236,0.0006724919175967169,0.9278193774856982,0.01008749008178711,-,-,-,-,-,-
93,0.7384212819326681,0.6083078529345962,0.0006151035499011309,0.9316688849025317,0.010033845901489258,-,-,-,-,-,-
94,0.7288696740882694,0.6006254823118476,0.0004822940413844294,0.9477011931430637,0.010140657424926758,-,-,-,-,-,-
95,0.6389848141852762,0.489117730287036,0.0006179016697687811,0.9105800145580887,0.010179758071899414,-,-,-,-,-,-
96,0.24893300158006573,0.0,0.0007725060352105334,0.9138085570143771,0.010137319564819336,-,-,-,-,-,-
97,0.7221951805389705,0.640223524769796,0.0006340137739179456,0.9232847113304861,0.010072946548461914,-,-,-,-,-,-
98,0.7408921324037234,0.6961763087084148,0.0003340328535486687,0.9631746240851957,0.010117769241333008,-,-,-,-,-,-
99,0.7254029461961564,0.6651884479609917,0.0003228968193774786,0.9613696204072397,0.010647296905517578,-,-,-,-,-,-
100,0.5817647747979929,0.44494150779896013,0.0006658317973739417,0.9160602907220501,0.010137319564819336,-,-,-,-,-,-
101,0.6212164041828258,0.5204160995527902,0.00044484796917405124,0.9446140503000202,0.010066747665405273,-,-,-,-,-,-
102,0.4469043705442945,0.25293279705044414,0.0004173732307465641,0.9312190583032811,0.010092496871948242,-,-,-,-,-,-
103,0.6009140071168333,0.31116207951070335,0.001908964938622049,0.855291490818547,0.010052919387817383,-,-,-,-,-,-
104,0.6611383168670276,0.5408909933678822,0.0023748897359762043,0.8617817710371399,0.010101079940795898,-,-,-,-,-,-
105,0.673923031527037,0.5596575416262629,0.0020970238304116456,0.8749591375576271,0.01005697250366211,-,-,-,-,-,-
106,0.69954516929336,0.5803702400110677,0.0018493533683413828,0.9081691666115819,0.010075569152832031,-,-,-,-,-,-
107,0.6343106952039501,0.47857643048538406,0.0020102310189103567,0.8820053695803985,0.010044336318969727,-,-,-,-,-,-
108,0.7686339247505363,0.6879741407744574,0.0013390888001910287,0.8964856786483262,0.010078191757202148,-,-,-,-,-,-
109,0.32884451807374,0.16200466200466201,0.001109714853262409,0.9077132720259107,0.010065555572509766,-,-,-,-,-,-
110,0.9384370974965768,0.8961308041635644,0.0007833469176113798,0.9032451448133398,0.012724161148071289,-,-,-,-,-,-
111,0.8741536858973615,0.7933103547387079,0.007115755188628793,0.8213722907202635,0.010095357894897461,-,-,-,-,-,-
112,0.8609162920611302,0.7694040779542639,0.002038883933156599,0.8708918244539718,0.010167360305786133,-,-,-,-,-,-
113,0.9137423006273275,0.8560431441166833,0.0022796100370027377,0.855467277364399,0.010056734085083008,-,-,-,-,-,-
114,0.9474460697779599,0.9091116322167087,0.0025265665555167537,0.8850192157035931,0.010110855102539062,-,-,-,-,-,-
115,0.861994112283528,0.7673931416446387,0.0026491033177247856,0.8839923910356795,0.010067939758300781,-,-,-,-,-,-
116,0.8830508072498645,0.8088186305329041,0.0025098055657801427,0.9229008630669032,0.010153055191040039,-,-,-,-,-,-
117,0.9638530739516115,0.9648116274622298,0.0007651122455879559,0.941268430192529,0.010394811630249023,-,-,-,-,-,-
118,0.4553265727869056,0.13040969417195614,0.00902685387444703,0.785384940665967,0.010130882263183594,-,-,-,-,-,-
119,0.47744417198775607,0.16703417861080486,0.004938638943823133,0.8368314855067902,0.010103225708007812,-,-,-,-,-,-
120,0.6441056997080586,0.5386582173144447,0.005198582401419423,0.8346595982607671,0.010173559188842773,-,-,-,-,-,-
121,0.6607144555867905,0.563082158517,0.0045978630792514324,0.8601583883046572,0.010123014450073242,-,-,-,-,-,-
122,0.703035159263684,0.6301211780240247,0.0035214918442248934,0.8801902627151691,0.01014256477355957,-,-,-,-,-,-
123,0.6979350385148474,0.6282074963617367,0.0022616806178516902,0.8634202134055332,0.010064840316772461,-,-,-,-,-,-
124,0.6694735411534471,0.5631720051966621,0.002090037251536391,0.884790969438275,0.010025501251220703,-,-,-,-,-,-
125,0.6665259269423579,0.6150598349967412,0.0024249125467461397,0.8429573311318206,0.010059356689453125,-,-,-,-,-,-
126,0.6621336405279519,0.577752179373797,0.002493006814018151,0.8669435533216715,0.010102033615112305,-,-,-,-,-,-
127,0.6344520196021946,0.5605037363223913,0.00246554571026975,0.8711873044481834,0.010062694549560547,-,-,-,-,-,-
128,0.6052497534986874,0.5044801513135941,0.0024891500859290654,0.8710282749531134,0.010080337524414062,-,-,-,-,-,-
129,0.6175595467699141,0.5682407280473273,0.001499897792078932,0.8697998955189549,0.010162830352783203,-,-,-,-,-,-
130,0.590086615538059,0.5135532240342978,0.0011111674763877627,0.9300575716640312,0.010072469711303711,-,-,-,-,-,-
131,0.35061975781592897,0.2047872340425532,0.0010578519961306414,0.9255153973280247,0.010064125061035156,-,-,-,-,-,-
132,0.7492972561252063,0.5,0.0009125872726687496,0.905023103763437,0.010169267654418945,-,-,-,-,-,-
133,0.4971743662899155,0.5,0.0022183067068091223,0.8676551825955267,0.010050773620605469,-,-,-,-,-,-
134,0.3964614850783823,0.057391304347826085,0.0018752312979760514,0.8828016776970793,0.010082721710205078,-,-,-,-,-,-
135,0.5005214460892995,0.3358814452304156,0.0025315585006233034,0.8546101835189508,0.010155200958251953,-,-,-,-,-,-
136,0.5882175009572632,0.446759884358172,0.0030976000650801802,0.8602636056195945,0.010090351104736328,-,-,-,-,-,-
137,0.5920415738044766,0.4428053830227743,0.00848232742870429,0.8078512856500035,0.010067462921142578,-,-,-,-,-,-
138,0.5514806955275166,0.40983406756074,0.0033964565431812243,0.8137934037504343,0.010033369064331055,-,-,-,-,-,-
139,0.5081129917736609,0.3910986439977062,0.003507948523080513,0.8373213961108497,0.010017871856689453,-,-,-,-,-,-
140,0.43820434032509686,0.34238049045545366,0.0022765209240430398,0.8636284222450925,0.010464906692504883,-,-,-,-,-,-
141,0.4034671122728982,0.31158536585365854,0.0018949418180249896,0.8579180876390538,0.010056734085083008,-,-,-,-,-,-
142,0.7692837050497191,0.5408163265306123,0.0010861594527994708,0.9186810916466228,0.010054826736450195,-,-,-,-,-,-
143,0.6004098874890775,0.33581932773109247,0.0012251816160457464,0.9224840654722276,0.010051250457763672,-,-,-,-,-,-
144,0.6388574625936618,0.4903740374037404,0.0013045781280630107,0.9134753681379734,0.01003408432006836,-,-,-,-,-,-
145,0.6579875003763348,0.5240565856227153,0.0012502578256556808,0.9242150148925632,0.010090351104736328,-,-,-,-,-,-
146,0.6596091323578668,0.5118984036041161,0.0012662770151789823,0.9251494491511468,0.010066509246826172,-,-,-,-,-,-
147,0.6503444647510052,0.48842415532015004,0.0011901529815429694,0.9246800970389547,0.01007223129272461,-,-,-,-,-,-
148,0.6579097325322013,0.5169806538818957,0.0009959864174359902,0.9372195133492306,0.010051250457763672,-,-,-,-,-,-
149,0.5915676380585868,0.41606048339772406,0.0009893281931501454,0.9426390828576995,0.010046243667602539,-,-,-,-,-,-
150,0.5970009491968169,0.4162307176391683,0.0009753993052695391,0.9492482245466871,0.010043144226074219,-,-,-,-,-,-
151,0.3871155096517878,0.16282894736842105,0.0009374648599757346,0.9495442721534254,0.010050058364868164,-,-,-,-,-,-
152,0.5936628892124939,0.5970873786407767,0.0008215616987922847,0.9483665374073289,0.01004171371459961,-,-,-,-,-,-
153,0.6427621986796127,0.47551396644870203,0.0031751493611591208,0.8322453605246982,0.010028600692749023,-,-,-,-,-,-
154,0.6288693179223196,0.5211272279944068,0.00455008247015385,0.8502281842872527,0.01008296012878418,-,-,-,-,-,-
155,0.6611569641774275,0.5547734773477347,0.0028637895772618553,0.8358572864605568,0.010089397430419922,-,-,-,-,-,-
156,0.6709706039606373,0.5921313181514378,0.007195876994401933,0.8207011378152657,0.010077476501464844,-,-,-,-,-,-
157,0.6437829800093426,0.5412410919766668,0.00700709438176868,0.8157595993164782,0.010123729705810547,-,-,-,-,-,-
158,0.6670279143942464,0.5440647894378543,0.004188810848275227,0.8183138577471987,0.01006460189819336,-,-,-,-,-,-
159,0.6842043313409063,0.5571018673614989,0.0029858588532532646,0.8464847584440572,0.010060548782348633,-,-,-,-,-,-
160,0.6558107848377954,0.49656877995353327,0.004477991782105854,0.836819500138095,0.010106325149536133,-,-,-,-,-,-
161,0.6007697440074518,0.4334458637469586,0.0044829483162323975,0.8226253277865637,0.010059595108032227,-,-,-,-,-,-
162,0.5750555359306077,0.41947595871960247,0.002593703812353596,0.8520268993144466,0.010139703750610352,-,-,-,-,-,-
163,0.6155008047841677,0.5051620115070548,0.004494252677572195,0.8555621046140824,0.010092735290527344,-,-,-,-,-,-
164,0.48184038807090845,0.29170021918586875,0.0036104241052074743,0.8363848306839792,0.010093927383422852,-,-,-,-,-,-
165,0.48854816232584436,0.3124240710598121,0.00432366774671429,0.8531674251891401,0.010063886642456055,-,-,-,-,-,-
166,0.2486088379705401,0.0,0.0030368569693772574,0.8411713524562036,0.010076761245727539,-,-,-,-,-,-
167,0.240338289020164,0.0,0.0019945972045433908,0.9142581255176768,0.01018214225769043,-,-,-,-,-,-
168,0.458763584923469,0.056259904912836764,0.0036901795118632784,0.8854805908623243,0.010144710540771484,-,-,-,-,-,-
169,0.732966247123548,0.6352669378145637,0.0013304568783698517,0.9372824765632869,0.010054349899291992,-,-,-,-,-,-
170,0.7140312112179563,0.6020800738341939,0.0012287778370522352,0.9024239241334676,0.010058879852294922,-,-,-,-,-,-
171,0.6937422009752263,0.5939982305196996,0.0016638279889386145,0.9361005091233356,0.010074853897094727,-,-,-,-,-,-
172,0.7003321379584058,0.5816852061337355,0.0012268608354827726,0.8919738395831526,0.010173559188842773,-,-,-,-,-,-
173,0.7452769516335808,0.6427422947882877,0.0009439825973026451,0.9027351690230215,0.010164976119995117,-,-,-,-,-,-
174,0.7133402371136994,0.587020700556051,0.0008384873939440964,0.8963056881268303,0.010071039199829102,-,-,-,-,-,-
175,0.7320229979995043,0.6216004597814802,0.0008657107441137026,0.9226702324800471,0.010064840316772461,-,-,-,-,-,-
176,0.7130833962807309,0.5833293418769969,0.0010036906761030247,0.8913927045439647,0.010084390640258789,-,-,-,-,-,-
177,0.7302924976433779,0.637031943785636,0.0013238125459204195,0.9006863378702785,0.01007080078125,-,-,-,-,-,-
178,0.6854634203526999,0.5594295794562422,0.0014937428744995263,0.8827675547083436,0.010073661804199219,-,-,-,-,-,-
179,0.7004291464159474,0.621953781512605,0.0004866929136973699,0.953062451308214,0.010014772415161133,-,-,-,-,-,-
180,0.7035810393250204,0.6076270346078112,0.0005351171958839617,0.9196966665003604,0.010067224502563477,-,-,-,-,-,-
181,0.6897754942405754,0.6341690881416908,0.0004947948803075672,0.9265188605128521,0.010032176971435547,-,-,-,-,-,-
182,0.6467856072319836,0.5799856450634112,0.0003565615228267246,0.9482894858496308,0.010413169860839844,-,-,-,-,-,-
183,0.6060749979453816,0.5314866112650046,0.00031216174572601814,0.9444041417213556,0.01062917709350586,-,-,-,-,-,-
184,0.4822230155304811,0.31052350118517663,0.0003821733818865734,0.9346882202735791,0.010142087936401367,-,-,-,-,-,-
185,0.4919468255989312,0.17873303167420815,0.00915521131714709,0.8390774353278911,0.010251760482788086,-,-,-,-,-,-
186,0.6689786608929341,0.6015434066806964,0.0075758451149635685,0.8686208225739277,0.010075092315673828,-,-,-,-,-,-
187,0.6515326019413543,0.5580821464060948,0.001807388995079447,0.9105749527400803,0.010209321975708008,-,-,-,-,-,-
188,0.6827096564262953,0.5830217421409777,0.0037976951706545727,0.9170552944842492,0.010255098342895508,-,-,-,-,-,-
189,0.6460832109824302,0.5215958528957196,0.0009049727525849262,0.9082422953324437,0.010078191757202148,-,-,-,-,-,-
190,0.6250677194886143,0.459287899344335,0.001248909628755757,0.8980247930150557,0.010092973709106445,-,-,-,-,-,-
191,0.5365808516310813,0.3488953394613772,0.0002850299373325474,0.9410905328629183,0.010060548782348633,-,-,-,-,-,-
192,0.5581411536398386,0.42408826414966677,0.00019631038748081487,0.9506485938717123,0.010164260864257812,-,-,-,-,-,-
193,0.9464121257940142,0.9261543300699503,0.0022488111963441084,0.8930294868504681,0.010193109512329102,-,-,-,-,-,-
194,0.9422872843388272,0.9228602216748769,0.0007652561416077298,0.9149968460113076,0.010088682174682617,-,-,-,-,-,-
195,0.9260436230115803,0.8973654303181451,0.0008685581604634047,0.9099985541583407,0.010249853134155273,-,-,-,-,-,-
196,0.9206928321227427,0.8913173388428131,0.0009913102112533568,0.8961836760038208,0.010379314422607422,-,-,-,-,-,-
197,0.9184806151807807,0.8827841361368358,0.0010236292446063426,0.9038079989680478,0.01023411750793457,-,-,-,-,-,-
198,0.9739705489165589,0.9623743798164661,0.0004339615849698022,0.9306945244383111,0.010270118713378906,-,-,-,-,-,-
199,0.9431552926179597,0.9110812133072407,0.003746761767198763,0.9087340423812613,0.01010441780090332,-,-,-,-,-,-
200,0.9417510060188476,0.9122422464312206,0.0022681690872685223,0.8542055130296609,0.010173797607421875,-,-,-,-,-,-
201,0.9840476431766421,0.9758341127022424,0.0018949336519515788,0.8207507910149726,0.010140419006347656,-,-,-,-,-,-
202,0.9974503469200093,0.9968553459119497,0.0013519167600821588,0.8481508720166915,0.010209321975708008,-,-,-,-,-,-
203,0.9966188230698407,0.9944912508101102,0.0012120258284946857,0.8700734431636697,0.010226249694824219,-,-,-,-,-,-
204,1.0,1.0,0.0009721860084890226,0.8896925221378597,0.01007699966430664,-,-,-,-,-,-
205,1.0,1.0,0.0010356609633763606,0.8778132059531375,0.010069847106933594,-,-,-,-,-,-
206,1.0,1.0,0.0014775044886142425,0.8943172625506629,0.01009058952331543,-,-,-,-,-,-
207,1.0,1.0,0.000912655054050845,0.9340761568312843,0.01010274887084961,-,-,-,-,-,-
208,1.0,1.0,0.000807027942358667,0.8903531517813148,0.010068655014038086,-,-,-,-,-,-
209,1.0,1.0,0.0007642000490613312,0.8746816744505295,0.010092496871948242,-,-,-,-,-,-
210,1.0,1.0,0.0005408054535218697,0.9210392768815825,0.010112762451171875,-,-,-,-,-,-
211,1.0,1.0,0.0007553729129666008,0.8949124510773502,0.010081768035888672,-,-,-,-,-,-
212,1.0,1.0,0.000589726081730768,0.9293922594697613,0.010095834732055664,-,-,-,-,-,-
213,1.0,1.0,0.0014446663845094118,0.8842672171501623,0.010169744491577148,-,-,-,-,-,-
214,1.0,1.0,0.0004732773966536191,0.9548266063670849,0.010102033615112305,-,-,-,-,-,-
215,1.0,1.0,0.0003325889349195299,0.9336492648101988,0.010097742080688477,-,-,-,-,-,-
216,0.5475957433313252,0.24232081911262798,0.0018382556865985794,0.8824915796546797,0.010074615478515625,-,-,-,-,-,-
217,0.7469225418303096,0.6904614531587703,0.001832248450382908,0.8835068536717356,0.010092020034790039,-,-,-,-,-,-
218,0.7552829872330002,0.7245592577370004,0.001656083943655735,0.8938338599130974,0.010068416595458984,-,-,-,-,-,-
219,0.7629746805985445,0.7401190433714722,0.0020393058424028987,0.8827574712350086,0.010075569152832031,-,-,-,-,-,-
220,0.7438553144658389,0.6880801688673654,0.00820261292068576,0.830916664244361,0.010044097900390625,-,-,-,-,-,-
221,0.6708397311969481,0.6288587115197003,0.0015943197646617556,0.8778366976499183,0.009957551956176758,-,-,-,-,-,-
222,0.5892756852235294,0.5285479526527788,0.001605105893614081,0.8955968351234443,0.009957075119018555,-,-,-,-,-,-
223,0.7492790685020948,0.5,0.0007837754504103114,0.9220734507858909,0.010102987289428711,-,-,-,-,-,-
-,-,-,-,-,-,0.6913808790865527,0.5808743156489172,0.0018831590236228354,0.8882987288190566,0.010402514466217585,0.0011480422247023808
