Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
0,0.24070114231050588,0.0,0.000436100745333301,0.951387483695094,-,-,-,-,-,-
1,0.24082024841809233,0.0,0.00024062217258641712,0.9394237487935949,-,-,-,-,-,-
2,0.7765778925173557,0.6343541035151581,0.0002349422112264821,0.9359286051084598,-,-,-,-,-,-
3,0.7911051737985746,0.6569558167271947,0.00023846017733313932,0.951250651201684,-,-,-,-,-,-
4,0.7797174102071721,0.6617165233717881,0.0001924251194287442,0.9655263413723658,-,-,-,-,-,-
5,0.8230230475164366,0.7516073830520041,0.0001786537796845105,0.9496253815377043,-,-,-,-,-,-
6,0.7669929626576382,0.6748506633777456,8.079968576661837e-05,0.978538376851096,-,-,-,-,-,-
7,0.7644802443691163,0.6995533796342033,0.00010508905109596348,0.966939771879287,-,-,-,-,-,-
8,0.7851128000474505,0.7200498583804318,9.185948607847924e-05,0.975268337735108,-,-,-,-,-,-
9,0.796308628474854,0.7326408964422256,8.378278890422833e-05,0.9777682389378548,-,-,-,-,-,-
10,0.7942254362667167,0.736547250479139,9.818545236636344e-05,0.9731704705283756,-,-,-,-,-,-
11,0.7742453770114653,0.6859606034785224,6.485533025818834e-05,0.9846497783325967,-,-,-,-,-,-
12,0.7531400061165702,0.6204367327121818,0.00010555151479366109,0.9654614440429778,-,-,-,-,-,-
13,0.7698568535998851,0.6560986056953799,6.728662098599813e-05,0.9753343909865334,-,-,-,-,-,-
14,0.746205428978483,0.6323958495191726,7.987938949970606e-05,0.9723713664145697,-,-,-,-,-,-
15,0.7205632491208499,0.5743478260869566,4.147656839529724e-05,0.9857143510841188,-,-,-,-,-,-
16,0.6872667348121936,0.5777777777777777,7.226713434437016e-05,0.9748294047733148,-,-,-,-,-,-
17,0.5797437451314065,0.2906617192331478,0.0011456063474947393,0.9268096092766406,-,-,-,-,-,-
18,0.6335718232377334,0.3645621181262729,0.0007408954052499808,0.9504896195422281,-,-,-,-,-,-
19,0.817812646810384,0.7378143471392133,0.0005710237785334976,0.9583533425270785,-,-,-,-,-,-
20,0.8187887780049106,0.7392672787652406,0.00024249210102122155,0.9606948120082418,-,-,-,-,-,-
21,0.8471613305493634,0.793395150512024,0.00018016950891552614,0.9549712731591293,-,-,-,-,-,-
22,0.8480486715812589,0.7994959638371073,0.00011913363885768718,0.9743343850514187,-,-,-,-,-,-
23,0.8620027404140411,0.7993373408981373,0.00011338228988030394,0.9684035375878924,-,-,-,-,-,-
24,0.8705117058347487,0.8180303288970703,0.00011252604951034805,0.9631192320233299,-,-,-,-,-,-
25,0.853050487549578,0.7891833051617653,6.757356287229395e-05,0.9781397138828323,-,-,-,-,-,-
26,0.8395782454399167,0.7768099523249259,0.0001030783849027225,0.968088852825619,-,-,-,-,-,-
27,0.774823588655168,0.7020713236234788,0.0001242531743472263,0.9644016040418829,-,-,-,-,-,-
28,0.6797064587764653,0.5419246504243757,0.0001711867568300549,0.956057873864401,-,-,-,-,-,-
29,0.7056356781742326,0.5868459022701038,0.00011200081404083723,0.9656338898584956,-,-,-,-,-,-
30,0.5659649124377746,0.5241308825539983,9.619012989847238e-05,0.9676770930259001,-,-,-,-,-,-
31,0.5044006085275299,0.497106167480557,0.0001549591655792632,0.9652372507612266,-,-,-,-,-,-
32,0.45836307187428027,0.3305704534373476,0.00011705306713191562,0.9641540731708209,-,-,-,-,-,-
33,0.8516247938262045,0.8109284476812841,0.00014985156545118379,0.9600712185926381,-,-,-,-,-,-
34,0.7897365662767791,0.7906251797823352,0.000186384274691362,0.9677438038601474,-,-,-,-,-,-
35,0.8605603006624544,0.8535902569011112,0.0001570048792968476,0.9695313391736575,-,-,-,-,-,-
36,0.8041503167297499,0.7797853716208535,0.0001480074763385813,0.9635983597942761,-,-,-,-,-,-
37,0.7936771870427267,0.7387430400223243,0.00022840205983880017,0.9604254373876377,-,-,-,-,-,-
38,0.7067989359800388,0.6949201123586304,0.00012170489548621262,0.9710029319130461,-,-,-,-,-,-
39,0.7965209677844023,0.7158107966752227,0.00029703501310580503,0.947526274604612,-,-,-,-,-,-
40,0.8070190765175111,0.7183600240836026,0.0003093790802230177,0.9451096435183393,-,-,-,-,-,-
41,0.7908741672376832,0.6921383913484285,0.0003534259011154376,0.9454738932098395,-,-,-,-,-,-
42,0.8133084429720466,0.7422620969058487,0.0005248900731128483,0.9326100023913186,-,-,-,-,-,-
43,0.7741250583349394,0.6918324451710154,0.0004904369238728904,0.9492113111541046,-,-,-,-,-,-
44,0.7669869526801597,0.6980915394228041,0.0003821711458248498,0.9393076586460406,-,-,-,-,-,-
45,0.7279950222610986,0.6551256130465293,0.0002622896331582681,0.9519752233450611,-,-,-,-,-,-
46,0.6732571609447329,0.6207753800059406,0.0002664673297953545,0.9566503337819351,-,-,-,-,-,-
47,0.6576618155504467,0.622010922209365,0.00019724865377840546,0.9591298727869588,-,-,-,-,-,-
48,0.5729762781540317,0.4938208663023085,0.00017077897233440484,0.9602734731712335,-,-,-,-,-,-
49,0.4220745882026026,0.346261961722488,0.00018158873220332423,0.9659695419040464,-,-,-,-,-,-
50,0.2520888880988778,0.006521739130434782,0.0001972585757806679,0.9681457014787764,-,-,-,-,-,-
51,0.7169204902306135,0.6072434651891412,0.0002382148229401219,0.9610491825588297,-,-,-,-,-,-
52,0.7460163215393327,0.6631156445227934,0.0001824929252118544,0.9506575422253903,-,-,-,-,-,-
53,0.7472217871774044,0.6911256792278224,0.000189770115799355,0.9525540150622571,-,-,-,-,-,-
54,0.8694093652521787,0.8170951863046905,0.00015584912596536117,0.9565502121641523,-,-,-,-,-,-
55,0.8487668247803639,0.8105816865371005,0.00014362511872602102,0.9605901228490684,-,-,-,-,-,-
56,0.7882375858455437,0.7126509041986426,0.00020187929990694137,0.9491489344805479,-,-,-,-,-,-
57,0.8440614374807678,0.7743731729148513,0.00022223263473852075,0.9452327182243268,-,-,-,-,-,-
58,0.8010338538270108,0.7458133509161434,0.00011344439282018183,0.9645110877933957,-,-,-,-,-,-
59,0.8284886863514854,0.7601492160124321,0.00016485133871695968,0.9605676162085696,-,-,-,-,-,-
60,0.8321667559100279,0.7390165796048149,0.0002085102559993512,0.9508312065842606,-,-,-,-,-,-
61,0.7754256562134924,0.7622097975407867,9.745228306161342e-05,0.9774450514853,-,-,-,-,-,-
62,0.747549088076639,0.7694472657837004,0.00014244998562055807,0.9643901018059324,-,-,-,-,-,-
63,0.7080714497695197,0.6215796126290023,0.00012140336216521176,0.9722929767412799,-,-,-,-,-,-
64,0.56428279747022,0.6302367332374357,0.0001133038233598866,0.9778446432395794,-,-,-,-,-,-
65,0.7674681184550117,0.5361010830324909,0.00013556581203336306,0.9723960646061404,-,-,-,-,-,-
66,0.764857186182346,0.6844785922103391,0.0007875631101397422,0.9515792914488963,-,-,-,-,-,-
67,0.7521918487189254,0.6934328936974316,0.000308981473902976,0.9498534761070939,-,-,-,-,-,-
68,0.7779226761099298,0.6936620902213505,0.00035960275818064337,0.9629167136313305,-,-,-,-,-,-
69,0.7314775789680694,0.7290685407782714,0.0003553949078778517,0.9469723968906195,-,-,-,-,-,-
70,0.6995976011256296,0.6813826567730029,0.00015224898301289573,0.9654599670392416,-,-,-,-,-,-
71,0.5525653262347722,0.5325286642095317,0.000175289303517351,0.9667138676402248,-,-,-,-,-,-
72,0.9639333709837071,0.9283950617283951,0.0001362406830251363,0.9622830511078948,-,-,-,-,-,-
73,0.7383831719001824,0.6325808757407364,0.0001750386041791113,0.9638857708005493,-,-,-,-,-,-
74,0.8236929669152856,0.7615306301269267,0.00010582087978834493,0.9684950637828736,-,-,-,-,-,-
75,0.847754108308375,0.7765015024375648,6.847153191229125e-05,0.9758135117587589,-,-,-,-,-,-
76,0.8419141805273457,0.7695068423402505,8.077426983412748e-05,0.9715036158345994,-,-,-,-,-,-
77,0.8155392455789984,0.7362969687882341,9.82845291779582e-05,0.9679466052537873,-,-,-,-,-,-
78,0.8026725947246989,0.7308581921710566,6.765129909725721e-05,0.9804731132234846,-,-,-,-,-,-
79,0.8068418904037922,0.7456242456705999,8.136249749035448e-05,0.9751499075458163,-,-,-,-,-,-
80,0.7533253998105821,0.6028800592953385,9.805361781633296e-05,0.9795373602231343,-,-,-,-,-,-
81,0.4959337266361581,0.5,0.0001320959467205837,0.969254035689735,-,-,-,-,-,-
82,0.5492719226837931,0.22533632286995517,0.00015292649584443068,0.9612508511339958,-,-,-,-,-,-
83,0.56322237202035,0.23318385650224216,0.00013257684089066333,0.9575668025526263,-,-,-,-,-,-
84,0.6025253550163474,0.29489124936772887,0.00013291548013403745,0.9621484967231341,-,-,-,-,-,-
