Image Pair,Dice full,Dice no background,MSE,SSIM,Time,Mean Dice full, Mean Dice no background,Mean MSE,Mean SSIM,Mean Time,Mean NegJ
106,0.6070265004864435,0.48894324653498356,0.0034589728191318494,0.8686228703312221,0.0037801265716552734,-,-,-,-,-,-
107,0.5648889751561733,0.4267740688960481,0.0022423969389401823,0.8788498914909713,0.0037298202514648438,-,-,-,-,-,-
108,0.7261909867776936,0.6331856228458888,0.0024009978782356537,0.8805803322327643,0.004194974899291992,-,-,-,-,-,-
109,0.3097681873194603,0.12522522522522522,0.0021547927715435977,0.8865839787364782,0.004161357879638672,-,-,-,-,-,-
110,0.8254208347720015,0.713179117147708,0.0013997365796802692,0.8945669868112404,0.004186868667602539,-,-,-,-,-,-
111,0.7660415186715908,0.6300416856019165,0.006867196933888891,0.8541182064688595,0.0048487186431884766,-,-,-,-,-,-
112,0.6233317678819466,0.38080724609822686,0.00256970600934713,0.8849108375051804,0.008120298385620117,-,-,-,-,-,-
113,0.7602505248591376,0.6058253056770512,0.002776314789012823,0.8865022359518931,0.006451606750488281,-,-,-,-,-,-
114,0.7578539699697058,0.6122345671569124,0.002256134900074838,0.9004611220706454,0.0034074783325195312,-,-,-,-,-,-
115,0.6552619128935315,0.4638983933441601,0.0026162027172568357,0.9021063960296833,0.00426173210144043,-,-,-,-,-,-
116,0.7061791715321007,0.5737898073149872,0.0027906112582060205,0.9070292847390996,0.0041539669036865234,-,-,-,-,-,-
117,0.6302073548138473,0.6143019296254257,0.0015164821799545894,0.9269332388770584,0.004130363464355469,-,-,-,-,-,-
118,0.3901965778577269,0.06075635461872288,0.009220892575304965,0.7718237528544705,0.0046176910400390625,-,-,-,-,-,-
119,0.42178239094895636,0.1257550796265788,0.0051482137669096725,0.8302827600386138,0.0036249160766601562,-,-,-,-,-,-
120,0.5869698976239245,0.4693077060736067,0.00451587212233611,0.817892853519377,0.003922700881958008,-,-,-,-,-,-
121,0.6156579014402266,0.5237326405862279,0.0040812414936391445,0.8328736341706712,0.004188060760498047,-,-,-,-,-,-
122,0.63998746140125,0.5648506952359242,0.0035104271569610847,0.8305264982975644,0.004168272018432617,-,-,-,-,-,-
123,0.6717535336162982,0.619029825395747,0.0024383345738741495,0.8744931789185708,0.004523277282714844,-,-,-,-,-,-
124,0.6294844160523879,0.5348734185968516,0.002273062879073779,0.8827009030161326,0.004194021224975586,-,-,-,-,-,-
125,0.6206322843787606,0.5681396983932225,0.002268316191764085,0.8868202169086445,0.005306243896484375,-,-,-,-,-,-
126,0.6089793206042777,0.5314878604366909,0.002401611140661644,0.8804657868238078,0.003626585006713867,-,-,-,-,-,-
127,0.565065880075822,0.47790481546156804,0.0019388096924276555,0.8877656920365462,0.007539987564086914,-,-,-,-,-,-
128,0.5580234011845528,0.46766007097222295,0.001968426827686164,0.8942515089075843,0.00427699089050293,-,-,-,-,-,-
129,0.5478901911762721,0.4892944293282303,0.001458486856001459,0.906370261925435,0.0041675567626953125,-,-,-,-,-,-
130,0.5528385013809689,0.503521759948349,0.0017770178436027208,0.909571041700158,0.0045430660247802734,-,-,-,-,-,-
131,0.32334879707258324,0.15187376725838264,0.0022792491222146474,0.898589137399598,0.00418543815612793,-,-,-,-,-,-
132,0.49835797877165927,0.0,0.0013824468494256592,0.917828984697938,0.00775599479675293,-,-,-,-,-,-
133,0.3292819836969786,0.0,0.0034369956113755673,0.8634201594057997,0.003681182861328125,-,-,-,-,-,-
134,0.3870237994376973,0.06764960971379011,0.003230413544855502,0.8681942510024799,0.00471806526184082,-,-,-,-,-,-
135,0.47515557957541965,0.3509815515983441,0.00349838427225172,0.8722697943906516,0.003975391387939453,-,-,-,-,-,-
136,0.5247133792648466,0.4100727758526954,0.0038394708853518706,0.8744132689549585,0.004309177398681641,-,-,-,-,-,-
137,0.5207582559366469,0.3771753344907113,0.009001027467700219,0.8458199058794775,0.005188465118408203,-,-,-,-,-,-
138,0.49804525551239237,0.36141383666955057,0.005006903589825629,0.8657829044183539,0.005458831787109375,-,-,-,-,-,-
139,0.4655905418292136,0.40002295684113864,0.00475945194550978,0.8543505147588882,0.007487773895263672,-,-,-,-,-,-
140,0.4340810375146887,0.37582352105079353,0.0033083782292510186,0.9023754801493863,0.003676176071166992,-,-,-,-,-,-
141,0.3452106052323771,0.19732937685459942,0.003284832694748626,0.9078480876264264,0.004053831100463867,-,-,-,-,-,-
142,0.5261633709100063,0.05874499332443257,0.0022672266742545587,0.9282624357083669,0.008014678955078125,-,-,-,-,-,-
143,0.5856962075397031,0.31391496014802844,0.0021067528838631467,0.905960974035085,0.0042040348052978516,-,-,-,-,-,-
144,0.5631471105721451,0.46606321963701025,0.001984372497988182,0.9184685238808216,0.0034203529357910156,-,-,-,-,-,-
145,0.5450222706046998,0.4180298764825656,0.0017660522736865486,0.9184255058705731,0.003907680511474609,-,-,-,-,-,-
146,0.5740686502492233,0.42777602871483633,0.0016985027244314419,0.9232588935567837,0.003405332565307617,-,-,-,-,-,-
147,0.5736785752265634,0.40137970171487347,0.0013069478122155799,0.9301761126624079,0.0035669803619384766,-,-,-,-,-,-
148,0.593776807980801,0.4520904550795855,0.0011700233294235926,0.9360076954419849,0.004212617874145508,-,-,-,-,-,-
149,0.5580387484895097,0.39857581812607346,0.0010803763857971105,0.9412087111362686,0.007238626480102539,-,-,-,-,-,-
150,0.4953884702870836,0.31136443883984866,0.0008972583588357618,0.9445247043464067,0.003771543502807617,-,-,-,-,-,-
151,0.3339960233693671,0.10260586319218241,0.0010162750597399863,0.9436165430839384,0.0049741268157958984,-,-,-,-,-,-
152,0.358141238152587,0.04020100502512563,0.0012122257453559592,0.9410174098905121,0.009784221649169922,-,-,-,-,-,-
153,0.5840603364351001,0.4147096113556985,0.0045174274287556205,0.8440720992089911,0.004750728607177734,-,-,-,-,-,-
154,0.6030318333035365,0.5070731652665176,0.006740541547063002,0.8155270539895767,0.0041277408599853516,-,-,-,-,-,-
155,0.6060512499090287,0.5051772384056126,0.004275669251958707,0.8216421589444217,0.004657745361328125,-,-,-,-,-,-
156,0.6171497241829553,0.5393408999204177,0.0076135988652871675,0.835757573570701,0.00393986701965332,-,-,-,-,-,-
157,0.5927893373117653,0.5063481321576511,0.007120702084340942,0.8357247246471539,0.0041370391845703125,-,-,-,-,-,-
158,0.6269714474682747,0.5297403346389828,0.003919860880845942,0.8574716027059276,0.007125377655029297,-,-,-,-,-,-
159,0.6295078709519932,0.4911084367697065,0.004286798158743437,0.8240475959414042,0.0055773258209228516,-,-,-,-,-,-
160,0.5995629283834146,0.45300305077766756,0.004709334293671003,0.8480317535017134,0.003590822219848633,-,-,-,-,-,-
161,0.5584627439803129,0.39667387619534655,0.004435084187391348,0.8619660124543239,0.004149913787841797,-,-,-,-,-,-
162,0.5379492670916655,0.3837264965313746,0.003699001596946191,0.8698194034786529,0.004151344299316406,-,-,-,-,-,-
163,0.5312662659348711,0.40044963905293685,0.005455314870116884,0.8218438555997725,0.004113435745239258,-,-,-,-,-,-
164,0.4445756334592342,0.2535344572611653,0.005017252799162034,0.8792551368567976,0.007312774658203125,-,-,-,-,-,-
165,0.48102392051642795,0.328046266192807,0.005896210126844267,0.8385627556063437,0.003470182418823242,-,-,-,-,-,-
166,0.24851051056514187,0.0,0.004017737097411106,0.8638721893846704,0.0038754940032958984,-,-,-,-,-,-
167,0.23930999368264236,0.0,0.003798143475762641,0.883077446210383,0.003322601318359375,-,-,-,-,-,-
168,0.44206219117550294,0.06376360808709176,0.004636052264222226,0.8702275595252541,0.00414729118347168,-,-,-,-,-,-
169,0.689867476552738,0.5975672853779268,0.0016232737711283005,0.9059733766139257,0.004322528839111328,-,-,-,-,-,-
170,0.6641377831169387,0.5363357293473563,0.0013321749293380683,0.9132564919443978,0.004114627838134766,-,-,-,-,-,-
171,0.6496668710233535,0.5476646735636923,0.0020061412328281395,0.9091864928670416,0.0042078495025634766,-,-,-,-,-,-
172,0.6774161762255628,0.5707515450183092,0.002440283969579691,0.8945539305971284,0.004088878631591797,-,-,-,-,-,-
173,0.7214744176707559,0.6324826935017591,0.0016057968916386872,0.9168318764515158,0.0041654109954833984,-,-,-,-,-,-
174,0.7021283622491262,0.5940376438367428,0.0013579792584943486,0.9223082863128481,0.00414586067199707,-,-,-,-,-,-
175,0.7106624245671109,0.6059695024988891,0.0012811311173958736,0.9260479645108266,0.004164457321166992,-,-,-,-,-,-
176,0.7114803762887683,0.6023498569868859,0.0014430330006654,0.9170277659033433,0.004143476486206055,-,-,-,-,-,-
177,0.6688824321909812,0.5622119815668203,0.0016564834207291493,0.9082640778210695,0.0042569637298583984,-,-,-,-,-,-
178,0.6119924025156148,0.46911814567909804,0.0016283390368575915,0.9116983638284171,0.0034012794494628906,-,-,-,-,-,-
179,0.6210497534767087,0.528291645575598,0.0007189537031671249,0.934597630254362,0.004152536392211914,-,-,-,-,-,-
180,0.6548610391908605,0.5733423873100787,0.0006810092835981598,0.9358491726482414,0.003330230712890625,-,-,-,-,-,-
181,0.5722432733735824,0.4868220294008385,0.0005402305785500353,0.9436612789438804,0.019211292266845703,-,-,-,-,-,-
182,0.5170550257748006,0.40813270645055066,0.0005551701291809519,0.9489827114115104,0.004261970520019531,-,-,-,-,-,-
183,0.5381588672147581,0.46649357631146493,0.0005325138182139558,0.9525423759360082,0.009330034255981445,-,-,-,-,-,-
184,0.44996706430462097,0.28954941412157165,0.0007147779815779939,0.9466520435234953,0.0033295154571533203,-,-,-,-,-,-
185,0.4222452525142455,0.10808646917534027,0.009641472655310514,0.802695775574306,0.006971120834350586,-,-,-,-,-,-
186,0.6349875884876739,0.597211188482397,0.008034647479617105,0.8158663592144211,0.004270792007446289,-,-,-,-,-,-
187,0.6447836856927953,0.5751695936324802,0.0031451693770696235,0.8543952642779135,0.004963874816894531,-,-,-,-,-,-
188,0.6148656651304958,0.4948559063862592,0.004236138701635672,0.8543019306121902,0.0039081573486328125,-,-,-,-,-,-
189,0.5694248017360706,0.4176176688927454,0.0013322150697817985,0.8824975863053702,0.003404378890991211,-,-,-,-,-,-
190,0.554108647460974,0.3733632562976168,0.0017589987807024568,0.8810102543361513,0.004217863082885742,-,-,-,-,-,-
191,0.4913851002143277,0.2760188110556575,0.00046209246848100745,0.9271276268594327,0.008767366409301758,-,-,-,-,-,-
192,0.5155019935473997,0.34677249420523987,0.0004402133705097916,0.9371522750024185,0.004135847091674805,-,-,-,-,-,-
193,0.91373194124568,0.8771637418983467,0.0032487001816638005,0.8709527176003423,0.004262447357177734,-,-,-,-,-,-
194,0.9094203388534738,0.8754101299865531,0.0011078313489322077,0.9087488067998994,0.008642435073852539,-,-,-,-,-,-
195,0.9047677484155179,0.86070420167275,0.0016840064638865971,0.8961441697517891,0.004144191741943359,-,-,-,-,-,-
196,0.8649955311183033,0.8006055228454548,0.0017629202160598953,0.8891172253136964,0.004263877868652344,-,-,-,-,-,-
197,0.8411699617271238,0.7616687644220683,0.001631534324694724,0.8989186512930147,0.010195255279541016,-,-,-,-,-,-
198,0.855295852565904,0.7786852622135225,0.0008492696867051827,0.9181908648642384,0.004129648208618164,-,-,-,-,-,-
199,0.8270548585589828,0.7335057471264368,0.004224799873735918,0.9019867949372338,0.0062677860260009766,-,-,-,-,-,-
200,0.7989426799236101,0.6959412755147254,0.003163180105823132,0.7869705112914362,0.004126071929931641,-,-,-,-,-,-
201,0.7751522605935226,0.6432319858042004,0.0022171623909106705,0.8155773205853715,0.0042035579681396484,-,-,-,-,-,-
202,0.825277178318049,0.7200738829273792,0.0017252314904565023,0.84905124491534,0.020244121551513672,-,-,-,-,-,-
203,0.8239614447849402,0.7183887063405135,0.0016455267494695422,0.8553235511295373,0.004179954528808594,-,-,-,-,-,-
204,0.8138234217455096,0.6953034607263608,0.0015000534619392884,0.8600045356082642,0.003289461135864258,-,-,-,-,-,-
205,0.8067320976400661,0.6822578942606388,0.001518899322726871,0.8648171075048767,0.0043163299560546875,-,-,-,-,-,-
206,0.8205199726883599,0.7058338338338339,0.0018539806104325548,0.8802593559987671,0.003340005874633789,-,-,-,-,-,-
207,0.8292626246229147,0.7242846787482767,0.001558393056169663,0.8818473693796722,0.0034961700439453125,-,-,-,-,-,-
208,0.8596458520066086,0.7824903010066575,0.0010723772619940755,0.8951606873887192,0.0034074783325195312,-,-,-,-,-,-
209,0.8683015073247675,0.7968725407766322,0.0007784223416700474,0.9024346788747014,0.004153251647949219,-,-,-,-,-,-
210,0.8653744429241944,0.7891071327905422,0.0009526356073253586,0.8844674770581757,0.004099369049072266,-,-,-,-,-,-
211,0.803961555844719,0.7082316539383432,0.0008439955582348701,0.8961844600337214,0.004587650299072266,-,-,-,-,-,-
212,0.8340816871257024,0.7516775366542525,0.0007185003247617989,0.9069938947764155,0.004622697830200195,-,-,-,-,-,-
213,0.8573273281615358,0.7842235744872662,0.0010084349366930945,0.8998262010778099,0.003457784652709961,-,-,-,-,-,-
214,0.8070670464838949,0.7083636363636363,0.0006066153868470771,0.9216945423628309,0.0043659210205078125,-,-,-,-,-,-
215,0.9116343305480703,0.8581356560415123,0.0005386406135151322,0.9222143815610535,0.006978034973144531,-,-,-,-,-,-
216,0.4803728486345267,0.1786038077969175,0.0036442917267462036,0.7866072097305717,0.004267692565917969,-,-,-,-,-,-
217,0.671383588558613,0.5771430199317018,0.0040172570860363835,0.7733106548634837,0.004222393035888672,-,-,-,-,-,-
218,0.645241331831145,0.5900617955718477,0.002428556110265843,0.8201716859716933,0.004337310791015625,-,-,-,-,-,-
219,0.6324400707314123,0.5793317500192913,0.003135223815806135,0.8022028532694623,0.0043370723724365234,-,-,-,-,-,-
220,0.6490105040163021,0.5881716407023663,0.009345805072252454,0.7620627370803013,0.004277944564819336,-,-,-,-,-,-
221,0.5444341819263919,0.4684714512935372,0.0027010872490440437,0.7975014959822027,0.004273414611816406,-,-,-,-,-,-
222,0.4993628351823415,0.4243987185917161,0.0026996366849524364,0.8049537502298106,0.004156589508056641,-,-,-,-,-,-
223,0.49847627340008704,0.0,0.0015510397086828344,0.847535601257357,0.004129886627197266,-,-,-,-,-,-
-,-,-,-,-,-,0.611155949022091,0.4697358778812611,0.002500724582066617,0.875943101697281,0.004871216203485217,0.0
