Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
0,0.24063789868667917,0.0,0.0015046584300217683,0.7962602949264959,-,-,-,-,-,-
1,0.2406403317042054,0.0,0.0011348735878491962,0.7965824948771336,-,-,-,-,-,-
2,0.7827115180553421,0.6497517926089355,0.0003951970760810607,0.9414328414548543,-,-,-,-,-,-
3,0.7598895161452033,0.6234714254872933,0.0005976677410758154,0.909105782839718,-,-,-,-,-,-
4,0.7355803884220257,0.6173479792221339,0.0010529159813556838,0.803997293796286,-,-,-,-,-,-
5,0.7250993258245145,0.6119552916864842,0.0003919429632054203,0.945422609399095,-,-,-,-,-,-
6,0.7575370931568931,0.6555793811494137,0.0008493254833234286,0.8314466515153957,-,-,-,-,-,-
7,0.7701544313735785,0.6809723604987437,0.0005917691655150063,0.859461530088956,-,-,-,-,-,-
8,0.784430098154638,0.706566230218735,0.00023422813834062428,0.9554782071886319,-,-,-,-,-,-
9,0.7764400986000903,0.6915179203684166,0.0005957314567883538,0.8686333565526975,-,-,-,-,-,-
10,0.788307346078858,0.7107985962429951,0.00017699436277998187,0.962785310845148,-,-,-,-,-,-
11,0.7317436552286016,0.6042788876269545,0.0006192080730999466,0.8648587611669231,-,-,-,-,-,-
12,0.7863425667806718,0.685974867779829,0.00016257603032111153,0.9691429742345675,-,-,-,-,-,-
13,0.7615607889199939,0.6620904517786609,0.0001828972913596062,0.9648560540071556,-,-,-,-,-,-
14,0.7351192259437018,0.6036453936508765,0.0002377289109623338,0.9425342591206233,-,-,-,-,-,-
15,0.6773458838292065,0.5233017377567141,0.0005355474117260799,0.8774511553339749,-,-,-,-,-,-
16,0.7118754156461343,0.5981651161155765,0.00011943162583954528,0.9745832260205632,-,-,-,-,-,-
17,0.5858695008360312,0.2788171394085697,0.0010021309812144905,0.855889178384152,-,-,-,-,-,-
18,0.64563821707037,0.37517498833411106,0.0012632685947302422,0.836241590273914,-,-,-,-,-,-
19,0.8186506464067748,0.7474870344177276,0.0007260795043770032,0.9183877702449271,-,-,-,-,-,-
20,0.8127749372614927,0.7342715887924544,0.0009094076128609512,0.8260536886965424,-,-,-,-,-,-
21,0.8705694265886424,0.8266299696868036,0.00031515115323197946,0.9447261365354062,-,-,-,-,-,-
