Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
0,0.24079594993671777,0.0,0.002722954251129238,0.6682189602178052,-,-,-,-,-,-
1,0.24063789868667917,0.0,0.002386471356123599,0.6670016147194953,-,-,-,-,-,-
2,0.744228752615569,0.5828876787252943,0.0010274810505057717,0.8756058148077559,-,-,-,-,-,-
3,0.7118926157435785,0.5520534861509073,0.0013489191519819223,0.8321062231630475,-,-,-,-,-,-
4,0.6996348638407863,0.5613107759883149,0.00223104945419136,0.6790631109415168,-,-,-,-,-,-
5,0.7239062681396637,0.603591187593929,0.0009306559797642341,0.8783591558435316,-,-,-,-,-,-
6,0.7391207610010252,0.6188612638819447,0.0018926011504769797,0.7009129568342003,-,-,-,-,-,-
7,0.7724197120026067,0.6764617290686308,0.0016265422121441036,0.7302161186264166,-,-,-,-,-,-
8,0.7721877677784907,0.6724418545480051,0.0007333307468723218,0.8856895350857356,-,-,-,-,-,-
9,0.7786893171673994,0.6848872124902717,0.0016255467016775744,0.7439119965125237,-,-,-,-,-,-
10,0.7934732850146545,0.7129775689818674,0.0007252930055611722,0.8906814094305127,-,-,-,-,-,-
11,0.7589931416926622,0.6567783094098885,0.001661483270873347,0.7292829944069559,-,-,-,-,-,-
12,0.7855820106786329,0.6783048175453239,0.0007313707562472678,0.8959180185295641,-,-,-,-,-,-
13,0.7652403974834101,0.6574644495798901,0.0007668662838186016,0.889697850104581,-,-,-,-,-,-
14,0.7135859687404871,0.57218394418101,0.0009288084210876406,0.8602691153154665,-,-,-,-,-,-
15,0.6986227899619408,0.5462193403548996,0.0015690353680994677,0.7498932881390621,-,-,-,-,-,-
16,0.7092311275578835,0.6078252107640415,0.0007138736863555665,0.898811624673879,-,-,-,-,-,-
17,0.5169077910288449,0.18137553256238587,0.0024573127337279895,0.7473476507882645,-,-,-,-,-,-
18,0.5831666376471142,0.31413612565445026,0.002516311928301582,0.7327802554578731,-,-,-,-,-,-
19,0.7589283554102482,0.6772028038762469,0.0013087747866258762,0.8552699080732917,-,-,-,-,-,-
20,0.7865355030292049,0.7033803416887703,0.0016679906481544145,0.7204813868791744,-,-,-,-,-,-
21,0.7801463232397048,0.7154407726248881,0.0009211834800956696,0.8762396378112691,-,-,-,-,-,-
22,0.788839870399944,0.7324110834112465,0.0009229145636206309,0.8629417457886839,-,-,-,-,-,-
23,0.7972590688127446,0.7382083360123344,0.001637467911545482,0.7209854378378269,-,-,-,-,-,-
24,0.8188128575382991,0.7569018296740624,0.0008572228279066734,0.8651886834993249,-,-,-,-,-,-
25,0.8189260878935103,0.7493222977256839,0.0013113204810426087,0.7719487737312514,-,-,-,-,-,-
26,0.8358589722449351,0.763809898026008,0.001485543916379495,0.7490336576315475,-,-,-,-,-,-
27,0.7819706166089413,0.6771626481209583,0.0010037303533551012,0.8482851866457182,-,-,-,-,-,-
28,0.7835761185983376,0.6873024812709208,0.0013483423214456878,0.783338402661078,-,-,-,-,-,-
29,0.6701321264699436,0.4897351417271374,0.0014902350472987848,0.7247013778321668,-,-,-,-,-,-
30,0.6286964404949338,0.540740962874744,0.0012871782164315217,0.7889299577037859,-,-,-,-,-,-
31,0.5831077598123856,0.46577166177275664,0.001238147390431433,0.7455694733297406,-,-,-,-,-,-
32,0.5254705982440111,0.4786628733997155,0.0012394684562745657,0.7433820298318261,-,-,-,-,-,-
33,0.9082938361709315,0.8866479060460577,0.0017623046338203954,0.7202693572225066,-,-,-,-,-,-
34,0.8673438570844825,0.8699680187839041,0.0008889885610786992,0.8858704580678805,-,-,-,-,-,-
35,0.9075635844134746,0.8971791267144518,0.0007288063335695849,0.8931156999679548,-,-,-,-,-,-
36,0.8732845570570125,0.8548779994494657,0.0007337652573296302,0.8953414741199021,-,-,-,-,-,-
37,0.8958814243089814,0.8691366515389873,0.0006769006082889746,0.8885478922794617,-,-,-,-,-,-
38,0.7719175315230036,0.7296382838849826,0.0014455454601743423,0.7967768108913533,-,-,-,-,-,-
39,0.7758332913455941,0.6579919210529535,0.0011470229585323493,0.856895341800089,-,-,-,-,-,-
40,0.7919958124722308,0.7006792139616987,0.001208917494327527,0.847924418415342,-,-,-,-,-,-
41,0.8189960555394505,0.7638092824568913,0.0016336776839025776,0.7018306407821975,-,-,-,-,-,-
42,0.7976803582992275,0.7401726411983607,0.0017010040978623505,0.7199173316504127,-,-,-,-,-,-
43,0.7508384890980452,0.6908598496550304,0.0023703279510586656,0.6597879069325503,-,-,-,-,-,-
44,0.7560583193943518,0.6811733628167469,0.0020706784786352034,0.670123789500708,-,-,-,-,-,-
45,0.7454538534554651,0.6703189393352778,0.00203413615002098,0.6855322647800226,-,-,-,-,-,-
46,0.7019348778170775,0.6627344967871944,0.0016822104573911431,0.6999261482799856,-,-,-,-,-,-
47,0.61451028026479,0.6272128996081923,0.0010332199891044118,0.8486221194307508,-,-,-,-,-,-
48,0.49079318354728463,0.4607848228349864,0.0015795407425605937,0.6789099375635671,-,-,-,-,-,-
49,0.42865302356754525,0.3599037823490378,0.0014068562496871956,0.7030628886856732,-,-,-,-,-,-
50,0.2576285950645053,0.017857142857142856,0.0014769914161606504,0.701432854343695,-,-,-,-,-,-
51,0.6951797479488921,0.5691615379922464,0.001422613995703965,0.7634882144208073,-,-,-,-,-,-
52,0.7192638500176474,0.6352887559784112,0.000979366090663677,0.854331185405919,-,-,-,-,-,-
53,0.7270114221070221,0.6728123210122341,0.0009867692381707405,0.8549284016789624,-,-,-,-,-,-
54,0.8188510488680618,0.7766236293839812,0.001165444056023168,0.8670284196823825,-,-,-,-,-,-
55,0.823536085696304,0.7831858668857847,0.0013016838884155062,0.7596614733652699,-,-,-,-,-,-
56,0.8131476405556809,0.7644595149965268,0.0019502281722405064,0.6888787511730868,-,-,-,-,-,-
57,0.8107541763073005,0.747954640651298,0.0011804041024800632,0.8572959263207457,-,-,-,-,-,-
58,0.7999118272358842,0.7655429395838603,0.0011795835856011907,0.7607656177037102,-,-,-,-,-,-
59,0.7954797800903595,0.7377068098720292,0.0008255327937882918,0.8765283634605067,-,-,-,-,-,-
60,0.8054612371376976,0.7288310027947558,0.0009168981242386761,0.864164317330319,-,-,-,-,-,-
61,0.7605414605298315,0.7276788064825248,0.001727522530375039,0.6765915337126062,-,-,-,-,-,-
62,0.7129778046104212,0.7273271986748822,0.0008054487874725932,0.8823007521898392,-,-,-,-,-,-
63,0.6172205224836184,0.5607891705069125,0.0008291049209007814,0.8727830828094285,-,-,-,-,-,-
64,0.5752882645054418,0.5838503245574489,0.0013615816001098036,0.7710986090109284,-,-,-,-,-,-
65,0.8315805302581742,0.6647509578544062,0.0014925483308800152,0.7594028188736062,-,-,-,-,-,-
66,0.8483987195256606,0.776377392927349,0.002067643009533803,0.7314575254322088,-,-,-,-,-,-
67,0.8195453523876537,0.7522289031722994,0.0026419515675418807,0.6912542941745518,-,-,-,-,-,-
68,0.7895742331635622,0.713795418055237,0.0020397750492646693,0.732665079223588,-,-,-,-,-,-
69,0.7733329221086634,0.7604667398210503,0.002035279378364933,0.7073747412897372,-,-,-,-,-,-
70,0.7596292643440952,0.7360206842965464,0.0010564235896626788,0.8097153371703878,-,-,-,-,-,-
71,0.6588360992674127,0.6599024306744266,0.0011263701516455759,0.8127201101868657,-,-,-,-,-,-
72,0.9816061748755575,0.9634994206257242,0.0011621356281857744,0.792252298528402,-,-,-,-,-,-
