Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
0,0.24085911651404524,0.0,0.0042564533784518535,0.8299775498587244,-,-,-,-,-,-
1,0.2411381383068367,0.0,0.003190069222531869,0.8214455904419296,-,-,-,-,-,-
2,0.8123386712708673,0.6836968114548416,0.0023441142965293475,0.8543086899617335,-,-,-,-,-,-
3,0.7992873441664299,0.6732370820530162,0.0023945336630359134,0.8539849506666736,-,-,-,-,-,-
4,0.8547152546720128,0.7787888296777106,0.0019822221748338636,0.8688972900543631,-,-,-,-,-,-
5,0.8623503174765448,0.8032230724198381,0.0016765870600631556,0.879559752289751,-,-,-,-,-,-
6,0.8346675429248467,0.7622995636185743,0.0015390896235391153,0.8758218232195603,-,-,-,-,-,-
7,0.8290340457015946,0.7491148130815674,0.0017230916368376422,0.8832338311274506,-,-,-,-,-,-
8,0.8378038491998425,0.76127640041426,0.0013153068637829074,0.8939404588316082,-,-,-,-,-,-
9,0.8930309386713583,0.8328124698033187,0.001458075778156538,0.8919961781681937,-,-,-,-,-,-
10,0.8819714464910965,0.8270656005113686,0.0012943566135005977,0.8960367638804884,-,-,-,-,-,-
11,0.8887892096039558,0.8223828029085984,0.0007766064396778231,0.9171745084764336,-,-,-,-,-,-
12,0.8647111709055073,0.7753830194701564,0.0008130411492606154,0.9217391838842648,-,-,-,-,-,-
13,0.8655238709856236,0.7696500811138263,0.0007247101250642937,0.9281691315237034,-,-,-,-,-,-
14,0.8574753750994066,0.771264367816092,0.0007606811175836686,0.9275233924403931,-,-,-,-,-,-
15,0.8013610336583699,0.6947547893535945,0.000664344588318982,0.9334937921686319,-,-,-,-,-,-
16,0.7929746862200225,0.6989368423944398,0.0006350709450619245,0.9381370717640511,-,-,-,-,-,-
17,0.6295015975677076,0.3282766990291262,0.0025633984122842286,0.8422022134346987,-,-,-,-,-,-
18,0.6515376614009056,0.3898035050451407,0.0026276450910393315,0.8609318973237022,-,-,-,-,-,-
19,0.8493259877265309,0.8017028340031739,0.00229234782706627,0.8650857075900061,-,-,-,-,-,-
20,0.8733314652941252,0.8225185514498271,0.0019402684064562517,0.8591415658465631,-,-,-,-,-,-
21,0.8737676772832723,0.8452520733240992,0.001393284078793437,0.8760712634004458,-,-,-,-,-,-
22,0.8866883954537067,0.8595547038258688,0.0011347515625581865,0.8817914559550051,-,-,-,-,-,-
23,0.8925254071219273,0.8381064879546148,0.0011398779984790675,0.8822985365556864,-,-,-,-,-,-
24,0.8934252042185771,0.847211912082299,0.0011510943056425955,0.8771365056840281,-,-,-,-,-,-
25,0.8881871823183265,0.8339673220937753,0.0011700785220417201,0.8785177711532889,-,-,-,-,-,-
26,0.8640568620124973,0.8108279622648367,0.0014771877513464675,0.8608451309079116,-,-,-,-,-,-
27,0.8188659666082536,0.7648530356063659,0.0016986848904458757,0.8500622625661332,-,-,-,-,-,-
28,0.8013297631926494,0.6722480053503692,0.0021897791938416305,0.8402633326105069,-,-,-,-,-,-
29,0.8385404384240723,0.7186939361320416,0.0016450430991047005,0.8365100851832135,-,-,-,-,-,-
30,0.6858702077321432,0.5943532818532818,0.0016658736832755095,0.8307236560027778,-,-,-,-,-,-
31,0.6546445914824108,0.5869215490666595,0.0018923917500741803,0.824373612556684,-,-,-,-,-,-
32,0.571645454778057,0.5158215697346131,0.0018598049994074833,0.819318700076931,-,-,-,-,-,-
33,0.8386251233601435,0.7985280326426503,0.0014176962407558386,0.8677380524505709,-,-,-,-,-,-
34,0.7968416270867025,0.7535445322434106,0.0017908689668089547,0.8766460148557275,-,-,-,-,-,-
35,0.8227817611443283,0.8030483256156694,0.0010553300438185598,0.8932055310215191,-,-,-,-,-,-
36,0.7903802253542859,0.7274192795819335,0.0009762475923736423,0.9084320644814454,-,-,-,-,-,-
37,0.7595856483359955,0.6953276079303967,0.000896731650987189,0.9158250249281171,-,-,-,-,-,-
38,0.7565904898130376,0.6478372598246815,0.0007593256970845392,0.9162195963047611,-,-,-,-,-,-
39,0.7892641175876627,0.6867450689556054,0.0034534585141783804,0.8589507729882087,-,-,-,-,-,-
40,0.8587394292527459,0.7911620159326581,0.003212161793348065,0.8609937779666362,-,-,-,-,-,-
41,0.8790767791084716,0.8186269294535912,0.0030834852907148593,0.8737024814359226,-,-,-,-,-,-
