Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
0,0.24078865950385328,0.0,0.00329936129129158,0.6399658584392836,-,-,-,-,-,-
1,0.2405502796441575,0.0,0.00282438914583025,0.6453244726954522,-,-,-,-,-,-
2,0.7425996783234996,0.5814400733954321,0.0010686128077809032,0.9032472838601187,-,-,-,-,-,-
3,0.7157906854630937,0.550977389259336,0.001388050099804866,0.8516259438167298,-,-,-,-,-,-
4,0.7221071633525293,0.588951531832359,0.0026256240410890536,0.6452990005420324,-,-,-,-,-,-
5,0.7234776455895849,0.6071857627830819,0.0008089142892306576,0.9072443500915672,-,-,-,-,-,-
6,0.7533685423543766,0.6501539298896127,0.002212166329534444,0.6686322656996939,-,-,-,-,-,-
7,0.7632883824464578,0.6582083190187171,0.0017458125196286312,0.7122824908205164,-,-,-,-,-,-
8,0.7875969404016447,0.69401501831146,0.0005521224465970477,0.9226369646848424,-,-,-,-,-,-
9,0.7789364766526042,0.6813769739635773,0.001687575031046939,0.7371920984121519,-,-,-,-,-,-
10,0.7900653411927288,0.7159402409251203,0.00044396194952395386,0.9373563388389857,-,-,-,-,-,-
11,0.7643133918916873,0.6562210096744858,0.0017818373474464137,0.7114846688249343,-,-,-,-,-,-
12,0.7940669987327988,0.6919423578108232,0.00041883848936464683,0.9446551126297341,-,-,-,-,-,-
13,0.7645453011807936,0.6545315850832626,0.00041952325724691164,0.942873069836767,-,-,-,-,-,-
14,0.7415827466075323,0.6178784483965831,0.0006039307036702188,0.9071918993956276,-,-,-,-,-,-
15,0.7225385286918833,0.5999099677224706,0.0014992018173626105,0.7512885234720013,-,-,-,-,-,-
16,0.7505491818908643,0.6663932184850971,0.0003185558103219602,0.9515363133120104,-,-,-,-,-,-
17,0.5124091136747277,0.1683343143025309,0.0031055935425467456,0.7214702000365804,-,-,-,-,-,-
18,0.6036684547927639,0.33088235294117646,0.002849046324601948,0.6935035715267249,-,-,-,-,-,-
19,0.7576523070737275,0.6750640744037673,0.0013549058781517406,0.8620301588260785,-,-,-,-,-,-
20,0.7567860057445128,0.6633390324214792,0.002225258329264138,0.6654574201693502,-,-,-,-,-,-
21,0.7926051199093854,0.7293202275528894,0.00090969627366808,0.8960526665018052,-,-,-,-,-,-
22,0.7899544221425823,0.7336124613779937,0.0013320806332444534,0.8747632838427633,-,-,-,-,-,-
23,0.8095494312867609,0.7563075384236899,0.001955980148918149,0.6866433112462794,-,-,-,-,-,-
24,0.8350001560140021,0.7883606610185871,0.000803172931795276,0.8781351865652189,-,-,-,-,-,-
25,0.8328991740538666,0.7760158888740261,0.0014327125644172764,0.7538011112727413,-,-,-,-,-,-
26,0.862992205267786,0.8113247566630244,0.0016208672202384657,0.7322831640633788,-,-,-,-,-,-
27,0.8125311303151019,0.7309238728750924,0.001040555819555535,0.8586663971425411,-,-,-,-,-,-
28,0.8207693196657101,0.7449449059198101,0.0016014035348020682,0.7695340673646357,-,-,-,-,-,-
29,0.6709264369221081,0.50662567329234,0.0018359818291343608,0.7094866196838371,-,-,-,-,-,-
30,0.6038976178874513,0.49212883303954935,0.0012814082487253842,0.798741766008085,-,-,-,-,-,-
31,0.5853544911076878,0.48534161490683225,0.0013212718616477154,0.7351229510448696,-,-,-,-,-,-
32,0.5599435954563545,0.446979517759917,0.001387592684280802,0.7330040030261993,-,-,-,-,-,-
33,0.9232353824105786,0.9098928718173023,0.002132243522911948,0.689645758384336,-,-,-,-,-,-
34,0.8835301520204754,0.8970335122000608,0.0012826715791776164,0.9129676346701614,-,-,-,-,-,-
35,0.8664144975459969,0.8950559524746473,0.0011117700954088748,0.9159303140395809,-,-,-,-,-,-
36,0.8671653369596876,0.8645771251451071,0.0009649092916024343,0.927859840096826,-,-,-,-,-,-
37,0.8927569452522834,0.8975085003088397,0.0008013935717211576,0.9165136042001968,-,-,-,-,-,-
38,0.8447759224892362,0.832411013185762,0.0016257185579171601,0.7750098518731807,-,-,-,-,-,-
39,0.744429390326153,0.6270623124463021,0.0021445531136284144,0.8524575570274143,-,-,-,-,-,-
40,0.7325765001665687,0.6246629258090032,0.0018201600184226815,0.8434760865285233,-,-,-,-,-,-
41,0.780490384387693,0.6985747471882116,0.0023903997357340684,0.662153571228921,-,-,-,-,-,-
42,0.7702629174803114,0.6973990683229814,0.0024865933579201046,0.6950855096948174,-,-,-,-,-,-
43,0.7105362603901055,0.6372626161847849,0.003334037975307682,0.6176293386018098,-,-,-,-,-,-
44,0.7189550368459695,0.6270988826966535,0.0029379920993030124,0.643657154317417,-,-,-,-,-,-
45,0.7288610243672744,0.6218316469612694,0.0027445403359977138,0.6636968921466673,-,-,-,-,-,-
46,0.6114734343143817,0.48859520646706855,0.0022797390573443344,0.6670363815856865,-,-,-,-,-,-
47,0.5685056686430129,0.5295293177222927,0.0012687071015750552,0.8715001041268916,-,-,-,-,-,-
48,0.4620677199281453,0.4156053623795559,0.0021002945554883055,0.6427542410535494,-,-,-,-,-,-
49,0.38877265422294616,0.28029019837580604,0.0016954861340540985,0.686021273622251,-,-,-,-,-,-
50,0.2561548630432559,0.015037593984962405,0.001695027939479736,0.6823422597437995,-,-,-,-,-,-
51,0.6686450563310081,0.5247211513938301,0.001837005919038404,0.7447455268892121,-,-,-,-,-,-
52,0.7545696117265352,0.6851019184652278,0.0010260631611775611,0.8635260621645607,-,-,-,-,-,-
53,0.7269851494373135,0.680623409469676,0.001085246466448424,0.8579362413255947,-,-,-,-,-,-
54,0.8144060767086887,0.7750819523763505,0.001489213141546555,0.8682147276206895,-,-,-,-,-,-
55,0.7952080630679151,0.7510886294402375,0.001582142455509941,0.7414264377178403,-,-,-,-,-,-
56,0.7917134262626419,0.7458454248684063,0.0027935200284308504,0.6495630887317521,-,-,-,-,-,-
57,0.8048913343702101,0.7351741688102362,0.0013892235942373537,0.8720109485177812,-,-,-,-,-,-
58,0.7912380938951425,0.7521258962003526,0.001298923602741875,0.7527754855214529,-,-,-,-,-,-
59,0.7710038268272583,0.694180353975637,0.0009930149279725308,0.8938596060839636,-,-,-,-,-,-
60,0.801739287925241,0.7106280660362154,0.0010300171335920138,0.8793360626820331,-,-,-,-,-,-
61,0.7343487486880126,0.7010559330337174,0.0020327854002855257,0.6569559789924089,-,-,-,-,-,-
62,0.6854218658283531,0.6905137707657734,0.0008032628700786484,0.9051655704306844,-,-,-,-,-,-
63,0.6199067126517248,0.5001504871483975,0.0007580864977044054,0.8938699710801155,-,-,-,-,-,-
64,0.5185879372808078,0.5396966977550257,0.0015106387580364406,0.7653284089367723,-,-,-,-,-,-
65,0.8204512098502461,0.6428571428571428,0.0017038947164044029,0.7516214549062978,-,-,-,-,-,-
66,0.8964383938368427,0.8566208614045021,0.0028912052055565167,0.693025752485936,-,-,-,-,-,-
67,0.8511027413604961,0.7910735902152211,0.0036260622062546663,0.6419834865780731,-,-,-,-,-,-
68,0.8208296529714703,0.7720131530873219,0.0030366195172020724,0.6743999790285757,-,-,-,-,-,-
69,0.8040703619795825,0.8126450555951641,0.002563969385680018,0.6750420632365854,-,-,-,-,-,-
70,0.8099742026114621,0.7945132251373832,0.0012342512194157126,0.8076418542310163,-,-,-,-,-,-
71,0.6994651555084092,0.6384821870550591,0.0013787357734357116,0.8029712366087179,-,-,-,-,-,-
72,0.9854328412207529,0.9710843373493976,0.001579301676936413,0.7593484089002931,-,-,-,-,-,-
73,0.6848082529705428,0.5473840021445472,0.0028785124173443676,0.6751482757632175,-,-,-,-,-,-
74,0.7931085283875745,0.7226116063599226,0.0007264791516287153,0.9030131327864237,-,-,-,-,-,-
75,0.8273386536246288,0.7559264588329337,0.0007807178960395319,0.8727651742030822,-,-,-,-,-,-
76,0.8209192143216686,0.7547400528622239,0.0015857013524005034,0.6907461830986735,-,-,-,-,-,-
77,0.8024279431369011,0.7338995573926232,0.0017617599913012346,0.6678368792579238,-,-,-,-,-,-
78,0.8014710446358279,0.751342983642761,0.0018558439558939224,0.6849807888739152,-,-,-,-,-,-
79,0.7986712168963116,0.7567560183667383,0.0015096960352809895,0.7425017487734876,-,-,-,-,-,-
80,0.7884714880271202,0.6404537134915043,0.001963259220080248,0.7563773734843757,-,-,-,-,-,-
81,0.49522433859508475,0.5,0.0015996620445175465,0.8744642449351967,-,-,-,-,-,-
82,0.534730190460321,0.19304152637485972,0.0027246957910855908,0.6799825451808006,-,-,-,-,-,-
83,0.5927494785101088,0.2768640350877193,0.0011292298299420314,0.871856072485328,-,-,-,-,-,-
84,0.6335979750904736,0.3333333333333333,0.0010868423851954359,0.8648606107863467,-,-,-,-,-,-
85,0.7778397625202499,0.6599061505806458,0.0020541412339878055,0.7146217337320797,-,-,-,-,-,-
86,0.8077579217013156,0.7142030859597852,0.0023975823364480115,0.6871950835959428,-,-,-,-,-,-
87,0.8386408474299409,0.7532317399340314,0.001451403470609168,0.7751501428532156,-,-,-,-,-,-
88,0.8499446362564316,0.7867913244893662,0.0008232189835550922,0.9060383927093375,-,-,-,-,-,-
89,0.8842998800520188,0.8155333214968303,0.0004991427905846483,0.9345541352174932,-,-,-,-,-,-
90,0.8619087786831268,0.7898224952550046,0.0018575131048076219,0.7213161706873271,-,-,-,-,-,-
91,0.850877345406257,0.7777510518851712,0.00045592859172471315,0.9485335520940168,-,-,-,-,-,-
92,0.8286813135885955,0.7916532121645976,0.0014088434294187852,0.7811067777567106,-,-,-,-,-,-
93,0.7664198711258545,0.6430224897166972,0.0007767080847849979,0.944287427182357,-,-,-,-,-,-
94,0.7616366928718895,0.6288612823861738,0.0007987978007049964,0.8390230157976529,-,-,-,-,-,-
95,0.7320172155713243,0.5726316682215249,0.0012305796003454165,0.7652733130152901,-,-,-,-,-,-
96,0.2489671954020901,0.0,0.0013825513102397027,0.7549997980898523,-,-,-,-,-,-
97,0.8335929734998021,0.7794257456774216,0.00134201280984956,0.7386949706308233,-,-,-,-,-,-
98,0.8223054594021146,0.8068587249271559,0.001176947959070444,0.7516332059965829,-,-,-,-,-,-
99,0.8158300202063631,0.7756042947399364,0.0004071803643972541,0.921198113654341,-,-,-,-,-,-
100,0.7577437730374431,0.693376630444642,0.0005443451036304304,0.9003799852467009,-,-,-,-,-,-
101,0.7426372215972057,0.6927287518242506,0.0011038044923632252,0.7817169726649007,-,-,-,-,-,-
102,0.6236931342033228,0.5294296763192351,0.0013068539347918784,0.7822447244898987,-,-,-,-,-,-
103,0.5964225346417236,0.29472025216706066,0.002833372184635364,0.6970980382036398,-,-,-,-,-,-
104,0.7522003846470058,0.6371725746873178,0.0023393449205563323,0.7394680631666555,-,-,-,-,-,-
105,0.7683191985434719,0.7003935647700583,0.0023848764818136924,0.716321307705975,-,-,-,-,-,-
106,0.7709252519002718,0.6841276300496808,0.002175789266282419,0.7144299501864173,-,-,-,-,-,-
107,0.7120997303936908,0.5749676305567544,0.002017606457809478,0.7200434220189464,-,-,-,-,-,-
108,0.7878901554347174,0.7086537023718821,0.0009336781016781882,0.912367214853831,-,-,-,-,-,-
109,0.33895969978901674,0.1816958277254374,0.0005995707559200049,0.9308007057532801,-,-,-,-,-,-
110,0.9152154107822561,0.86362947095099,0.0010947675222053987,0.7723682146065347,-,-,-,-,-,-
111,0.7697782930923958,0.6760680006410675,0.004682796908013738,0.7292945705815905,-,-,-,-,-,-
112,0.8360749877386953,0.7499763593380615,0.0013375839741941711,0.9033343096568631,-,-,-,-,-,-
113,0.83313850432552,0.7416232542552867,0.0018508061231444683,0.7888539381861975,-,-,-,-,-,-
114,0.7822784834341369,0.6602510022138455,0.002158468088205683,0.7047144460456306,-,-,-,-,-,-
115,0.6991127234848883,0.5681857121194318,0.0011656954946756624,0.9095995143921813,-,-,-,-,-,-
116,0.7013992664151779,0.5999151180479059,0.0015692536254753781,0.9078226627372485,-,-,-,-,-,-
117,0.8012223120255134,0.7906553949640942,0.0010197202023231292,0.7907964197131018,-,-,-,-,-,-
118,0.5590763800610659,0.2608082706766917,0.006689616699235641,0.6418662182330851,-,-,-,-,-,-
119,0.5389838438425965,0.23656429942418425,0.005151750932445319,0.6929234386631195,-,-,-,-,-,-
120,0.7117613134208504,0.6200337344780871,0.004109157938058716,0.6838778193733528,-,-,-,-,-,-
121,0.7369136552261487,0.6617020178222106,0.004268622479912678,0.6960911541306553,-,-,-,-,-,-
122,0.79607997622692,0.7525436979188733,0.003366529906889532,0.6623797225847261,-,-,-,-,-,-
123,0.8246344476915864,0.7747142520612486,0.001907817469343814,0.697976970317742,-,-,-,-,-,-
124,0.7838984093607277,0.7218364894027387,0.0018643799342723231,0.7027575711102388,-,-,-,-,-,-
125,0.7756991785124674,0.724651748645472,0.0018361560618988385,0.7023592287789315,-,-,-,-,-,-
126,0.7711703019857111,0.7059263942140683,0.001899392411413948,0.6962511392890676,-,-,-,-,-,-
