Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE
91,0.8104973790061667,0.7228200356866957,0.0009615217987458566,0.8991515617324849,-,-,-,-
92,0.7800081642943101,0.7300651745421236,0.000894168091884105,0.9065868929835073,-,-,-,-
93,0.7401934785280875,0.6109949061566475,0.0008413955390063574,0.9128122824986654,-,-,-,-
94,0.7213318738564084,0.5952254641909814,0.0007572732175955123,0.9182803501818008,-,-,-,-
95,0.6427221736738884,0.49402481187716085,0.0008455616985335314,0.9120340149050814,-,-,-,-
96,0.24893300158006573,0.0,0.0010775512194948589,0.9110781458037823,-,-,-,-
97,0.7444719259662407,0.6763978057587772,0.0011447653209573378,0.9103420132868819,-,-,-,-
98,0.7537448587662949,0.7169092273643143,0.0007620694787919166,0.9224702174602533,-,-,-,-
99,0.7254029461961564,0.6651884479609917,0.0006494450413139273,0.9368557355338878,-,-,-,-
100,0.5878111643685798,0.4543406577216804,0.0008419901753046922,0.931408441720012,-,-,-,-
101,0.6212164041828258,0.5204160995527902,0.0007427085026906132,0.9381067799612363,-,-,-,-
102,0.4469043705442945,0.25293279705044414,0.0005097957683769545,0.9472209790654857,-,-,-,-
103,0.6007990727215823,0.31097560975609756,0.0043920588893259765,0.839102402318671,-,-,-,-
104,0.688616536056207,0.5813224685707907,0.004651138833788885,0.8477837248723357,-,-,-,-
105,0.6897779124305664,0.5754350823595091,0.004021938115327555,0.8531571399695371,-,-,-,-
106,0.7129805518941994,0.5928677239456257,0.003926052295029047,0.8547895740784479,-,-,-,-
107,0.6453637457080517,0.4907256486601447,0.0038596027934189557,0.8656031752068375,-,-,-,-
108,0.7617569095020743,0.6776930008138589,0.0024856424933481034,0.8802338081350853,-,-,-,-
109,0.32884451807374,0.16200466200466201,0.0021552741110360692,0.8817523278602034,-,-,-,-
110,1.0,1.0,0.0018973271638240844,0.8850533395445936,-,-,-,-
111,1.0,1.0,0.009330135003037756,0.8285135239751495,-,-,-,-
112,1.0,1.0,0.003795986028768771,0.8708507249259444,-,-,-,-
113,1.0,1.0,0.004139866516407669,0.8767268749838125,-,-,-,-
114,1.0,1.0,0.003996218120377716,0.8728668031465987,-,-,-,-
115,1.0,1.0,0.004043919244217551,0.88236961908685,-,-,-,-
116,1.0,1.0,0.00364623223117764,0.8867950159158041,-,-,-,-
117,1.0,1.0,0.0017697823133662712,0.9116006341261161,-,-,-,-
118,0.4603781119985178,0.1312536786344909,0.012375289231838782,0.758486787839425,-,-,-,-
119,0.482393182681189,0.16862745098039217,0.008595240132267078,0.8169542640475527,-,-,-,-
120,0.6605037267984001,0.5606271304863331,0.00797321093209861,0.807827989460412,-,-,-,-
121,0.6709053250665076,0.5736208078178465,0.007385867303529052,0.8224249739112094,-,-,-,-
122,0.7244439487255219,0.6604835914997,0.006035811152268594,0.8193407013764187,-,-,-,-
123,0.7328298689733674,0.6645253600606785,0.004351125975151939,0.854880909381934,-,-,-,-
124,0.7139170007935334,0.6271482122260669,0.0038942589403233438,0.8667064164135415,-,-,-,-
125,0.6904195054053905,0.6331456123016104,0.004268143579686793,0.8604608041373137,-,-,-,-
126,0.6848917999769712,0.602638033375065,0.004511315607203026,0.8546997181488621,-,-,-,-
127,0.6366547801940177,0.5500355041590586,0.004238254283772929,0.8615963752748295,-,-,-,-
128,0.6241951884632615,0.5303750289262761,0.004311499891484936,0.8671233001888454,-,-,-,-
129,0.6282664273536063,0.5880926616612043,0.0031084176607678714,0.8753055329706341,-,-,-,-
130,0.6113724600481871,0.5578001504611244,0.0027852871570061134,0.8869620989506429,-,-,-,-
131,0.3534334907002433,0.2103825136612022,0.002774244399689952,0.8871828470499057,-,-,-,-
132,0.498612697894565,0.0,0.001763326034437593,0.9122687244033123,-,-,-,-
133,0.3295010746787396,0.0,0.0038242140482196286,0.855176387465772,-,-,-,-
134,0.4131102832841531,0.07953603976801989,0.003796812927425324,0.8644431208425467,-,-,-,-
135,0.5132059075884117,0.3534299021999069,0.004760116046669993,0.8565945393820188,-,-,-,-
136,0.5995415868025397,0.4588845579124812,0.006145770117047483,0.8451328937321855,-,-,-,-
137,0.5977824498380649,0.44895573849482695,0.011341386387544906,0.8129629840415927,-,-,-,-
138,0.5600771265588026,0.4057929913611477,0.006283333914973828,0.8302265864905057,-,-,-,-
139,0.5091851914046104,0.3610526650351206,0.006430119668639231,0.8239601985845341,-,-,-,-
140,0.4888706092993079,0.3748056311391929,0.004475797868353353,0.8744620947116692,-,-,-,-
141,0.4177692119850205,0.3396769850241975,0.0037361447353103715,0.8726687403780973,-,-,-,-
