Epoch,Dice,MSE,SSIM
1,0.616335769255339,0.002341629110682496,0.7696652546418786
2,0.6201943954844853,0.0022070115753244565,0.781719037393102
3,0.6187632356841667,0.002367323934505537,0.7746383695798988
4,0.6316722865462314,0.0025902953762652154,0.7656664462437855
5,0.6233296207846749,0.0021390082657627867,0.7856539849850207
6,0.2962271455381875,0.025360359267939118,0.29587587870602433
7,0.3457132985220202,0.04206205215681603,0.27373612441393336
8,0.6197298195964716,0.002134050479905538,0.7846047227914388
