Epoch,Dice,MSE,SSIM
1,0.601714270524566,0.0016643777629018752,0.8163934534825621
2,0.5942183299919399,0.0015679339723058397,0.8220403018488379
3,0.5925039444340997,0.0013976825721757735,0.8426289953158871
4,0.6030663332169245,0.0014029130018062385,0.8399252110212881
5,0.6037446813405772,0.0014128113728480419,0.8413662777836793
6,0.6021827153519673,0.0014126387301412189,0.844813367754002
