Epoch,Dice,MSE,SSIM
1,0.5052217034696752,0.00048547318873917033,0.9372502288295368
2,0.5043680461721564,0.00047017568126395907,0.938441626552528
3,0.505877813538148,0.00047459508177500275,0.9388882153536801
4,0.5005357627335509,0.0004648630004135221,0.9388595183941488
5,0.5044060871905597,0.0004801209652921956,0.9386887258818556
6,0.5030346661216044,0.00046866425177051653,0.9393003130063741
