Epoch,Dice,MSE,SSIM
1,0.5155014530401202,0.001265453467432724,0.9117503398191374
2,0.5130985599631619,0.0012391769272009972,0.9132555450290417
3,0.5137760727039886,0.0012526082864855591,0.9134368441468612
4,0.5192311611989319,0.0012354314838369943,0.9136194463900071
5,0.5092017734794769,0.0012266059659973906,0.9135981383936446
6,0.5152753028239868,0.0012407429639215075,0.9129044212475287
