HaarPSI,PSNR,SSIM,MSE,Mean HaarPSI,Std HaarPSI,Mean PSNR,Std PSNR,Mean SSIM,Std SSIM,Mean MSE,Std MSE
0.5592013734324234,29.54150303554094,0.782393028917579,0.0011113370382628716,-,-,-,-,-,-,-,-
0.5573370824042809,29.489579095422847,0.7804753985725679,0.0011247039724321067,-,-,-,-,-,-,-,-
0.5546771416317526,29.001002426436674,0.7765833858694081,0.0012586248636672621,-,-,-,-,-,-,-,-
0.5571020241635338,28.789237198646667,0.776154173884548,0.0013215177289191602,-,-,-,-,-,-,-,-
0.5567195388307238,29.048864266817787,0.778805557997807,0.0012448301101211975,-,-,-,-,-,-,-,-
0.5507331622005709,28.90266899402136,0.7774104160642642,0.00128744809009659,-,-,-,-,-,-,-,-
0.5346549860128921,27.938255427440954,0.7650831253416034,0.0016075768952851224,-,-,-,-,-,-,-,-
0.532746807598974,27.82948199902988,0.7642005497445483,0.0016483489863869333,-,-,-,-,-,-,-,-
0.5346543680081767,27.735009132927793,0.7612542675171403,0.0016845988841484548,-,-,-,-,-,-,-,-
0.5424686862926972,27.68655434000905,0.7631458612529742,0.0017034995241176365,-,-,-,-,-,-,-,-
0.5395776319061628,27.8930629605803,0.7658427292371484,0.0016243927047167415,-,-,-,-,-,-,-,-
0.5328096570648438,27.691305160456196,0.7629512158758565,0.0017016370452563564,-,-,-,-,-,-,-,-
0.5684190939227299,28.718349561213262,0.7804611000308024,0.001343265345823454,-,-,-,-,-,-,-,-
0.5676389982798211,28.629479296411013,0.7784346563900237,0.0013710361398512803,-,-,-,-,-,-,-,-
0.5675448029737102,28.54000021566517,0.7749920086675632,0.0013995772530708763,-,-,-,-,-,-,-,-
0.5712598917005268,28.601808623962025,0.7741803494610208,0.0013797995218007317,-,-,-,-,-,-,-,-
0.5611147522092252,28.551979051293937,0.7735609354729216,0.0013957221901692084,-,-,-,-,-,-,-,-
0.5582568407873277,28.119817017881648,0.7712946772018844,0.0015417554110757966,-,-,-,-,-,-,-,-
0.5996549181580876,30.453659783897752,0.7981650586576401,0.0009008017068974853,-,-,-,-,-,-,-,-
0.6007786727069193,30.40568971632823,0.7979607098408867,0.0009108067911833255,-,-,-,-,-,-,-,-
0.5985002710832659,30.385718259479724,0.7949528617591837,0.0009150049166979545,-,-,-,-,-,-,-,-
0.599271782204333,30.285521894927623,0.794288174492731,0.000936360688766864,-,-,-,-,-,-,-,-
0.5988602811967099,30.369509553449756,0.7950618346587534,0.000918426309172776,-,-,-,-,-,-,-,-
0.6007533415182997,30.12718264404753,0.795099775804701,0.0009711297609057043,-,-,-,-,-,-,-,-
0.6051689454102056,29.887117700027193,0.7970778800511782,0.0010263228507964395,-,-,-,-,-,-,-,-
0.6064618054462204,29.85836133496759,0.7955448343342013,0.0010331411572754008,-,-,-,-,-,-,-,-
0.6027452793049404,29.817963652069956,0.793969902417027,0.0010427962724978528,-,-,-,-,-,-,-,-
0.5986998226594961,29.607145498460593,0.7915540658375851,0.0010946656309001911,-,-,-,-,-,-,-,-
0.597935716913356,29.707968995698657,0.7920602535280667,0.0010695449460961677,-,-,-,-,-,-,-,-
0.6055239654230018,29.724941427633482,0.7938150060756836,0.0010653732321661187,-,-,-,-,-,-,-,-
0.6034710729451054,30.67820994124384,0.800841916450884,0.0008554092237284034,-,-,-,-,-,-,-,-
0.6047171508350693,30.71121855366586,0.8015352947913967,0.0008489322434059012,-,-,-,-,-,-,-,-
