HaarPSI,PSNR,SSIM,MSE,Mean HaarPSI,Std HaarPSI,Mean PSNR,Std PSNR,Mean SSIM,Std SSIM,Mean MSE,Std MSE
0.26821986532785475,23.93229717584365,0.6836146401290459,0.004043609501780959,-,-,-,-,-,-,-,-
0.28947409537105706,24.31631202376203,0.6880798888002391,0.003701413667826621,-,-,-,-,-,-,-,-
0.30657410134208396,24.594396942741295,0.6913771767082496,0.0034718348225340583,-,-,-,-,-,-,-,-
0.264778693477111,24.19056494160095,0.6790195353346725,0.0038101525658051053,-,-,-,-,-,-,-,-
0.25892727799048065,23.965454771671396,0.6685700424285589,0.0040128547533038695,-,-,-,-,-,-,-,-
0.28113824012422534,24.07984035998687,0.6790018041651672,0.003908542627703631,-,-,-,-,-,-,-,-
0.2836154497590145,24.10615966024563,0.6773928861154686,0.003884927478657785,-,-,-,-,-,-,-,-
0.324210876555358,24.97775486256764,0.6994377724260818,0.003178506818400326,-,-,-,-,-,-,-,-
0.25696533935136756,23.32913030266198,0.6603049900559137,0.004646073061425949,-,-,-,-,-,-,-,-
0.24178142912754674,23.175448225480388,0.6625508239189434,0.004813425730584802,-,-,-,-,-,-,-,-
0.2616212662362889,23.03999894314179,0.6764802551939335,0.004965914422963884,-,-,-,-,-,-,-,-
0.2580572841433874,23.266840620386738,0.6702839263981684,0.0047131907483054175,-,-,-,-,-,-,-,-
0.29358578406237806,23.22878754468082,0.6625522596789205,0.004754669476795418,-,-,-,-,-,-,-,-
0.2710906400141566,23.521074688373453,0.6703923160286961,0.004445202543429515,-,-,-,-,-,-,-,-
0.3287121690105505,24.539865810363327,0.6842687183089898,0.003515703033180827,-,-,-,-,-,-,-,-
0.30321680737137274,23.94883748693765,0.6826895841607767,0.004028238474560966,-,-,-,-,-,-,-,-
0.24894477286042765,22.975711117171628,0.6710239497346745,0.005039970873060722,-,-,-,-,-,-,-,-
0.26331110799459156,23.393031126114572,0.6701131374711778,0.004578212415437839,-,-,-,-,-,-,-,-
0.27361173381499665,23.836344067726,0.6728836300929598,0.004133943557004343,-,-,-,-,-,-,-,-
0.2746394451299875,23.451676940428463,0.6652422234490607,0.004516805030086999,-,-,-,-,-,-,-,-
0.2682475622904382,23.370207349869933,0.6695980639056078,0.004602335995829578,-,-,-,-,-,-,-,-
0.30551034315807507,24.447829949719633,0.6851817804672556,0.003591003228946652,-,-,-,-,-,-,-,-
0.31767594667801935,24.706088767003486,0.6875403986068492,0.003383684327371474,-,-,-,-,-,-,-,-
0.27641074180329206,23.673384849321213,0.6855156231875493,0.0042920078064198905,-,-,-,-,-,-,-,-
0.27540218389885057,23.219979393681683,0.6631824103437189,0.004764322473710619,-,-,-,-,-,-,-,-
0.28329045399842734,22.927452850483583,0.6643181828543154,0.005096286826833455,-,-,-,-,-,-,-,-
0.2301044247278626,21.986699752412555,0.6453675145297889,0.006328916101665845,-,-,-,-,-,-,-,-
0.3372229108498957,24.387552415554353,0.6807930277437162,0.0036411918812865535,-,-,-,-,-,-,-,-
0.28697835566611657,23.28992889072471,0.6596307559231157,0.00468820058331393,-,-,-,-,-,-,-,-
0.29154357272567033,23.429567254888607,0.6608682000969396,0.004539858511192062,-,-,-,-,-,-,-,-
0.21250354114763786,22.058165331858802,0.637361818213011,0.006225622301860737,-,-,-,-,-,-,-,-
0.27445128619987896,23.333117832823596,0.6635819765335358,0.004641809158799654,-,-,-,-,-,-,-,-
0.2681631236359289,23.3508062253622,0.6627188977075907,0.00462294192837689,-,-,-,-,-,-,-,-
0.2559211038390406,22.21156689409216,0.6482870142168318,0.006009558787136436,-,-,-,-,-,-,-,-
0.2611565482251055,22.624046682477715,0.6432874435306547,0.005465055000693113,-,-,-,-,-,-,-,-
0.2507719745065782,22.551084452942057,0.6541457792576432,0.005557644627953993,-,-,-,-,-,-,-,-
0.27037339334681787,22.6453508998919,0.650878905498168,0.005438311895627185,-,-,-,-,-,-,-,-
0.26392738384790987,23.06549393548557,0.6575246423377998,0.004936847667680419,-,-,-,-,-,-,-,-
0.25800280805722703,22.555535792573114,0.657364399846138,0.005551951179054821,-,-,-,-,-,-,-,-
0.24019851070352874,21.65098860460153,0.6346947253193952,0.006837549830301905,-,-,-,-,-,-,-,-
0.2500864610707856,22.58229434500731,0.6602638610577742,0.005517848579584745,-,-,-,-,-,-,-,-
0.2712648855555311,22.24319286606733,0.6514335467942424,0.005965955167549631,-,-,-,-,-,-,-,-
0.23908057894250553,21.810696845630968,0.6453452271249593,0.0065906713622175764,-,-,-,-,-,-,-,-
0.2653558570546881,22.463710080709486,0.6460176427049059,0.005670589717700723,-,-,-,-,-,-,-,-
0.2953000325247843,22.540628995079235,0.6690023951717857,0.0055710405674476325,-,-,-,-,-,-,-,-
0.2476206667995438,22.332956008520597,0.6584930272209576,0.0058439118447516005,-,-,-,-,-,-,-,-
0.26647974863549206,22.793581822436536,0.6508716231617153,0.0052558261508094,-,-,-,-,-,-,-,-
0.30509770173246376,23.649321440123057,0.6696480354505112,0.004315855044420029,-,-,-,-,-,-,-,-
0.27615383504513863,23.021789393729293,0.6743974729355662,0.004986779778509191,-,-,-,-,-,-,-,-
