Image Pair,MSE,SSIM,Time,Mean MSE,Mean SSIM,Mean Time,Mean NegJ
136,0.00016774919734274712,0.9503534021661814,0.01065969467163086,-,-,-,-
137,0.0001450926385579898,0.9562105900382046,0.011573553085327148,-,-,-,-
138,9.442456101222328e-05,0.9675416488520829,0.008909940719604492,-,-,-,-
139,0.00019914866542760162,0.9438524234953871,0.011496543884277344,-,-,-,-
140,0.00018578110163092605,0.9459900858552602,0.011249780654907227,-,-,-,-
141,0.000233043578678634,0.9502633422976587,0.011199235916137695,-,-,-,-
142,0.00021636970494786384,0.9496302059271752,0.011232614517211914,-,-,-,-
143,0.00014034443396506734,0.9612142179634743,0.008714914321899414,-,-,-,-
144,9.806183142776767e-05,0.9641015187852725,0.008757352828979492,-,-,-,-
145,9.971884434228997e-05,0.9625590928114081,0.011437654495239258,-,-,-,-
146,0.00011824830819675715,0.9543171949655928,0.01132512092590332,-,-,-,-
147,0.00010375106774151485,0.9633097151947113,0.011212825775146484,-,-,-,-
148,8.454535465920871e-05,0.9695269416668602,0.011277437210083008,-,-,-,-
149,5.7875327778437494e-05,0.9752680279065846,0.010299444198608398,-,-,-,-
150,0.00011655267964139932,0.959634385522412,0.008654356002807617,-,-,-,-
151,9.907458322533747e-05,0.9638464718253683,0.011134147644042969,-,-,-,-
152,0.00010254967949883041,0.9650788379161211,0.01827859878540039,-,-,-,-
153,0.00011328828655272513,0.9630924093851458,0.012291669845581055,-,-,-,-
154,7.540749437570593e-05,0.9727447779468991,0.008624553680419922,-,-,-,-
155,5.897191234922041e-05,0.9758056765601555,0.010807514190673828,-,-,-,-
156,6.195498337681067e-05,0.9735809326344033,0.008611202239990234,-,-,-,-
157,7.699169144911369e-05,0.9653077202780944,0.011438846588134766,-,-,-,-
158,5.928412026007142e-05,0.9722127979896265,0.011311054229736328,-,-,-,-
159,5.7356819225803674e-05,0.9757506233689032,0.012367963790893555,-,-,-,-
160,3.422919719828686e-05,0.9841576267191626,0.011195182800292969,-,-,-,-
161,5.944739792328335e-05,0.9711267451524964,0.01121664047241211,-,-,-,-
162,6.943582636044036e-05,0.9691308902454621,0.010774374008178711,-,-,-,-
163,6.658403589898174e-05,0.9746211033807027,0.011000871658325195,-,-,-,-
164,6.981753280118974e-05,0.972567029235184,0.012361288070678711,-,-,-,-
165,4.061014219703504e-05,0.9816973398801834,0.016117334365844727,-,-,-,-
166,9.948608224905924e-05,0.9731325923975687,0.01818060874938965,-,-,-,-
167,9.376815215230084e-05,0.9699977778271319,0.011467218399047852,-,-,-,-
168,0.00016929919227326505,0.9603243798964366,0.008663654327392578,-,-,-,-
169,0.00011363913473555121,0.9732416952566861,0.011642694473266602,-,-,-,-
170,6.872205821022833e-05,0.9787594084036136,0.011214017868041992,-,-,-,-
171,4.953288161599227e-05,0.9821043577695574,0.009203195571899414,-,-,-,-
172,7.304772257268046e-05,0.9737200736186548,0.012357473373413086,-,-,-,-
173,7.996593770639212e-05,0.9711835746640227,0.00933980941772461,-,-,-,-
174,8.872428486722719e-05,0.9773148798332364,0.010746240615844727,-,-,-,-
175,9.905030191347056e-05,0.9733806118483874,0.011205911636352539,-,-,-,-
176,8.066094283518765e-05,0.980333662887172,0.01147603988647461,-,-,-,-
177,0.0001315011991168122,0.9839276662610462,0.008635282516479492,-,-,-,-
178,0.00010849810459623852,0.9802398508574828,0.008660554885864258,-,-,-,-
179,0.00011101565201662157,0.971490867129875,0.008616447448730469,-,-,-,-
180,5.7138388391037926e-05,0.9829556375636751,0.008955717086791992,-,-,-,-
181,6.0442516928202664e-05,0.9866078884958914,0.008818387985229492,-,-,-,-
182,3.335214535900946e-05,0.9886911557568895,0.008774280548095703,-,-,-,-
183,6.981860251131783e-05,0.9812703238075673,0.00866079330444336,-,-,-,-
184,4.960789677186455e-05,0.9802582197426908,0.008643865585327148,-,-,-,-
185,6.779870711316371e-05,0.9828960379305869,0.00892496109008789,-,-,-,-
186,6.423747918893205e-05,0.9840728722474464,0.008670568466186523,-,-,-,-
187,5.249833340264703e-05,0.9871008768103854,0.00858759880065918,-,-,-,-
188,0.000755476985476318,0.8656166876959088,0.008800268173217773,-,-,-,-
189,0.0010964715231102397,0.8447085954134022,0.01237177848815918,-,-,-,-
190,0.0010747350926040445,0.8547144666475588,0.011227846145629883,-,-,-,-
191,0.0012185314546708866,0.8572599007682407,0.008640766143798828,-,-,-,-
192,0.0006957052957748044,0.8736090811809964,0.008669376373291016,-,-,-,-
193,0.0006408174793551917,0.9016686861655245,0.008579254150390625,-,-,-,-
194,0.0004937876391118598,0.8910536024736214,0.009611129760742188,-,-,-,-
195,0.0004658863888188503,0.8874563694003831,0.01125478744506836,-,-,-,-
196,0.0005622117735690777,0.8782497026741404,0.011224508285522461,-,-,-,-
197,0.0004661379059839464,0.8904261121479511,0.008528709411621094,-,-,-,-
198,0.00040001391361585274,0.905807260860755,0.008535623550415039,-,-,-,-
199,0.0005431207480226733,0.8502183542880704,0.008562803268432617,-,-,-,-
200,0.0004931344849767695,0.8601232317419726,0.010474443435668945,-,-,-,-
201,0.0008590504360245934,0.8274495179118786,0.011245965957641602,-,-,-,-
202,0.0008849052258200419,0.7949108051957731,0.010876178741455078,-,-,-,-
203,0.0008682369058995111,0.790874622148104,0.008593320846557617,-,-,-,-
204,0.0005091144394784004,0.8498025554071388,0.009014129638671875,-,-,-,-
205,0.0003111793061164572,0.9018823016143197,0.009231805801391602,-,-,-,-
206,0.0003314022091898153,0.9036561904863044,0.010552167892456055,-,-,-,-
207,0.00035403555767699735,0.8876279117897953,0.012912750244140625,-,-,-,-
208,0.000497299074293841,0.8718645188117999,0.009268045425415039,-,-,-,-
209,0.0005186924835681452,0.8841533599408185,0.00874018669128418,-,-,-,-
210,0.00041104157032804793,0.8794851637982186,0.008681535720825195,-,-,-,-
211,0.0004954269318088269,0.8664341154681833,0.00895833969116211,-,-,-,-
212,0.00047725160771035636,0.8573657478788422,0.009824037551879883,-,-,-,-
213,0.00045796644193170084,0.8527470039725054,0.00852060317993164,-,-,-,-
214,0.00042765253785776087,0.8683265575204183,0.008764028549194336,-,-,-,-
215,0.00036547250579359466,0.8892271410778392,0.028230905532836914,-,-,-,-
216,0.0003362915929042272,0.908453242110856,0.020117521286010742,-,-,-,-
217,0.0003398538478826074,0.9169567210076135,0.015778779983520508,-,-,-,-
218,0.0004915734456701575,0.8799547088455839,0.008713483810424805,-,-,-,-
219,0.0008608133929214373,0.8460559852004098,0.01375889778137207,-,-,-,-
220,0.0007123350344424035,0.8757740736650977,0.01015925407409668,-,-,-,-
221,0.0005867117784535715,0.859626543082133,0.008520364761352539,-,-,-,-
222,0.0005758010512661121,0.8668509216276619,0.008565425872802734,-,-,-,-
223,0.0006404191880617031,0.8622380666008337,0.008501529693603516,-,-,-,-
224,0.0005739675107669509,0.874038485997561,0.013423919677734375,-,-,-,-
225,0.0004235066911089322,0.902828222350972,0.008705377578735352,-,-,-,-
226,0.0003634161110496645,0.9139483961958464,0.008522987365722656,-,-,-,-
227,0.0003967440144068897,0.9127395326691287,0.008498668670654297,-,-,-,-
228,0.0009848016446745804,0.8730577036390719,0.008513212203979492,-,-,-,-
229,0.0016073378338098386,0.8216951349608518,0.008491992950439453,-,-,-,-
230,0.0018539564930159795,0.8345963133500162,0.00857234001159668,-,-,-,-
231,0.0013057245187935666,0.8670628469946154,0.008521080017089844,-,-,-,-
232,0.000566155768806791,0.8906736221772396,0.008499383926391602,-,-,-,-
233,0.0006115217994997979,0.8697041215896842,0.008498430252075195,-,-,-,-
234,0.0005443585831972095,0.870021405051772,0.008512735366821289,-,-,-,-
235,0.0005142035160483076,0.8728927735142727,0.008570194244384766,-,-,-,-
236,0.000444849314625715,0.8998154974500714,0.008519411087036133,-,-,-,-
237,0.0003379221352100792,0.9254051348868763,0.008530378341674805,-,-,-,-
238,0.0003748894926396639,0.9246809167407252,0.008516550064086914,-,-,-,-
239,0.0014221304008222699,0.8636918351271263,0.008494853973388672,-,-,-,-
240,0.0016006998387719383,0.8440491269951279,0.008780956268310547,-,-,-,-
241,0.002939851439100057,0.7981501144244801,0.00850987434387207,-,-,-,-
242,0.0025205471295056433,0.8255279374616025,0.00852346420288086,-,-,-,-
243,0.0006825120470636703,0.8864268624918376,0.008570194244384766,-,-,-,-
244,0.0007984314890892392,0.8657583877888969,0.008569478988647461,-,-,-,-
245,0.0007724079120294695,0.8601633535322172,0.00887441635131836,-,-,-,-
246,0.0005969362888499294,0.886500480806348,0.008908748626708984,-,-,-,-
247,0.0004877629607251627,0.9085513618732868,0.009087085723876953,-,-,-,-
248,0.000400402272727044,0.9271112568491163,0.010045766830444336,-,-,-,-
249,0.00047869904214116596,0.9223740619615639,0.00932002067565918,-,-,-,-
250,0.0008409787988198529,0.89751573263633,0.017744064331054688,-,-,-,-
251,0.0012032729885747136,0.8756130584661197,0.01045846939086914,-,-,-,-
252,0.0015525834903248224,0.873869830214564,0.008742332458496094,-,-,-,-
253,0.001722645083233766,0.8626491829980737,0.008881807327270508,-,-,-,-
254,0.00037302949471130494,0.914349080727523,0.010533571243286133,-,-,-,-
255,0.0005757536089813769,0.9032287733433279,0.009373188018798828,-,-,-,-
256,0.00033121462018160136,0.9029286651102771,0.009679317474365234,-,-,-,-
257,0.00036966029712214043,0.9060406974446272,0.009550094604492188,-,-,-,-
258,0.0002802288430224,0.9262454496774002,0.009993791580200195,-,-,-,-
259,0.00021747072618779608,0.9397416132166312,0.009212017059326172,-,-,-,-
260,0.00029435760753693897,0.9277986801572088,0.009351491928100586,-,-,-,-
261,0.00036776055067216506,0.9233455084699453,0.008960723876953125,-,-,-,-
262,0.0010202642120604004,0.8923267674294557,0.009158849716186523,-,-,-,-
263,0.0010372591419158354,0.9113590688594881,0.010387420654296875,-,-,-,-
264,0.0015559373005302236,0.9031966775665553,0.018451452255249023,-,-,-,-
265,0.00038665189655525724,0.9361032640420388,0.00965428352355957,-,-,-,-
266,0.0003171267164689039,0.9389550779457174,0.00977468490600586,-,-,-,-
267,0.00030501022962088853,0.9328898462766975,0.00912332534790039,-,-,-,-
268,0.00022770847348438456,0.9445921932938909,0.009023904800415039,-,-,-,-
269,0.0001410935296597153,0.9636307549621044,0.008929967880249023,-,-,-,-
270,0.00011197217161173077,0.9673332850304127,0.008834123611450195,-,-,-,-
271,0.00024617836686568545,0.9503008862377523,0.009594202041625977,-,-,-,-
272,0.0007339776975324604,0.9280362420274575,0.009648561477661133,-,-,-,-
273,0.0015931277289529364,0.874094569792586,0.008897781372070312,-,-,-,-
274,0.000769206441810104,0.9341322659170082,0.00919795036315918,-,-,-,-
275,0.0013543305206568288,0.9086388887882025,0.008914709091186523,-,-,-,-
276,0.0003296679534356129,0.9464240270990768,0.009072542190551758,-,-,-,-
277,0.00034822719348830334,0.9424042189099249,0.009275674819946289,-,-,-,-
278,0.0002950813588379961,0.9415960961663485,0.012212514877319336,-,-,-,-
279,0.00019187965274794177,0.9540202013732189,0.011580467224121094,-,-,-,-
280,0.00013658140124066164,0.966942350374145,0.009742975234985352,-,-,-,-
281,0.00010367056010840744,0.9739159462406791,0.009000062942504883,-,-,-,-
282,0.0001307807114951868,0.9677771364119913,0.009028196334838867,-,-,-,-
283,0.0003359981318484979,0.9480337809692432,0.013425111770629883,-,-,-,-
284,0.0006416282768391181,0.937438238326661,0.010998249053955078,-,-,-,-
285,0.001075367498368914,0.93440749610993,0.010897397994995117,-,-,-,-
286,0.0005017517276056996,0.9503953404478318,0.009093999862670898,-,-,-,-
287,0.0001896092792070886,0.9669363549211097,0.009209394454956055,-,-,-,-
288,0.00025150462968074586,0.9560667335824499,0.009746551513671875,-,-,-,-
289,0.0002669948535619703,0.9494039139020543,0.010885953903198242,-,-,-,-
290,0.00013856054865914207,0.96327868431797,0.008905410766601562,-,-,-,-
291,0.00010039068251593668,0.9750123897397626,0.008915185928344727,-,-,-,-
292,8.047120996645215e-05,0.977349190742007,0.009229898452758789,-,-,-,-
293,0.00012000901813324192,0.9669808824433059,0.012262344360351562,-,-,-,-
294,0.0001136016118176021,0.9699190959755202,0.00939178466796875,-,-,-,-
295,0.00037267752740981176,0.9561496487201762,0.008867740631103516,-,-,-,-
296,0.0002257348167852909,0.962530743908161,0.016048431396484375,-,-,-,-
297,0.00018148075865401573,0.968609971650643,0.009438753128051758,-,-,-,-
298,7.083910027112307e-05,0.977696823274217,0.02212667465209961,-,-,-,-
299,0.00014856337836085734,0.9706628229373419,0.010807514190673828,-,-,-,-
300,0.00011200968158718606,0.9674094005013232,0.012732267379760742,-,-,-,-
301,0.00010049992701703985,0.9738885420583792,0.012658119201660156,-,-,-,-
302,5.129580597675614e-05,0.9839760663946648,0.010506868362426758,-,-,-,-
303,4.398924533352717e-05,0.9846131441940162,0.01823115348815918,-,-,-,-
304,5.248836463498528e-05,0.9827124960672717,0.010351419448852539,-,-,-,-
305,5.318340425499056e-05,0.9822783883617993,0.008428335189819336,-,-,-,-
306,6.009163106283855e-05,0.9817548924399508,0.008577823638916016,-,-,-,-
307,8.029028095703808e-05,0.9764668059909527,0.02004265785217285,-,-,-,-
308,8.445046684202187e-05,0.9778553182103782,0.0111236572265625,-,-,-,-
309,0.003336619904597881,0.7946248344035775,0.009126663208007812,-,-,-,-
310,0.0027654730755017577,0.7907948579296096,0.008976459503173828,-,-,-,-
311,0.0025319663017270354,0.7745924100517303,0.009020090103149414,-,-,-,-
312,0.0020109386059513627,0.7998353747258261,0.009343862533569336,-,-,-,-
313,0.0016136856066988417,0.8244490641216062,0.010019540786743164,-,-,-,-
314,0.0008733909871678217,0.8575655990231081,0.008965492248535156,-,-,-,-
315,0.0008060337222172344,0.8743928543985248,0.009059906005859375,-,-,-,-
316,0.0018235124824484287,0.8382079523421605,0.009380102157592773,-,-,-,-
317,0.0024624377255311283,0.8209380532929285,0.008996725082397461,-,-,-,-
318,0.0011558285140171067,0.861685642179836,0.009242057800292969,-,-,-,-
319,0.0008873654176143008,0.8926381956461927,0.010671377182006836,-,-,-,-
320,0.0008690995918773632,0.8792245531456663,0.010228395462036133,-,-,-,-
321,0.0016604440431166416,0.846167756471838,0.009037256240844727,-,-,-,-
322,0.002664455838089414,0.8139282090089488,0.010486364364624023,-,-,-,-
323,0.0016781504047020971,0.8666322286398717,0.01018214225769043,-,-,-,-
324,0.0008331526552951254,0.9085477257005985,0.009055852890014648,-,-,-,-
325,0.0005493760326298093,0.9282726214108307,0.008990764617919922,-,-,-,-
326,0.0006654995814403809,0.9204184950702371,0.009023427963256836,-,-,-,-
327,0.0011306644799885263,0.8746548602574017,0.01032400131225586,-,-,-,-
328,0.0011595088310842653,0.8533302391360323,0.009172916412353516,-,-,-,-
329,0.0008458362590858308,0.87957124381738,0.00898432731628418,-,-,-,-
330,0.0005117709586866989,0.9077194243545025,0.009194374084472656,-,-,-,-
331,0.000333531365621757,0.9215461505966713,0.010576248168945312,-,-,-,-
332,0.00040833208740516315,0.9142245226730957,0.009393692016601562,-,-,-,-
333,0.0006188338783277886,0.9016409529446202,0.009450674057006836,-,-,-,-
334,0.0007431332307730201,0.9054814549601573,0.009359121322631836,-,-,-,-
335,0.0004418640556216576,0.9365684027797471,0.009672403335571289,-,-,-,-
336,0.000314334493801576,0.9505365411936281,0.009125232696533203,-,-,-,-
337,0.0004633060068959352,0.9325111171760296,0.009981632232666016,-,-,-,-
338,0.0006591604350133953,0.8962054474575935,0.009009122848510742,-,-,-,-
339,0.0005906126747969448,0.8822137870399259,0.011632204055786133,-,-,-,-
340,0.000417369537551625,0.9134811056247016,0.008987903594970703,-,-,-,-
341,0.00025845817467013516,0.9326778099437595,0.018146753311157227,-,-,-,-
342,0.00028324830997095656,0.9363927701679423,0.010076045989990234,-,-,-,-
343,0.0002456124195277237,0.9396101049241994,0.010463476181030273,-,-,-,-
344,0.000266707963998688,0.9331281848313987,0.009512901306152344,-,-,-,-
345,0.00023411149672647387,0.9430206355008754,0.009772777557373047,-,-,-,-
346,0.00020120173322239182,0.9513831780039835,0.010016918182373047,-,-,-,-
347,0.00015850212018796156,0.9591136838623893,0.011512517929077148,-,-,-,-
348,0.00022094141451883053,0.9444793066170081,0.009700536727905273,-,-,-,-
349,0.0003201329038598771,0.9236622010734272,0.010353565216064453,-,-,-,-
350,0.0003435782395705402,0.9292221269110009,0.019563674926757812,-,-,-,-
351,0.00022769191502402711,0.9428016791103434,0.010678529739379883,-,-,-,-
352,0.000173564203906816,0.9559940399658245,0.009905338287353516,-,-,-,-
353,0.0002623469557714183,0.9414180971524261,0.014715194702148438,-,-,-,-
354,0.0002629140084544632,0.9385196867916584,0.008945465087890625,-,-,-,-
355,0.00022424660116847667,0.9441278097417029,0.012819766998291016,-,-,-,-
356,0.00019739567831703457,0.9518140871663588,0.008946657180786133,-,-,-,-
357,0.000145349694381917,0.9605160256481905,0.009620904922485352,-,-,-,-
358,0.00018477829335625552,0.9563014228901179,0.009408235549926758,-,-,-,-
359,0.0002083725723189473,0.9512293362566802,0.008996725082397461,-,-,-,-
360,0.0003296248713960018,0.9353423580426881,0.00924992561340332,-,-,-,-
361,0.0004219003963322293,0.9265272043411057,0.008964061737060547,-,-,-,-
362,0.00033171549374882265,0.9362464604590839,0.008919715881347656,-,-,-,-
363,0.0001579979550886085,0.9603049277168948,0.009276866912841797,-,-,-,-
364,0.00026925083749232816,0.9429813225577861,0.009692907333374023,-,-,-,-
365,0.0002666119398381677,0.9363460960739384,0.009167909622192383,-,-,-,-
366,0.00021211905922875174,0.9458828068007171,0.008987665176391602,-,-,-,-
