Epoch,Dice,MSE,SSIM
0,0.5083198612068852,0.0011750735406658927,0.9172267336745721
1,0.5070214650162876,0.0011449669589781674,0.9181426237227158
2,0.5071663806307682,0.0011469388122630148,0.9183010590106905
3,0.5082641419687554,0.0011438552405619476,0.9190425795103021
4,0.5065424176327887,0.001134153698312935,0.9192902668022315
