Image Pair,MSE,SSIM,Mean MSE,Mean SSIM
0,0.00012894420092468472,0.9773632304322104,-,-
1,6.78602747874268e-05,0.9790187894112032,-,-
2,9.092249820639974e-05,0.9736683879774518,-,-
3,0.0002847607728951809,0.9635800995963969,-,-
4,0.0004379104295916583,0.9571819008424859,-,-
5,0.0017747426746508657,0.9439796735137681,-,-
6,0.0005643425224430169,0.9628682683517293,-,-
7,0.0005111889042556697,0.9692063873486692,-,-
8,0.00047060292654103886,0.9674631539942632,-,-
9,0.0004907881615465001,0.9619743937871948,-,-
0,0.00011122191538912088,0.9744747318614355,-,-
1,7.034654074941169e-05,0.9806643700100415,-,-
2,6.559003750814748e-05,0.9799758158719815,-,-
3,6.679793124596309e-05,0.9790111149067061,-,-
4,0.0001016695222873335,0.9741706234930186,-,-
5,0.0004827209213397363,0.9606860122307989,-,-
6,0.0001840306639594806,0.9712789071154744,-,-
7,0.00013742593920443736,0.974871043771008,-,-
8,5.817490594355512e-05,0.980127324820024,-,-
9,8.940744755487713e-05,0.9793902389580845,-,-
0,6.231056260105711e-05,0.9792640266440263,-,-
1,6.359369764684807e-05,0.9810003122274162,-,-
2,3.877119688033492e-05,0.9860316650733945,-,-
3,3.7480167083945834e-05,0.9858893082741366,-,-
4,4.355178186236652e-05,0.9843683963084404,-,-
5,4.437954782784515e-05,0.9844245351085843,-,-
6,5.7856558507799284e-05,0.9828106369177628,-,-
7,6.864901060894443e-05,0.9793914692220547,-,-
8,6.214656478135735e-05,0.981424823589862,-,-
9,0.003614244003189948,0.8298248765684324,-,-
0,0.002480269780723368,0.8266357186279567,-,-
1,0.0028694194823190404,0.8207018939722617,-,-
2,0.0020380745632276906,0.8486050068474326,-,-
3,0.0013491902199311515,0.859345046972561,-,-
4,0.0005768140861194282,0.8904478997834404,-,-
5,0.0011169970996835223,0.8889195077050945,-,-
6,0.0016250535413157795,0.8689388560366923,-,-
7,0.00225520066487868,0.8529723573296596,-,-
8,0.0012946520417393258,0.8890513174945259,-,-
9,0.0007459181555746762,0.9163999442699746,-,-
0,0.0007095641067176678,0.898754468513847,-,-
1,0.0012506825793974763,0.882338439745971,-,-
2,0.0017258775059296081,0.8609058395453413,-,-
3,0.0011537591150300609,0.9022643929062709,-,-
4,0.0007403601797707892,0.9265912351864184,-,-
