Image Pair,MSE,SSIM,Time,Mean MSE,Mean SSIM,Mean Time,Mean NegJ
1,0.00031844502002398853,0.9097317595128089,1.0849711894989014,-,-,-,-
2,0.0006558033592221586,0.8417397584414288,0.010501623153686523,-,-,-,-
3,0.0011232121477561638,0.8280752558127153,0.009849309921264648,-,-,-,-
4,0.001633102141474437,0.832319252175975,0.010145425796508789,-,-,-,-
5,0.0015070431525954667,0.8475515998009253,0.00997018814086914,-,-,-,-
6,0.0011427620853216164,0.8608289622759688,0.009824275970458984,-,-,-,-
7,0.0008943023820255977,0.8810727096146895,0.00974130630493164,-,-,-,-
8,0.0007297447855307305,0.8754532191833208,0.009949207305908203,-,-,-,-
9,0.0005501051921753651,0.8796471350017505,0.009778022766113281,-,-,-,-
10,0.0013159523225431157,0.8149771432587966,0.010085821151733398,-,-,-,-
11,0.0015185661559179889,0.794621863752263,0.010708093643188477,-,-,-,-
12,0.00033904299878916667,0.9201351460906293,0.010034322738647461,-,-,-,-
13,0.0005422414907979854,0.8839272644553263,0.010877609252929688,-,-,-,-
14,0.0008755709472416486,0.8702970313666935,0.014555692672729492,-,-,-,-
15,0.0008051345290235904,0.8781504053757355,0.010998964309692383,-,-,-,-
16,0.0007034652370862883,0.8952545075752262,0.011303901672363281,-,-,-,-
17,0.0005590278776002451,0.909901693612973,0.010523080825805664,-,-,-,-
18,0.00033849251197151577,0.9317889595452089,0.011832237243652344,-,-,-,-
19,0.0005141075858943947,0.9101662506984215,0.009980440139770508,-,-,-,-
20,0.0007306780440512566,0.8760119147582267,0.009821414947509766,-,-,-,-
21,0.001207871139440161,0.814486193542828,0.010506153106689453,-,-,-,-
22,0.0012468276142573915,0.8253502333539919,0.009264469146728516,-,-,-,-
23,0.00028358699838329363,0.9372253400896495,0.010094165802001953,-,-,-,-
24,0.00038699496414258433,0.9112851863992383,0.01009058952331543,-,-,-,-
25,0.0005464038977496654,0.8905203317924305,0.010623693466186523,-,-,-,-
26,0.0005408117771372945,0.9000495416115233,0.010218143463134766,-,-,-,-
27,0.0004009747638419048,0.9243279376733134,0.014037609100341797,-,-,-,-
28,0.00032321196981309285,0.9328220694078388,0.009730339050292969,-,-,-,-
29,0.0002664961270971767,0.9433324480661226,0.009596109390258789,-,-,-,-
30,0.00044944863468994234,0.92735364723745,0.00990605354309082,-,-,-,-
31,0.0009102447466158148,0.8633411650648674,0.009853839874267578,-,-,-,-
32,0.0013410744811941516,0.8330850952966838,0.009743690490722656,-,-,-,-
33,0.0011706566660014885,0.8485308098100437,0.009864091873168945,-,-,-,-
34,0.0002672606407017047,0.9388420019700492,0.00998377799987793,-,-,-,-
35,0.0003575669352165323,0.9172216188712512,0.00993800163269043,-,-,-,-
36,0.00041235986870407113,0.9114490858923563,0.010181903839111328,-,-,-,-
37,0.00040817543500786056,0.9154724727261606,0.009958028793334961,-,-,-,-
38,0.0003841354285105821,0.9248601120701765,0.00974893569946289,-,-,-,-
39,0.0003256533602616293,0.9343261914351652,0.01059103012084961,-,-,-,-
40,0.00023393609230798132,0.9462007225798359,0.009863615036010742,-,-,-,-
41,0.0003228148273575124,0.935789938358559,0.00988149642944336,-,-,-,-
42,0.0006339643263224687,0.8947355019798997,0.009745359420776367,-,-,-,-
43,0.001147539991279339,0.8642830503196176,0.009911537170410156,-,-,-,-
44,0.0007547819850383684,0.8793093766734681,0.009837150573730469,-,-,-,-
45,0.00028497708486174703,0.9375592601510657,0.009647130966186523,-,-,-,-
46,0.0003536505095197164,0.9217630220656026,0.009838581085205078,-,-,-,-
47,0.0003858420761044136,0.9195873866453097,0.009751319885253906,-,-,-,-
48,0.000469746486686071,0.9178012543189338,0.009944438934326172,-,-,-,-
49,0.00043586147893126965,0.9272303165107564,0.009990930557250977,-,-,-,-
50,0.00033368803527551987,0.9335496200282074,0.010893106460571289,-,-,-,-
51,0.00023641827028712145,0.9481090193468509,0.009883642196655273,-,-,-,-
52,0.0004280706843816958,0.9260652758815028,0.011013507843017578,-,-,-,-
53,0.0005434285551342357,0.9115042640984211,0.009952306747436523,-,-,-,-
54,0.0008371936759640297,0.8895224532086673,0.011204242706298828,-,-,-,-
55,0.0008879555184399386,0.8955237944313962,0.012591838836669922,-,-,-,-
