Epoch,Dice,MSE,SSIM
1,0.5222949545958226,0.0006076817173547471,0.9099374879765277
2,0.5058317167154194,0.00054945890336674,0.9137098778059313
3,0.5000901403878176,0.0005502144546997433,0.9139430890462351
4,0.5026903273636477,0.0005360807764986537,0.9145108101011131
5,0.5107775408182282,0.0005585451998883165,0.9136849818067416
6,0.504177774388424,0.0005376443506426156,0.9149055699353043
