HaarPSI,PSNR,SSIM,MSE,Mean HaarPSI,Std HaarPSI,Mean PSNR,Std PSNR,Mean SSIM,Std SSIM,Mean MSE,Std MSE
0.46943329456661975,27.707769534045163,0.6929701079883265,0.0016951982083299726,-,-,-,-,-,-,-,-
0.4566271008314782,27.116466426513814,0.6942545718441279,0.0019424556935890948,-,-,-,-,-,-,-,-
0.4988523474489499,27.87661464580902,0.7623319445203534,0.0016305565747996122,-,-,-,-,-,-,-,-
0.5061212540015989,27.525930128844042,0.698882877116721,0.0017676835901108843,-,-,-,-,-,-,-,-
0.44789769817439473,26.590526577186118,0.6634422368754451,0.002192529076330447,-,-,-,-,-,-,-,-
0.4686310370365813,26.15019735493998,0.6925502994315759,0.0024264898259842653,-,-,-,-,-,-,-,-
0.4854259534070722,26.348032935795015,0.6924318962465565,0.0023184345128496957,-,-,-,-,-,-,-,-
0.5131077999792264,26.538241079512325,0.6805294015043968,0.0022190849855178527,-,-,-,-,-,-,-,-
0.4957792964899988,27.038800697300154,0.722400258011896,0.0019775056549771637,-,-,-,-,-,-,-,-
0.46257691671882706,27.108671791371997,0.6924866526541406,0.001945945124687494,-,-,-,-,-,-,-,-
0.49854513640443016,27.168504960932157,0.688854199196769,0.0019193193473860527,-,-,-,-,-,-,-,-
0.45167786907011426,26.561660358421282,0.690184945586082,0.002207150748418055,-,-,-,-,-,-,-,-
0.48811083074918177,26.52463937315918,0.7473821687822081,0.002226045883008722,-,-,-,-,-,-,-,-
0.4882160233810606,26.497018450638848,0.7468178494954684,0.002240248609021798,-,-,-,-,-,-,-,-
0.4805847895047215,26.468472212601416,0.7498148691777347,0.0022550223615594714,-,-,-,-,-,-,-,-
0.43198007824349977,24.936038765570665,0.6516593932572647,0.00320918512231594,-,-,-,-,-,-,-,-
0.48147285154001623,26.19782450167079,0.6825092195702298,0.002400024860219823,-,-,-,-,-,-,-,-
0.48994823380645447,26.15459829128682,0.7433183711695165,0.002424032170449051,-,-,-,-,-,-,-,-
0.4802496046795036,25.971351098416516,0.7174778385239085,0.00252850124940091,-,-,-,-,-,-,-,-
0.49062858073382015,26.033364933545666,0.7446545895010027,0.0024926526521048694,-,-,-,-,-,-,-,-
