Epoch,Dice,MSE,SSIM
1,0.5215669653389542,0.0008829286946519167,0.9210490864476202
2,0.5008691161027744,0.0008505318127747012,0.9218308389806122
3,0.5155261652896614,0.0008517085695817871,0.9233841521508991
4,0.5146851014848474,0.0008161701354262272,0.923897163153514
5,0.5153717406993117,0.0008324657991218462,0.9243117125241099
6,0.5151232166740888,0.0008353076001212525,0.9244132713157138
