Epoch,Dice,MSE,SSIM
1,0.5465551041144822,0.0008365127628064846,0.9072349441757278
2,0.5461677951261935,0.000821404034633451,0.9116557606034688
3,0.5426025713143472,0.0008071471191122898,0.913152904816823
4,0.5432479469502332,0.0008463213948135318,0.9083894248182853
5,0.5407948682874038,0.0008099104740677242,0.9143920063823893
