Epoch,Dice,MSE,SSIM
0,0.5144813622457697,0.0013309552455115555,0.9126992484148481
1,0.5069021927713937,0.0012844606055727025,0.9135242021105555
2,0.5155563884932827,0.0012861207444289377,0.9139642295809433
3,0.5137623074225232,0.001281301256778647,0.9134230349602881
4,0.513545334056627,0.0012794620396860935,0.9137847224054457
5,0.5124548440183065,0.0012589620557197873,0.9144258890712719
6,0.5107048568494955,0.0012568599823963979,0.9142571377223306
