Epoch,Dice,MSE,SSIM
1,0.516408918275219,0.0012908710220049947,0.8186360646833278
2,0.5131559550753845,0.001274223638658818,0.8219196859790376
3,0.5176924316602469,0.0012318669417175677,0.8240215004632732
4,0.5156446711004672,0.0012736251540350488,0.8239723503904756
5,0.5150937001159993,0.0012792310564113515,0.8246478332670779
6,0.5131843276309064,0.001273558245521387,0.8251604402658903
