0,0.5574360934881653
1,0.5645960002654345
2,0.5777515856608825
3,0.5947411856936904
4,0.6237332014783039
5,0.6456027479841806
6,0.653349358266554
7,0.6631308259279567
8,0.6661794944684825
9,0.6705612401943005
10,0.6671960703848985
11,0.676973357377433
12,0.680878103050304
13,0.6816534927367615
14,0.6826279595274382
15,0.6820026552582521
16,0.6833759842607232
17,0.6879230795239718
18,0.6901864219490336
19,0.6929971052444668
20,0.6875522858481655
21,0.6902436594840072
22,0.6929867084954229
23,0.6982752898481119
24,0.6967384544869184
25,0.6972981007618495
26,0.7015689665218691
27,0.7011630621000025
28,0.7025137931254793
29,0.6988462697167842
30,0.7030890778892722
31,0.7023433412339094
32,0.7054522540099677
33,0.7066182648227566
34,0.7063438092751511
35,0.7063925528573943
36,0.7095853429372994
37,0.706102932581243
38,0.7099708618022982
39,0.7113829989067139
40,0.7077197672746387
41,0.7074837523369284
42,0.7073324777716699
43,0.7103166374027713
44,0.711474582489474
45,0.7122277575737052
46,0.7136942582437144
47,0.7075584712488296
48,0.713744203698485
49,0.7143473965565725
50,0.7134208623050263
51,0.7148537086489085
52,0.7170241295308981
53,0.7108535255561724
54,0.7110269891203831
55,0.7183405899879397
56,0.7143946932039806
57,0.7176987539458709
58,0.7187563770172031
59,0.71883528355103
60,0.718085054063789
61,0.718317875447128
