Epoch,Dice,MSE,SSIM
1,0.5117144811501745,0.000765149783946731,0.9358319860161477
2,0.5143458644493317,0.00081493207950522,0.934202002154246
3,0.5021504818432992,0.0007263700664861406,0.9372397419202046
4,0.510440463883098,0.0007479458290923645,0.9376881584510812
5,0.5104837542864465,0.0007180958617995827,0.9383168706845044
6,0.513834961558771,0.000767143867536588,0.936949504412635
