HaarPSI,PSNR,SSIM,MSE,Mean HaarPSI,Std HaarPSI,Mean PSNR,Std PSNR,Mean SSIM,Std SSIM,Mean MSE,Std MSE
0.48910072214901834,27.651785449171058,0.7465900118946434,0.0017171922746403003,-,-,-,-,-,-,-,-
0.48608030870497243,27.59181228653103,0.7435914973571915,0.0017410701787794124,-,-,-,-,-,-,-,-
0.45501724099861657,27.519203603375683,0.7428115042026987,0.0017704235855277306,-,-,-,-,-,-,-,-
0.4863267210364202,27.619627917811883,0.7506976773357349,0.0017299545677361126,-,-,-,-,-,-,-,-
0.4548095420729964,27.194909173066463,0.7412369909761306,0.0019076856204977859,-,-,-,-,-,-,-,-
0.466144341070622,27.127168650813182,0.7379918333422737,0.0019376748108321854,-,-,-,-,-,-,-,-
0.48673497394315013,27.48222823728243,0.7469731170111159,0.0017855612157075976,-,-,-,-,-,-,-,-
0.46445785765759223,27.469583801469433,0.7440266054244373,0.0017907674618422578,-,-,-,-,-,-,-,-
0.488621543870785,27.131167895491153,0.7405048208142182,0.0019358912954789923,-,-,-,-,-,-,-,-
0.48976654534842945,27.109123318224015,0.7419790048793821,0.0019457428183368337,-,-,-,-,-,-,-,-
0.48842481235500557,27.11722147111244,0.7408114330724173,0.001942118014708504,-,-,-,-,-,-,-,-
0.48988260729673566,27.362358087788845,0.7425725401067687,0.001835531429201449,-,-,-,-,-,-,-,-
0.48927482870805966,26.711152556092607,0.7443121248915995,0.0021324689083221304,-,-,-,-,-,-,-,-
0.47650966680489,26.77586146925208,0.7460069904226664,0.002100930983742932,-,-,-,-,-,-,-,-
0.4896440340535221,26.93598650226056,0.7430529002944305,0.0020248795998156197,-,-,-,-,-,-,-,-
0.4842498307980732,26.753804049806654,0.7461616401302328,0.002111628613953218,-,-,-,-,-,-,-,-
0.4670219225277357,26.93442686074365,0.7412334838668514,0.0020256069102366514,-,-,-,-,-,-,-,-
0.49274136883476216,27.211753571494455,0.747337166785869,0.0019003008274497781,-,-,-,-,-,-,-,-
0.48087946154925015,27.223516093217093,0.7455561634919339,0.0018951609498525756,-,-,-,-,-,-,-,-
0.42408430382895135,26.82317822187107,0.7291891415704203,0.0020781652955556454,-,-,-,-,-,-,-,-
0.4615785897113315,26.99153493439482,0.7439827484079444,0.0019991451799317777,-,-,-,-,-,-,-,-
0.43631987367203395,26.30854337667091,0.7294181826278897,0.0023396118160398365,-,-,-,-,-,-,-,-
0.4655275055888045,27.00397851165523,0.7456091863093312,0.0019934253197409478,-,-,-,-,-,-,-,-
0.4719092432108761,27.133581482880956,0.7431377428091438,0.001934815719106208,-,-,-,-,-,-,-,-
0.4464885909500677,26.004975776415186,0.7336803094973989,0.002509000173898621,-,-,-,-,-,-,-,-
0.45683403445546666,25.563637039604675,0.7293504839571431,0.0027773763454702234,-,-,-,-,-,-,-,-
0.4665610950268635,25.679569256456013,0.7282823276846618,0.002704216562397903,-,-,-,-,-,-,-,-
0.47423292261975264,26.002429785801763,0.739498659555524,0.0025104714772186515,-,-,-,-,-,-,-,-
0.46568789442463343,25.745170799186283,0.7313450084554629,0.0026636753373805717,-,-,-,-,-,-,-,-
0.4558915031562374,25.765254704491596,0.7323300920678919,0.002651385589728061,-,-,-,-,-,-,-,-
0.4627948112378923,25.84269404806585,0.7292416737686714,0.0026045273826327884,-,-,-,-,-,-,-,-
0.45772067685287615,25.905796600106285,0.7311582088346479,0.002566957321628216,-,-,-,-,-,-,-,-
0.42538702616857804,25.565487472346106,0.7176723849435235,0.0027761932146422646,-,-,-,-,-,-,-,-
0.4782093091203892,25.89660933474758,0.7331885190556524,0.002572393350233027,-,-,-,-,-,-,-,-
0.4485118025019716,25.72542291161481,0.7252024915224842,0.002675815011353534,-,-,-,-,-,-,-,-
0.4620531847569901,25.50376368157188,0.724540334419421,0.0028159315231099246,-,-,-,-,-,-,-,-
0.45112290227876833,25.54909825284255,0.7249660251752249,0.0027866897248388653,-,-,-,-,-,-,-,-
