Epoch,Dice,MSE,SSIM
1,0.5158843458623935,0.0007929855618379898,0.8572279703923524
2,0.516494104421956,0.00080459574823858,0.8611419996279577
3,0.5015554831534517,0.0007479593072679439,0.8635467272851252
4,0.5138472133828789,0.0007562604960534905,0.864746424289023
5,0.5204159098884438,0.0007982204131499081,0.8608779959279288
6,0.5125333195502539,0.0007451607238948128,0.8660139022016884
