Epoch,Dice,MSE,SSIM
1,0.5120488114279831,0.0009256791765428686,0.8914702458120943
2,0.5108339019443517,0.000905313746806161,0.8929845116346024
3,0.5124714931765983,0.0009017019680631094,0.8932672712869647
4,0.5121881560587526,0.0009190542334201763,0.8937781887161445
5,0.5079070630323937,0.0009045932263619407,0.8935023057862975
6,0.5110632014916194,0.0009214057747066871,0.8942906160105908
