Image Pair,SSIM,MSE,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
164,0.9924782371411054,1.0769804095962708e-05,-,-,-,-
165,0.9910912298770408,1.6879062746249835e-05,-,-,-,-
166,0.9915568442521948,1.4706176344363514e-05,-,-,-,-
167,0.9896546585917256,2.5093197933525457e-05,-,-,-,-
168,0.9910885161807336,1.7843161966393095e-05,-,-,-,-
169,0.9916589100429192,1.4678948176227814e-05,-,-,-,-
170,0.993034029551027,1.0987019538127004e-05,-,-,-,-
171,0.9913234577809947,1.529066772190871e-05,-,-,-,-
172,0.9911712985007247,1.5345001938629866e-05,-,-,-,-
173,0.99179100337707,1.4454773116458626e-05,-,-,-,-
174,0.9912761889788296,1.5628151052526996e-05,-,-,-,-
175,0.9925151571891564,1.2395317375107861e-05,-,-,-,-
176,0.9914818375227833,2.4266704225292333e-05,-,-,-,-
177,0.992806747251427,1.9122277858045208e-05,-,-,-,-
178,0.9912477637163813,1.847881273023018e-05,-,-,-,-
179,0.9929722178521246,1.1533537492400969e-05,-,-,-,-
180,0.9936748301097448,1.2053682333622881e-05,-,-,-,-
181,0.9945987605427211,7.677384978132904e-06,-,-,-,-
182,0.9931854343701925,1.3460759135753272e-05,-,-,-,-
183,0.9930602550118848,1.0300819218218679e-05,-,-,-,-
184,0.9935149392213707,1.2819735741041219e-05,-,-,-,-
185,0.9932592985192031,1.3005327382406178e-05,-,-,-,-
186,0.9936606589557507,1.1047580827429314e-05,-,-,-,-
187,0.9663644294667644,0.00012918319091378497,-,-,-,-
188,0.9642704225455031,0.00018357445610329225,-,-,-,-
189,0.9636583890708487,0.0001818938772289054,-,-,-,-
190,0.9654837158240477,0.000200781113205347,-,-,-,-
191,0.9674229164266025,0.0001478457651916667,-,-,-,-
192,0.9730159534484111,0.00011182671899769071,-,-,-,-
193,0.9693489719263544,0.00010017535762922118,-,-,-,-
194,0.9724364878574192,8.394598638172101e-05,-,-,-,-
195,0.9689812033177233,0.00011783732308442059,-,-,-,-
196,0.9735286836980502,7.928189956300418e-05,-,-,-,-
197,0.9760464475731688,6.698865811974794e-05,-,-,-,-
198,0.9726200914492938,8.7567950583886e-05,-,-,-,-
199,0.9731372961750618,8.437748506545706e-05,-,-,-,-
200,0.9696316418018569,0.0001058653240460546,-,-,-,-
201,0.9655186825749879,0.00011849592718012521,-,-,-,-
202,0.966683695365903,0.00013897681043553194,-,-,-,-
203,0.973077825229589,7.798727690786904e-05,-,-,-,-
204,0.9794732411493877,5.143816160389724e-05,-,-,-,-
205,0.9792342037824409,7.45458958786034e-05,-,-,-,-
206,0.9775857108025027,6.357682533514997e-05,-,-,-,-
207,0.9756977185141296,7.531964176644493e-05,-,-,-,-
208,0.9762610219735962,8.047530090141254e-05,-,-,-,-
209,0.9766831943691392,6.353653262358705e-05,-,-,-,-
210,0.9748969511718621,7.996919767432764e-05,-,-,-,-
211,0.97299990858136,7.867408704619896e-05,-,-,-,-
212,0.9729209783375514,7.27153769662627e-05,-,-,-,-
213,0.9760892177115984,6.381369884542706e-05,-,-,-,-
214,0.9788279467153773,5.406477026225417e-05,-,-,-,-
215,0.9805474858507097,5.516330125235178e-05,-,-,-,-
216,0.9817870211911452,5.4877832638848714e-05,-,-,-,-
217,0.9768521249758111,8.414073513876597e-05,-,-,-,-
218,0.9734767383388395,0.00012342985492885816,-,-,-,-
219,0.9760977261486485,0.00010701916706945084,-,-,-,-
220,0.9718322882958846,0.0001053726522454484,-,-,-,-
221,0.9730312213250363,0.00010341014360641112,-,-,-,-
222,0.972622871497597,0.0001017488553476838,-,-,-,-
223,0.9747929026526686,8.885586050039963e-05,-,-,-,-
224,0.9801912519064778,6.138574713666335e-05,-,-,-,-
225,0.9799935587898002,6.955201847358879e-05,-,-,-,-
226,0.980276507384491,6.999829308027796e-05,-,-,-,-
227,0.9752234343757838,0.00014432404315996847,-,-,-,-
228,0.969673472486459,0.00021403796907872448,-,-,-,-
229,0.968594341175213,0.0002541090143820038,-,-,-,-
230,0.9719866097836622,0.00021153467888579053,-,-,-,-
231,0.9750925818963001,0.00010456349828773598,-,-,-,-
232,0.974175420760663,9.350175337432307e-05,-,-,-,-
233,0.9731039497410058,9.305816425961447e-05,-,-,-,-
234,0.9729801302623672,9.528013468240997e-05,-,-,-,-
235,0.9793996415916129,7.052246663672579e-05,-,-,-,-
236,0.9815127459243038,6.372920563067526e-05,-,-,-,-
237,0.9812080924207779,7.234517092405074e-05,-,-,-,-
238,0.9745531353101129,0.00019104586190555226,-,-,-,-
239,0.9693442049640949,0.00027014326296150444,-,-,-,-
240,0.9677865126883307,0.00032234650662722167,-,-,-,-
241,0.9691127486472737,0.00027204179360143364,-,-,-,-
242,0.9753579477286489,0.00012544608613895925,-,-,-,-
243,0.9711996322543701,0.00015402559696566732,-,-,-,-
244,0.9713571229201445,0.00012834607703945752,-,-,-,-
245,0.9750077499270641,9.655912900066213e-05,-,-,-,-
246,0.979905377140356,8.021962452248222e-05,-,-,-,-
247,0.9818842182942692,6.714640989049088e-05,-,-,-,-
248,0.9816386465678314,7.567275420887103e-05,-,-,-,-
249,0.9765548367507275,0.00014128412733349367,-,-,-,-
250,0.9723418256531541,0.00020266291343823991,-,-,-,-
251,0.9736271970846361,0.00023202642601076993,-,-,-,-
252,0.9745122215656796,0.00022580190690155673,-,-,-,-
253,0.9811884352453274,6.429367297361297e-05,-,-,-,-
254,0.9786358242403846,9.882957382678908e-05,-,-,-,-
255,0.9790783519961543,6.275289649683041e-05,-,-,-,-
256,0.9796457992072243,6.24968529590367e-05,-,-,-,-
257,0.9814813742149536,5.090580696988153e-05,-,-,-,-
258,0.9845039763410572,3.743466907917432e-05,-,-,-,-
259,0.9831028384331033,5.200055247745368e-05,-,-,-,-
