Epoch,Dice,MSE,SSIM
0,0.556102641281918,0.0004441202871645788,0.9240466735256716
1,0.5398159941185334,0.00029634870640382583,0.952211610990449
2,0.5120568128122045,0.00030214683813118814,0.9520770690761028
3,0.5433208786994745,0.0002852263866024234,0.9558579973165595
4,0.5281075667941699,0.0003048958135010448,0.9525993311749685
