Epoch,Dice,MSE,SSIM
1,0.5255211591158409,0.0005170883750085,0.9051342427076882
2,0.5262463456238579,0.0004992342281571955,0.9095276301990153
3,0.5160387454891412,0.0004852712916317894,0.9097567259005784
4,0.525959198161495,0.0005032284671048868,0.9028488690342111
5,0.521767094072197,0.00047673202862993214,0.912599490827961
6,0.519357210795212,0.00046468443358200026,0.913508800296486
