Epoch,Dice,MSE,SSIM
1,0.28780909215983186,0.03775622303052166,0.2459196446986057
2,0.281422513120365,0.03103269871205968,0.21743709458154561
3,0.4083312700140811,0.019698908757818916,0.4113299366210337
4,0.3132425155776272,0.02635345075124328,0.3270591824017703
5,0.31411192011151307,0.02822993659298595,0.30177229840236186
6,0.42349508009349773,0.020684769400593366,0.4462669177256513
