Epoch,Dice,MSE,SSIM
1,0.6447263492244303,8.258567578123105e-05,0.9580487512615296
2,0.5271879032801103,0.00022218460112785127,0.9734041118951976
3,0.6548550871334239,0.000714135768916535,0.9259354280701757
4,0.4742796669722376,0.0001667177979141495,0.9810090846145919
5,0.5097637360226556,0.0005687415983897157,0.9523084470459363
6,0.6265043194906965,0.00022650405355195035,0.9661050473897624
