Epoch,Dice,MSE,SSIM
0,0.5008596725606083,0.00038661386736862214,0.9343329116983206
1,0.4981727085736709,0.0003535742357732066,0.9400660042531227
2,0.4922552651610654,0.00034404421131536327,0.9421808131919656
3,0.4973502709530444,0.0003332248893782943,0.9441870334899428
4,0.5081631022565805,0.0004031625484828785,0.9396723854983233
5,0.49220361797963325,0.00035649473441177776,0.9411133085426688
