Epoch,Dice,MSE,SSIM
0,0.5208325629127049,0.000547477135581463,0.8939106752454388
1,0.5153047086252728,0.00048626607879194525,0.9028596696061503
2,0.5153339968905384,0.00048611501436635133,0.9045921467381272
3,0.519567107458957,0.00046725995798533964,0.9082134199134159
4,0.5079357141323023,0.00047965414444789113,0.9070937238965008
5,0.521666768726539,0.0004775416220779883,0.9088953727036486
