Epoch,Dice,MSE,SSIM
0,0.5198483252452738,0.0008447967360820315,0.9223850530218606
1,0.5177628931488536,0.0008288492886077047,0.9248641950620698
2,0.5146942075810923,0.0007950979493997492,0.9258935249170912
3,0.5202098140161209,0.0008166274823844314,0.9256480123928396
4,0.524504379441791,0.0008095838714610447,0.9277389624728664
5,0.513533914590515,0.0008230010843588578,0.9264321258397157
